	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d
649	31.36	-1.35	-0.58	29.78	2.13	1.43	-12.28	-6.43	74.86	66.97																				
650	31.09	-1.32	-0.59	29.57	2.13	1.40	-12.26	-6.38	74.77	66.90																				
651	30.84	-1.30	-0.61	29.37	2.12	1.37	-12.24	-6.35	74.69	66.83																				
652	30.59	-1.28	-0.62	29.18	2.11	1.34	-12.22	-6.31	74.61	66.77																				
653	30.36	-1.25	-0.63	29.00	2.11	1.31	-12.19	-6.29	74.53	66.70																				
654	30.13	-1.23	-0.65	28.84	2.11	1.29	-12.17	-6.27	74.46	66.64																				
655	29.92	-1.20	-0.66	28.68	2.10	1.26	-12.14	-6.25	74.39	66.59																				
656	29.72	-1.18	-0.67	28.53	2.10	1.24	-12.10	-6.24	74.33	66.54																				
657	29.52	-1.15	-0.68	28.39	2.10	1.21	-12.07	-6.24	74.27	66.49																				
658	29.34	-1.13	-0.69	28.27	2.10	1.19	-12.03	-6.24	74.22	66.45																				
659	29.18	-1.11	-0.70	28.15	2.09	1.17	-11.99	-6.24	74.17	66.41																				
660	29.02	-1.08	-0.71	28.04	2.09	1.15	-11.95	-6.25	74.12	66.38																				
661	28.88	-1.06	-0.72	27.95	2.09	1.13	-11.91	-6.27	74.09	66.35																				
662	28.76	-1.04	-0.73	27.86	2.09	1.11	-11.86	-6.29	74.06	66.33																				
663	28.64	-1.02	-0.74	27.79	2.09	1.09	-11.81	-6.32	74.03	66.32																				
664	28.54	-1.00	-0.74	27.72	2.09	1.08	-11.76	-6.35	74.02	66.31																				
665	28.45	-0.99	-0.75	27.67	2.08	1.06	-11.70	-6.39	74.00	66.31																				
666	28.37	-0.97	-0.75	27.62	2.08	1.05	-11.64	-6.43	74.00	66.31																				
667	28.30	-0.96	-0.75	27.58	2.08	1.04	-11.58	-6.48	74.00	66.32																				
668	28.24	-0.94	-0.76	27.54	2.08	1.03	-11.52	-6.53	74.00	66.33																				
669	28.19	-0.93	-0.76	27.51	2.08	1.02	-11.45	-6.58	74.00	66.35																				
670	28.14	-0.92	-0.76	27.48	2.08	1.01	-11.39	-6.64	74.01	66.36																				
671	28.08	-0.91	-0.76	27.45	2.08	1.00	-11.33	-6.69	74.01	66.38																				
