	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d
14535	-21.1	-3.4	745.2
14536	-20.8	-3.4	745.1
14537	-20.4	-3.4	744.9
14538	-20.1	-3.3	744.8
14539	-19.7	-3.3	744.6
14540	-19.3	-3.3	744.4
14541	-18.9	-3.3	744.2
14542	-18.6	-3.3	744.0
14543	-18.2	-3.3	743.8
14544	-17.8	-3.3	743.5
14545	-17.3	-3.3	743.3
14546	-16.9	-3.3	743.0
14547	-16.5	-3.3	742.7
14548	-16.1	-3.3	742.4
14549	-15.7	-3.3	742.1
14550	-15.2	-3.3	741.8
14551	-14.8	-3.3	741.5
14552	-14.4	-3.3	741.2
14553	-13.9	-3.3	740.8
14554	-13.5	-3.3	740.5
14555	-13.1	-3.3	740.1
14556	-12.6	-3.3	739.8
14557	-12.2	-3.3	739.4
14558	-11.8	-3.3	739.0
14559	-11.3	-3.3	738.7
14560	-10.9	-3.2	738.3
14561	-10.5	-3.2	737.9
14562	-10.1	-3.2	737.5
14563	-9.7	-3.2	737.1
14564	-9.3	-3.2	736.8
14565	-8.9	-3.2	736.4
14566	-8.5	-3.2	736.0
14567	-8.1	-3.2	735.6
14568	-7.7	-3.2	735.2
14569	-7.3	-3.2	734.8
14570	-7.0	-3.2	734.4
14571	-6.6	-3.2	734.1
14572	-6.3	-3.2	733.7
14573	-5.9	-3.1	733.3
14574	-5.6	-3.1	732.9
14575	-5.3	-3.1	732.6
14576	-5.0	-3.1	732.2
14577	-4.7	-3.1	731.9
14578	-4.4	-3.0	731.5
14579	-4.2	-3.0	731.2
14580	-3.9	-3.0	730.8
14581	-3.7	-2.9	730.5
14582	-3.5	-2.9	730.2
14583	-3.3	-2.9	729.9
14584	-3.1	-2.8	729.6
14585	-3.0	-2.8	729.3
14586	-2.8	-2.8	729.1
14587	-2.7	-2.7	728.8
14588	-2.6	-2.7	728.5
14589	-2.5	-2.6	728.3
14590	-2.4	-2.6	728.1
14591	-2.4	-2.5	727.8
14592	-2.4	-2.5	727.6
14593	-2.4	-2.4	727.4
14594	-2.4	-2.3	727.2
14595	-2.4	-2.3	727.1
14596	-2.5	-2.2	726.9
14597	-2.5	-2.1	726.8
14598	-2.6	-2.0	726.6
14599	-2.7	-2.0	726.5
14600	-2.9	-1.9	726.4
14601	-3.0	-1.8	726.3
14602	-3.2	-1.7	726.2
14603	-3.4	-1.6	726.1
14604	-3.7	-1.5	726.1
14605	-3.9	-1.4	726.0
14606	-4.2	-1.3	726.0
14607	-4.5	-1.2	726.0
14608	-4.8	-1.1	726.0
14609	-5.1	-0.9	726.0
14610	-5.5	-0.8	726.0
14611	-5.9	-0.7	726.0
14612	-6.3	-0.6	726.1
14613	-6.7	-0.4	726.2
14614	-7.1	-0.3	726.2
14615	-7.6	-0.1	726.3
14616	-8.1	-0.0	726.4
14617	-8.6	0.1	726.5
14618	-9.1	0.3	726.6
14619	-9.6	0.4	726.8
14620	-10.2	0.6	726.9
14621	-10.7	0.8	727.1
14622	-11.3	0.9	727.3
14623	-11.9	1.1	727.4
14624	-12.5	1.2	727.6
14625	-13.2	1.4	727.8
14626	-13.8	1.6	728.0
14627	-14.5	1.7	728.3
14628	-15.1	1.9	728.5
14629	-15.8	2.1	728.7
14630	-16.5	2.2	729.0
14631	-17.2	2.4	729.2
14632	-17.9	2.6	729.5
14633	-18.6	2.7	729.8
14634	-19.3	2.9	730.0
14635	-20.0	3.1	730.3
14636	-20.8	3.2	730.6
14637	-21.5	3.4	730.9
14638	-22.3	3.6	731.2
14639	-23.0	3.7	731.5
14640	-23.8	3.9	731.8
14641	-24.5	4.1	732.1
14642	-25.3	4.2	732.4
14643	-26.0	4.4	732.8
14644	-26.8	4.5	733.1
14645	-27.5	4.7	733.4
14646	-28.3	4.8	733.8
14647	-29.0	5.0	734.1
14648	-29.8	5.2	734.5
14649	-30.5	5.3	734.8
14650	-31.2	5.5	735.2
14651	-32.0	5.6	735.5
14652	-32.7	5.8	735.9
14653	-33.4	5.9	736.2
14654	-34.1	6.1	736.6
14655	-34.7	6.2	737.0
14656	-35.4	6.3	737.4
14657	-36.1	6.5	737.7
14658	-36.7	6.6	738.1
14659	-37.3	6.8	738.5
14660	-38.0	6.9	738.9
14661	-38.5	7.1	739.3
14662	-39.1	7.2	739.7
14663	-39.7	7.3	740.1
14664	-40.2	7.5	740.5
14665	-40.7	7.6	741.0
14666	-41.2	7.8	741.4
14667	-41.7	7.9	741.8
14668	-42.1	8.0	742.2
14669	-42.6	8.2	742.7
14670	-43.0	8.3	743.1
14671	-43.3	8.4	743.5
14672	-43.7	8.5	744.0
14673	-44.0	8.7	744.4
14674	-44.3	8.8	744.9
14675	-44.6	8.9	745.3
14676	-44.8	9.0	745.8
14677	-45.0	9.1	746.2
14678	-45.2	9.2	746.7
14679	-45.4	9.3	747.1
14680	-45.5	9.4	747.6
14681	-45.6	9.5	748.0
14682	-45.6	9.6	748.5
14683	-45.7	9.6	748.9
14684	-45.7	9.7	749.4
14685	-45.7	9.8	749.9
14686	-45.6	9.8	750.3
14687	-45.5	9.9	750.8
14688	-45.4	9.9	751.2
14689	-45.3	9.9	751.7
14690	-45.1	10.0	752.1
14691	-44.9	10.0	752.5
14692	-44.7	10.0	753.0
14693	-44.4	10.0	753.4
14694	-44.2	9.9	753.9
14695	-43.8	9.9	754.3
14696	-43.5	9.9	754.7
14697	-43.2	9.8	755.1
14698	-42.8	9.7	755.6
14699	-42.4	9.7	756.0
14700	-41.9	9.6	756.4
14701	-41.5	9.5	756.8
14702	-41.0	9.3	757.2
14703	-40.5	9.2	757.6
14704	-40.0	9.1	758.0
14705	-39.4	8.9	758.4
14706	-38.8	8.7	758.8
14707	-38.2	8.5	759.1
14708	-37.6	8.3	759.5
14709	-37.0	8.1	759.9
14710	-36.4	7.9	760.2
14711	-35.7	7.6	760.5
14712	-35.0	7.4	760.9
14713	-34.3	7.1	761.2
14714	-33.6	6.8	761.5
14715	-32.9	6.5	761.9
14716	-32.2	6.2	762.2
14717	-31.4	5.8	762.5
14718	-30.7	5.5	762.8
14719	-29.9	5.1	763.0
14720	-29.1	4.7	763.3
14721	-28.3	4.3	763.6
14722	-27.5	3.9	763.8
14723	-26.7	3.5	764.1
14724	-25.9	3.1	764.3
14725	-25.1	2.7	764.5
14726	-24.3	2.2	764.7
14727	-23.4	1.8	764.9
14728	-22.6	1.3	765.1
14729	-21.8	0.8	765.3
14730	-20.9	0.4	765.5
14731	-20.1	-0.1	765.6
14732	-19.2	-0.6	765.7
14733	-18.4	-1.1	765.9
14734	-17.6	-1.6	766.0
14735	-16.7	-2.1	766.1
14736	-15.9	-2.6	766.2
14737	-15.0	-3.1	766.3
14738	-14.2	-3.6	766.3
14739	-13.4	-4.1	766.4
14740	-12.5	-4.6	766.4
14741	-11.7	-5.1	766.5
14742	-10.9	-5.6	766.5
14743	-10.1	-6.1	766.5
14744	-9.3	-6.6	766.5
14745	-8.5	-7.1	766.5
14746	-7.7	-7.6	766.5
14747	-6.9	-8.1	766.4
14748	-6.1	-8.5	766.4
14749	-5.3	-9.0	766.3
14750	-4.6	-9.4	766.3
14751	-3.8	-9.9	766.2
14752	-3.1	-10.3	766.1
14753	-2.3	-10.8	766.0
14754	-1.6	-11.2	765.9
14755	-0.9	-11.6	765.8
14756	-0.2	-12.0	765.7
14757	0.4	-12.4	765.6
14758	1.1	-12.8	765.4
14759	1.8	-13.2	765.3
14760	2.4	-13.6	765.2
14761	3.0	-13.9	765.0
14762	3.6	-14.3	764.9
14763	4.2	-14.6	764.7
14764	4.8	-14.9	764.6
14765	5.3	-15.2	764.4
14766	5.9	-15.5	764.2
14767	6.4	-15.8	764.1
14768	6.9	-16.1	763.9
14769	7.4	-16.4	763.7
14770	7.9	-16.6	763.6
14771	8.3	-16.9	763.4
14772	8.8	-17.1	763.2
14773	9.2	-17.3	763.1
14774	9.6	-17.6	762.9
14775	9.9	-17.8	762.7
14776	10.3	-17.9	762.6
14777	10.6	-18.1	762.4
14778	10.9	-18.3	762.3
14779	11.2	-18.4	762.1
14780	11.5	-18.6	761.9
14781	11.8	-18.7	761.8
14782	12.0	-18.8	761.6
14783	12.3	-18.9	761.5
14784	12.5	-19.0	761.4
14785	12.6	-19.1	761.2
14786	12.8	-19.1	761.1
14787	13.0	-19.2	761.0
14788	13.1	-19.2	760.8
14789	13.2	-19.2	760.7
14790	13.3	-19.3	760.6
14791	13.4	-19.3	760.5
14792	13.4	-19.2	760.4
14793	13.5	-19.2	760.3
14794	13.5	-19.2	760.2
14795	13.5	-19.1	760.1
14796	13.5	-19.0	760.0
14797	13.5	-19.0	759.9
14798	13.5	-18.9	759.9
14799	13.5	-18.8	759.8
14800	13.4	-18.7	759.7
14801	13.3	-18.5	759.7
14802	13.3	-18.4	759.6
14803	13.2	-18.2	759.6
14804	13.1	-18.1	759.6
14805	12.9	-17.9	759.5
14806	12.8	-17.7	759.5
14807	12.7	-17.5	759.5
14808	12.5	-17.3	759.5
14809	12.4	-17.1	759.5
14810	12.2	-16.9	759.5
14811	12.0	-16.6	759.5
14812	11.8	-16.4	759.5
14813	11.6	-16.2	759.5
14814	11.4	-15.9	759.6
14815	11.2	-15.6	759.6
14816	11.0	-15.4	759.6
14817	10.8	-15.1	759.7
14818	10.6	-14.8	759.7
14819	10.3	-14.5	759.8
14820	10.1	-14.3	759.8
14821	9.9	-14.0	759.9
14822	9.6	-13.7	760.0
14823	9.4	-13.4	760.0
14824	9.1	-13.1	760.1
14825	8.9	-12.8	760.2
14826	8.6	-12.5	760.2
14827	8.4	-12.2	760.3
14828	8.1	-11.9	760.4
14829	7.9	-11.6	760.5
14830	7.6	-11.2	760.5
14831	7.4	-10.9	760.6
14832	7.1	-10.6	760.7
14833	6.8	-10.3	760.7
14834	6.6	-10.0	760.8
14835	6.3	-9.8	760.8
14836	6.1	-9.5	760.9
14837	5.8	-9.2	760.9
14838	5.6	-8.9	761.0
14839	5.3	-8.6	761.0
14840	5.1	-8.3	761.0
14841	4.8	-8.1	761.1
14842	4.6	-7.8	761.1
14843	4.3	-7.6	761.1
14844	4.1	-7.3	761.0
14845	3.9	-7.1	761.0
14846	3.6	-6.8	761.0
14847	3.4	-6.6	760.9
14848	3.2	-6.4	760.9
14849	3.0	-6.2	760.8
14850	2.8	-6.0	760.7
14851	2.6	-5.8	760.6
14852	2.3	-5.6	760.5
14853	2.1	-5.4	760.4
14854	1.9	-5.2	760.3
14855	1.8	-5.0	760.1
14856	1.6	-4.9	760.0
14857	1.4	-4.7	759.8
14858	1.2	-4.6	759.6
14859	1.0	-4.5	759.4
14860	0.9	-4.4	759.2
14861	0.7	-4.3	759.0
14862	0.5	-4.2	758.7
14863	0.4	-4.1	758.5
14864	0.2	-4.0	758.2
14865	0.1	-3.9	757.9
14866	-0.0	-3.9	757.6
14867	-0.2	-3.8	757.3
14868	-0.3	-3.8	757.0
14869	-0.4	-3.8	756.6
14870	-0.5	-3.8	756.3
14871	-0.6	-3.8	755.9
14872	-0.7	-3.8	755.6
14873	-0.8	-3.8	755.2
14874	-0.9	-3.8	754.8
14875	-1.0	-3.8	754.4
14876	-1.1	-3.9	754.0
14877	-1.2	-3.9	753.6
14878	-1.2	-4.0	753.2
14879	-1.3	-4.1	752.7
14880	-1.3	-4.2	752.3
14881	-1.4	-4.3	751.9
14882	-1.4	-4.4	751.4
14883	-1.5	-4.5	751.0
14884	-1.5	-4.6	750.6
14885	-1.5	-4.7	750.1
14886	-1.5	-4.9	749.7
14887	-1.6	-5.0	749.2
14888	-1.6	-5.2	748.8
14889	-1.6	-5.3	748.3
14890	-1.6	-5.5	747.9
14891	-1.6	-5.7	747.4
14892	-1.6	-5.9	747.0
14893	-1.5	-6.0	746.5
14894	-1.5	-6.2	746.1
14895	-1.5	-6.4	745.7
14896	-1.5	-6.6	745.3
14897	-1.5	-6.8	744.8
14898	-1.4	-7.0	744.4
14899	-1.4	-7.2	744.0
14900	-1.4	-7.4	743.7
14901	-1.3	-7.6	743.3
14902	-1.3	-7.8	742.9
14903	-1.2	-8.0	742.5
14904	-1.2	-8.2	742.2
14905	-1.1	-8.4	741.9
14906	-1.1	-8.6	741.5
14907	-1.0	-8.8	741.2
14908	-1.0	-9.0	740.9
14909	-0.9	-9.2	740.6
14910	-0.9	-9.4	740.4
14911	-0.8	-9.6	740.1
14912	-0.8	-9.8	739.9
14913	-0.7	-10.0	739.7
14914	-0.6	-10.2	739.4
14915	-0.6	-10.4	739.3
14916	-0.5	-10.5	739.1
14917	-0.5	-10.7	738.9
14918	-0.4	-10.9	738.8
14919	-0.3	-11.0	738.6
14920	-0.3	-11.2	738.5
14921	-0.2	-11.3	738.4
14922	-0.2	-11.5	738.4
14923	-0.1	-11.6	738.3
14924	-0.0	-11.7	738.2
14925	0.0	-11.9	738.2
14926	0.1	-12.0	738.2
14927	0.2	-12.1	738.2
14928	0.3	-12.2	738.2
14929	0.3	-12.3	738.2
14930	0.4	-12.4	738.3
14931	0.5	-12.5	738.3
14932	0.6	-12.6	738.4
14933	0.7	-12.6	738.5
14934	0.8	-12.7	738.6
14935	0.9	-12.8	738.7
14936	1.0	-12.8	738.8
14937	1.1	-12.9	738.9
14938	1.2	-12.9	739.1
14939	1.3	-13.0	739.2
14940	1.5	-13.0	739.4
14941	1.6	-13.1	739.5
14942	1.8	-13.1	739.7
14943	1.9	-13.1	739.9
14944	2.1	-13.1	740.1
14945	2.2	-13.2	740.3
14946	2.4	-13.2	740.5
14947	2.6	-13.2	740.7
14948	2.8	-13.2	740.9
14949	3.0	-13.2	741.1
14950	3.2	-13.2	741.3
14951	3.4	-13.2	741.5
14952	3.6	-13.2	741.7
14953	3.9	-13.2	741.9
14954	4.1	-13.1	742.1
14955	4.4	-13.1	742.3
14956	4.7	-13.1	742.5
14957	4.9	-13.1	742.7
14958	5.2	-13.0	743.0
14959	5.5	-13.0	743.2
14960	5.8	-13.0	743.3
14961	6.1	-12.9	743.5
14962	6.4	-12.9	743.7
14963	6.8	-12.9	743.9
14964	7.1	-12.8	744.1
14965	7.4	-12.8	744.3
14966	7.8	-12.7	744.4
14967	8.2	-12.7	744.6
14968	8.5	-12.6	744.8
14969	8.9	-12.6	744.9
14970	9.3	-12.5	745.1
14971	9.7	-12.4	745.2
14972	10.1	-12.4	745.3
14973	10.5	-12.3	745.5
14974	10.9	-12.3	745.6
14975	11.3	-12.2	745.7
14976	11.7	-12.1	745.8
14977	12.2	-12.1	745.9
14978	12.6	-12.0	746.0
14979	13.0	-11.9	746.1
14980	13.5	-11.8	746.2
14981	13.9	-11.8	746.3
14982	14.4	-11.7	746.4
14983	14.8	-11.6	746.5
14984	15.3	-11.6	746.5
14985	15.7	-11.5	746.6
14986	16.2	-11.4	746.7
14987	16.7	-11.3	746.7
14988	17.1	-11.3	746.8
14989	17.6	-11.2	746.8
14990	18.1	-11.1	746.9
14991	18.5	-11.1	746.9
14992	19.0	-11.0	747.0
14993	19.5	-10.9	747.0
14994	20.0	-10.9	747.0
14995	20.5	-10.8	747.1
14996	20.9	-10.7	747.1
14997	21.4	-10.7	747.1
14998	21.9	-10.6	747.2
14999	22.3	-10.5	747.2
15000	22.8	-10.5	747.2
15001	23.3	-10.4	747.2
15002	23.7	-10.4	747.2
15003	24.2	-10.3	747.3
15004	24.7	-10.2	747.3
15005	25.1	-10.2	747.3
15006	25.6	-10.1	747.3
15007	26.0	-10.1	747.3
15008	26.4	-10.0	747.3
15009	26.8	-10.0	747.3
15010	27.3	-9.9	747.3
15011	27.7	-9.9	747.3
15012	28.1	-9.8	747.3
15013	28.5	-9.7	747.3
15014	28.8	-9.7	747.3
15015	29.2	-9.6	747.3
15016	29.6	-9.6	747.3
15017	29.9	-9.5	747.3
15018	30.2	-9.5	747.3
15019	30.6	-9.4	747.3
15020	30.9	-9.4	747.3
15021	31.2	-9.3	747.2
15022	31.4	-9.2	747.2
15023	31.7	-9.2	747.2
15024	31.9	-9.1	747.2
15025	32.2	-9.1	747.2
15026	32.4	-9.0	747.1
15027	32.6	-8.9	747.1
15028	32.8	-8.8	747.1
15029	32.9	-8.8	747.1
15030	33.1	-8.7	747.0
15031	33.2	-8.6	747.0
15032	33.3	-8.5	747.0
15033	33.4	-8.5	746.9
15034	33.4	-8.4	746.9
15035	33.5	-8.3	746.9
15036	33.5	-8.2	746.8
15037	33.5	-8.1	746.8
15038	33.5	-8.0	746.7
15039	33.4	-7.9	746.7
15040	33.4	-7.8	746.7
15041	33.3	-7.7	746.6
15042	33.2	-7.6	746.6
15043	33.0	-7.5	746.5
15044	32.9	-7.3	746.5
15045	32.7	-7.2	746.4
15046	32.5	-7.1	746.4
15047	32.3	-7.0	746.3
15048	32.1	-6.9	746.3
15049	31.8	-6.7	746.2
15050	31.5	-6.6	746.2
15051	31.2	-6.5	746.1
15052	30.9	-6.3	746.1
15053	30.5	-6.2	746.0
15054	30.1	-6.1	746.0
15055	29.7	-5.9	745.9
15056	29.3	-5.8	745.8
15057	28.9	-5.6	745.8
15058	28.4	-5.5	745.7
15059	27.9	-5.3	745.7
15060	27.4	-5.2	745.6
15061	26.9	-5.0	745.5
15062	26.4	-4.9	745.5
15063	25.8	-4.7	745.4
15064	25.2	-4.5	745.4
15065	24.6	-4.4	745.3
15066	24.0	-4.2	745.3
15067	23.4	-4.0	745.2
15068	22.7	-3.8	745.2
15069	22.0	-3.7	745.1
15070	21.3	-3.5	745.1
15071	20.6	-3.3	745.1
15072	19.9	-3.1	745.0
15073	19.2	-2.9	745.0
15074	18.4	-2.7	745.0
15075	17.6	-2.5	745.0
15076	16.8	-2.3	745.0
15077	16.0	-2.1	744.9
15078	15.2	-1.9	744.9
15079	14.4	-1.7	745.0
15080	13.5	-1.5	745.0
15081	12.6	-1.3	745.0
15082	11.8	-1.1	745.0
15083	10.9	-0.9	745.1
15084	10.0	-0.7	745.1
15085	9.1	-0.4	745.2
15086	8.2	-0.2	745.3
15087	7.3	0.0	745.4
15088	6.3	0.3	745.4
15089	5.4	0.5	745.6
15090	4.5	0.7	745.7
15091	3.5	1.0	745.8
15092	2.6	1.2	746.0
15093	1.6	1.5	746.1
15094	0.7	1.7	746.3
15095	-0.3	1.9	746.5
15096	-1.2	2.2	746.7
15097	-2.2	2.4	746.9
15098	-3.1	2.7	747.1
15099	-4.1	3.0	747.4
15100	-5.0	3.2	747.6
15101	-5.9	3.5	747.9
15102	-6.9	3.7	748.2
15103	-7.8	4.0	748.5
15104	-8.7	4.2	748.8
15105	-9.6	4.5	749.1
15106	-10.5	4.7	749.5
15107	-11.3	5.0	749.8
15108	-12.2	5.2	750.2
15109	-13.0	5.5	750.5
15110	-13.9	5.7	750.9
15111	-14.7	5.9	751.3
15112	-15.5	6.2	751.7
15113	-16.2	6.4	752.1
15114	-17.0	6.6	752.6
15115	-17.7	6.8	753.0
15116	-18.4	7.0	753.4
15117	-19.1	7.2	753.8
15118	-19.8	7.4	754.3
15119	-20.4	7.6	754.7
15120	-21.0	7.8	755.1
15121	-21.6	8.0	755.6
15122	-22.2	8.1	756.0
15123	-22.7	8.3	756.4
15124	-23.2	8.4	756.9
15125	-23.7	8.5	757.3
15126	-24.1	8.6	757.7
15127	-24.5	8.7	758.1
15128	-24.9	8.8	758.4
15129	-25.3	8.9	758.8
15130	-25.6	8.9	759.2
15131	-25.9	9.0	759.5
15132	-26.1	9.0	759.8
15133	-26.4	9.0	760.1
15134	-26.6	9.0	760.4
15135	-26.7	9.0	760.7
15136	-26.9	9.0	760.9
15137	-27.0	8.9	761.1
15138	-27.0	8.8	761.3
15139	-27.1	8.7	761.5
15140	-27.1	8.6	761.6
15141	-27.1	8.5	761.8
15142	-27.0	8.4	761.8
15143	-26.9	8.2	761.9
15144	-26.8	8.0	761.9
15145	-26.7	7.8	761.9
15146	-26.6	7.6	761.9
15147	-26.4	7.4	761.8
15148	-26.2	7.1	761.7
15149	-25.9	6.9	761.6
15150	-25.7	6.6	761.4
15151	-25.4	6.3	761.3
15152	-25.1	6.0	761.0
15153	-24.7	5.6	760.8
15154	-24.4	5.3	760.5
15155	-24.0	4.9	760.2
15156	-23.6	4.6	759.8
15157	-23.2	4.2	759.5
15158	-22.7	3.8	759.1
15159	-22.3	3.4	758.6
15160	-21.8	2.9	758.2
15161	-21.3	2.5	757.7
15162	-20.8	2.1	757.2
15163	-20.3	1.6	756.6
15164	-19.8	1.1	756.1
15165	-19.3	0.7	755.5
15166	-18.7	0.2	754.9
15167	-18.1	-0.3	754.2
15168	-17.6	-0.8	753.6
15169	-17.0	-1.3	752.9
15170	-16.4	-1.8	752.2
15171	-15.8	-2.3	751.5
15172	-15.2	-2.8	750.8
15173	-14.6	-3.3	750.1
15174	-14.0	-3.8	749.3
15175	-13.4	-4.3	748.6
15176	-12.8	-4.8	747.8
15177	-12.2	-5.3	747.1
15178	-11.6	-5.8	746.3
15179	-11.0	-6.3	745.5
15180	-10.4	-6.8	744.7
15181	-9.8	-7.2	743.9
15182	-9.2	-7.7	743.2
15183	-8.6	-8.2	742.4
15184	-8.0	-8.7	741.6
15185	-7.4	-9.1	740.8
15186	-6.8	-9.6	740.1
15187	-6.3	-10.0	739.3
15188	-5.7	-10.4	738.5
15189	-5.2	-10.8	737.8
15190	-4.6	-11.2	737.1
15191	-4.1	-11.6	736.3
15192	-3.6	-12.0	735.6
15193	-3.1	-12.4	734.9
15194	-2.6	-12.7	734.2
15195	-2.1	-13.1	733.6
15196	-1.6	-13.4	732.9
15197	-1.1	-13.7	732.3
15198	-0.7	-14.0	731.7
15199	-0.3	-14.3	731.1
15200	0.2	-14.6	730.5
15201	0.6	-14.8	729.9
15202	1.0	-15.1	729.4
15203	1.3	-15.3	728.9
15204	1.7	-15.5	728.4
15205	2.0	-15.7	727.9
15206	2.4	-15.9	727.5
15207	2.7	-16.0	727.0
15208	3.0	-16.2	726.6
15209	3.2	-16.3	726.2
15210	3.5	-16.4	725.8
15211	3.7	-16.5	725.5
15212	4.0	-16.6	725.2
15213	4.2	-16.6	724.9
15214	4.4	-16.7	724.6
15215	4.6	-16.7	724.3
15216	4.7	-16.7	724.1
15217	4.9	-16.7	723.8
15218	5.0	-16.7	723.6
15219	5.1	-16.6	723.5
15220	5.2	-16.6	723.3
15221	5.3	-16.5	723.1
15222	5.3	-16.4	723.0
15223	5.4	-16.3	722.9
15224	5.4	-16.2	722.8
15225	5.4	-16.1	722.7
15226	5.4	-15.9	722.7
15227	5.4	-15.7	722.6
15228	5.3	-15.6	722.6
15229	5.3	-15.4	722.6
15230	5.2	-15.1	722.6
15231	5.1	-14.9	722.6
15232	5.0	-14.7	722.6
15233	4.9	-14.4	722.6
15234	4.8	-14.2	722.7
15235	4.7	-13.9	722.7
15236	4.5	-13.6	722.8
15237	4.3	-13.3	722.9
15238	4.2	-13.0	723.0
15239	4.0	-12.6	723.1
15240	3.7	-12.3	723.2
15241	3.5	-11.9	723.3
15242	3.3	-11.6	723.4
15243	3.0	-11.2	723.6
15244	2.8	-10.8	723.7
15245	2.5	-10.4	723.9
15246	2.2	-10.0	724.0
15247	1.9	-9.6	724.2
15248	1.6	-9.2	724.4
15249	1.3	-8.8	724.6
15250	0.9	-8.4	724.7
15251	0.6	-7.9	724.9
15252	0.2	-7.5	725.1
15253	-0.1	-7.1	725.3
15254	-0.5	-6.6	725.5
15255	-0.9	-6.1	725.7
15256	-1.3	-5.7	725.9
15257	-1.7	-5.2	726.2
15258	-2.2	-4.7	726.4
15259	-2.6	-4.3	726.6
15260	-3.1	-3.8	726.8
15261	-3.5	-3.3	727.1
15262	-4.0	-2.8	727.3
15263	-4.5	-2.4	727.5
15264	-5.0	-1.9	727.8
15265	-5.5	-1.4	728.0
15266	-6.0	-0.9	728.3
15267	-6.5	-0.4	728.5
15268	-7.0	0.1	728.8
15269	-7.5	0.5	729.1
15270	-8.1	1.0	729.3
15271	-8.6	1.5	729.6
15272	-9.2	2.0	729.9
15273	-9.8	2.5	730.2
15274	-10.4	2.9	730.4
15275	-10.9	3.4	730.7
15276	-11.5	3.9	731.0
15277	-12.1	4.3	731.3
15278	-12.8	4.8	731.6
15279	-13.4	5.2	731.9
15280	-14.0	5.7	732.3
15281	-14.6	6.1	732.6
15282	-15.2	6.6	732.9
15283	-15.9	7.0	733.3
15284	-16.5	7.4	733.6
15285	-17.2	7.9	734.0
15286	-17.8	8.3	734.3
15287	-18.5	8.7	734.7
15288	-19.1	9.1	735.1
15289	-19.8	9.5	735.5
15290	-20.5	9.9	735.9
15291	-21.1	10.2	736.3
15292	-21.8	10.6	736.7
15293	-22.5	11.0	737.1
15294	-23.1	11.3	737.5
15295	-23.8	11.7	738.0
15296	-24.5	12.0	738.4
15297	-25.1	12.3	738.9
15298	-25.8	12.6	739.3
15299	-26.5	12.9	739.8
15300	-27.1	13.2	740.2
15301	-27.8	13.5	740.7
15302	-28.4	13.8	741.2
15303	-29.1	14.0	741.7
15304	-29.7	14.2	742.2
15305	-30.4	14.5	742.7
15306	-31.0	14.7	743.2
15307	-31.6	14.9	743.7
15308	-32.2	15.1	744.2
15309	-32.9	15.2	744.7
15310	-33.4	15.4	745.2
15311	-34.0	15.5	745.8
15312	-34.6	15.7	746.3
15313	-35.2	15.8	746.8
15314	-35.7	15.9	747.3
15315	-36.3	15.9	747.8
15316	-36.8	16.0	748.3
15317	-37.3	16.1	748.8
15318	-37.8	16.1	749.3
15319	-38.3	16.1	749.8
15320	-38.8	16.1	750.3
15321	-39.3	16.1	750.7
15322	-39.7	16.1	751.2
15323	-40.1	16.0	751.7
15324	-40.5	16.0	752.1
15325	-40.9	15.9	752.6
15326	-41.3	15.8	753.0
15327	-41.7	15.7	753.4
15328	-42.0	15.6	753.8
15329	-42.4	15.5	754.2
15330	-42.7	15.3	754.6
15331	-43.0	15.1	755.0
15332	-43.3	15.0	755.3
15333	-43.5	14.8	755.7
15334	-43.8	14.6	756.0
15335	-44.0	14.4	756.3
15336	-44.2	14.2	756.6
15337	-44.4	13.9	756.9
15338	-44.6	13.7	757.1
15339	-44.8	13.5	757.4
15340	-44.9	13.2	757.6
15341	-45.1	12.9	757.9
15342	-45.2	12.7	758.1
15343	-45.3	12.4	758.3
15344	-45.4	12.1	758.5
15345	-45.5	11.8	758.6
15346	-45.5	11.5	758.8
15347	-45.6	11.2	759.0
15348	-45.6	10.9	759.1
15349	-45.6	10.6	759.2
15350	-45.6	10.2	759.4
15351	-45.6	9.9	759.5
15352	-45.6	9.6	759.6
15353	-45.6	9.3	759.7
15354	-45.6	8.9	759.7
15355	-45.5	8.6	759.8
15356	-45.5	8.3	759.9
15357	-45.4	7.9	759.9
15358	-45.3	7.6	760.0
15359	-45.3	7.2	760.1
15360	-45.2	6.9	760.1
15361	-45.1	6.6	760.2
15362	-45.0	6.2	760.2
15363	-44.9	5.9	760.3
15364	-44.7	5.6	760.3
15365	-44.6	5.3	760.4
15366	-44.5	4.9	760.4
15367	-44.4	4.6	760.5
15368	-44.2	4.3	760.5
15369	-44.1	4.0	760.6
15370	-44.0	3.7	760.7
15371	-43.8	3.4	760.7
15372	-43.7	3.1	760.8
15373	-43.5	2.8	760.9
15374	-43.4	2.5	761.0
15375	-43.2	2.2	761.1
15376	-43.1	1.9	761.2
15377	-42.9	1.6	761.3
15378	-42.8	1.4	761.4
15379	-42.6	1.1	761.5
15380	-42.5	0.9	761.7
15381	-42.3	0.6	761.8
15382	-42.2	0.4	762.0
15383	-42.0	0.1	762.1
15384	-41.9	-0.1	762.3
15385	-41.7	-0.3	762.5
15386	-41.6	-0.5	762.7
15387	-41.5	-0.7	762.9
