	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2
	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1734	0.2498	2.2870	-0.1218	0.7210	2.3444	-0.1265	0.2535	2.2919	-0.1222	0.7436	2.3320	-0.1255	0.2493	2.0642	-0.1040	0.6900	2.0998	-0.1065
1735	0.2488	2.2861	-0.1217	0.7210	2.3438	-0.1265	0.2548	2.2915	-0.1222	0.7445	2.3292	-0.1253	0.2496	2.0654	-0.1041	0.6908	2.1007	-0.1066
1736	0.2502	2.2869	-0.1218	0.7213	2.3438	-0.1265	0.2546	2.2915	-0.1222	0.7428	2.3324	-0.1255	0.2502	2.0660	-0.1041	0.6917	2.1006	-0.1066
1737	0.2497	2.2864	-0.1218	0.7210	2.3449	-0.1266	0.2549	2.2919	-0.1222	0.7442	2.3313	-0.1255	0.2484	2.0639	-0.1040	0.6918	2.0995	-0.1065
1738	0.2495	2.2873	-0.1218	0.7212	2.3441	-0.1265	0.2556	2.2904	-0.1221	0.7449	2.3333	-0.1256	0.2486	2.0648	-0.1040	0.6916	2.0985	-0.1064
1739	0.2493	2.2859	-0.1217	0.7212	2.3451	-0.1266	0.2534	2.2902	-0.1221	0.7454	2.3326	-0.1256	0.2511	2.0651	-0.1041	0.6909	2.0987	-0.1065
1740	0.2493	2.2850	-0.1216	0.7217	2.3425	-0.1264	0.2536	2.2906	-0.1221	0.7443	2.3322	-0.1255	0.2484	2.0636	-0.1039	0.6922	2.0979	-0.1064
1741	0.2499	2.2862	-0.1217	0.7210	2.3430	-0.1264	0.2557	2.2897	-0.1220	0.7453	2.3332	-0.1256	0.2490	2.0632	-0.1039	0.6921	2.0986	-0.1064
1742	0.2499	2.2851	-0.1217	0.7223	2.3425	-0.1264	0.2537	2.2894	-0.1220	0.7448	2.3351	-0.1258	0.2501	2.0641	-0.1040	0.6926	2.0984	-0.1064
1743	0.2488	2.2838	-0.1216	0.7208	2.3420	-0.1263	0.2536	2.2883	-0.1219	0.7463	2.3320	-0.1255	0.2508	2.0644	-0.1040	0.6939	2.0984	-0.1064
1744	0.2507	2.2865	-0.1218	0.7213	2.3424	-0.1264	0.2543	2.2899	-0.1220	0.7451	2.3326	-0.1256	0.2502	2.0650	-0.1041	0.6942	2.0997	-0.1065
1745	0.2491	2.2858	-0.1217	0.7213	2.3402	-0.1262	0.2539	2.2879	-0.1219	0.7464	2.3301	-0.1254	0.2502	2.0640	-0.1040	0.6930	2.0989	-0.1065
1746	0.2496	2.2842	-0.1216	0.7214	2.3411	-0.1263	0.2551	2.2895	-0.1220	0.7464	2.3296	-0.1253	0.2499	2.0628	-0.1039	0.6939	2.0978	-0.1064
1747	0.2501	2.2840	-0.1216	0.7217	2.3410	-0.1263	0.2530	2.2864	-0.1218	0.7474	2.3320	-0.1255	0.2486	2.0625	-0.1039	0.6943	2.0971	-0.1063
1748	0.2499	2.2849	-0.1216	0.7210	2.3405	-0.1262	0.2541	2.2884	-0.1219	0.7478	2.3310	-0.1254	0.2490	2.0635	-0.1039	0.6951	2.0975	-0.1064
1749	0.2499	2.2842	-0.1216	0.7210	2.3393	-0.1261	0.2532	2.2874	-0.1218	0.7467	2.3301	-0.1254	0.2503	2.0629	-0.1039	0.6961	2.0984	-0.1064
1750	0.2495	2.2829	-0.1215	0.7210	2.3396	-0.1261	0.2535	2.2886	-0.1219	0.7474	2.3315	-0.1255	0.2494	2.0631	-0.1039	0.6961	2.0973	-0.1063
1751	0.2494	2.2822	-0.1214	0.7208	2.3373	-0.1259	0.2538	2.2859	-0.1217	0.7484	2.3313	-0.1255	0.2511	2.0619	-0.1038	0.6966	2.0998	-0.1065
1752	0.2501	2.2844	-0.1216	0.7212	2.3371	-0.1259	0.2545	2.2889	-0.1220	0.7496	2.3313	-0.1255	0.2503	2.0617	-0.1038	0.6969	2.0974	-0.1063
1753	0.2501	2.2833	-0.1215	0.7209	2.3364	-0.1259	0.2538	2.2861	-0.1217	0.7496	2.3327	-0.1256	0.2490	2.0631	-0.1039	0.6963	2.0973	-0.1063
1754	0.2487	2.2823	-0.1214	0.7206	2.3367	-0.1259	0.2538	2.2872	-0.1218	0.7494	2.3310	-0.1254	0.2499	2.0618	-0.1038	0.6977	2.0973	-0.1063
1755	0.2502	2.2823	-0.1214	0.7206	2.3369	-0.1259	0.2544	2.2861	-0.1217	0.7494	2.3318	-0.1255	0.2500	2.0624	-0.1039	0.6985	2.0980	-0.1064
1756	0.2500	2.2819	-0.1214	0.7205	2.3347	-0.1257	0.2541	2.2867	-0.1218	0.7505	2.3338	-0.1257	0.2496	2.0613	-0.1038	0.6977	2.0982	-0.1064
1757	0.2495	2.2805	-0.1213	0.7206	2.3351	-0.1258	0.2531	2.2867	-0.1218	0.7502	2.3311	-0.1254	0.2501	2.0629	-0.1039	0.6995	2.0976	-0.1064
1758	0.2508	2.2823	-0.1214	0.7207	2.3339	-0.1257	0.2548	2.2857	-0.1217	0.7501	2.3352	-0.1258	0.2501	2.0616	-0.1038	0.6998	2.0968	-0.1063
1759	0.2503	2.2800	-0.1213	0.7206	2.3328	-0.1256	0.2546	2.2860	-0.1217	0.7515	2.3314	-0.1255	0.2490	2.0619	-0.1038	0.6992	2.0968	-0.1063
1760	0.2501	2.2806	-0.1213	0.7199	2.3334	-0.1256	0.2554	2.2858	-0.1217	0.7510	2.3318	-0.1255	0.2501	2.0614	-0.1038	0.6997	2.0972	-0.1063
1761	0.2498	2.2814	-0.1214	0.7194	2.3328	-0.1256	0.2542	2.2847	-0.1216	0.7508	2.3329	-0.1256	0.2500	2.0609	-0.1037	0.7004	2.0969	-0.1063
1762	0.2498	2.2798	-0.1212	0.7194	2.3332	-0.1256	0.2541	2.2829	-0.1215	0.7513	2.3331	-0.1256	0.2501	2.0610	-0.1037	0.7001	2.0971	-0.1063
1763	0.2498	2.2803	-0.1213	0.7203	2.3329	-0.1256	0.2547	2.2859	-0.1217	0.7519	2.3301	-0.1254	0.2485	2.0630	-0.1039	0.7019	2.0975	-0.1064
1764	0.2491	2.2789	-0.1212	0.7197	2.3332	-0.1256	0.2549	2.2844	-0.1216	0.7522	2.3327	-0.1256	0.2506	2.0600	-0.1037	0.7015	2.0969	-0.1063
1765	0.2495	2.2800	-0.1212	0.7203	2.3313	-0.1255	0.2541	2.2849	-0.1216	0.7515	2.3317	-0.1255	0.2500	2.0589	-0.1036	0.7032	2.0971	-0.1063
1766	0.2503	2.2797	-0.1212	0.7197	2.3311	-0.1254	0.2551	2.2854	-0.1217	0.7530	2.3286	-0.1252	0.2492	2.0600	-0.1037	0.7033	2.0979	-0.1064
1767	0.2497	2.2786	-0.1211	0.7194	2.3313	-0.1255	0.2545	2.2814	-0.1214	0.7526	2.3309	-0.1254	0.2499	2.0605	-0.1037	0.7031	2.0969	-0.1063
1768	0.2494	2.2790	-0.1212	0.7194	2.3309	-0.1254	0.2556	2.2851	-0.1217	0.7521	2.3269	-0.1251	0.2512	2.0611	-0.1038	0.7038	2.0989	-0.1065
1769	0.2499	2.2788	-0.1212	0.7192	2.3307	-0.1254	0.2545	2.2841	-0.1216	0.7515	2.3263	-0.1250	0.2505	2.0589	-0.1036	0.7044	2.0969	-0.1063
1770	0.2500	2.2780	-0.1211	0.7195	2.3303	-0.1254	0.2556	2.2838	-0.1216	0.7505	2.3274	-0.1251	0.2508	2.0591	-0.1036	0.7062	2.0986	-0.1064
1771	0.2499	2.2782	-0.1211	0.7196	2.3307	-0.1254	0.2549	2.2838	-0.1216	0.7510	2.3271	-0.1251	0.2498	2.0585	-0.1035	0.7057	2.0962	-0.1062
1772	0.2506	2.2776	-0.1211	0.7194	2.3313	-0.1255	0.2560	2.2830	-0.1215	0.7509	2.3264	-0.1251	0.2503	2.0585	-0.1035	0.7070	2.0982	-0.1064
1773	0.2501	2.2778	-0.1211	0.7194	2.3299	-0.1254	0.2550	2.2828	-0.1215	0.7521	2.3232	-0.1248	0.2501	2.0583	-0.1035	0.7064	2.0987	-0.1064
1774	0.2501	2.2777	-0.1211	0.7197	2.3297	-0.1253	0.2552	2.2833	-0.1215	0.7516	2.3219	-0.1247	0.2514	2.0581	-0.1035	0.7080	2.0980	-0.1064
1775	0.2506	2.2771	-0.1210	0.7194	2.3305	-0.1254	0.2561	2.2842	-0.1216	0.7496	2.3212	-0.1246	0.2511	2.0574	-0.1035	0.7071	2.0979	-0.1064
1776	0.2502	2.2762	-0.1209	0.7203	2.3289	-0.1253	0.2547	2.2802	-0.1213	0.7510	2.3217	-0.1247	0.2507	2.0570	-0.1034	0.7106	2.0993	-0.1065
1777	0.2512	2.2764	-0.1210	0.7194	2.3301	-0.1254	0.2565	2.2814	-0.1214	0.7496	2.3211	-0.1246	0.2502	2.0577	-0.1035	0.7109	2.0989	-0.1065
1778	0.2507	2.2752	-0.1209	0.7201	2.3301	-0.1254	0.2550	2.2807	-0.1213	0.7474	2.3234	-0.1248	0.2515	2.0579	-0.1035	0.7097	2.0976	-0.1064
1779	0.2501	2.2760	-0.1209	0.7194	2.3309	-0.1254	0.2552	2.2799	-0.1212	0.7490	2.3223	-0.1247	0.2503	2.0590	-0.1036	0.7101	2.0972	-0.1063
1780	0.2514	2.2769	-0.1210	0.7196	2.3301	-0.1254	0.2553	2.2813	-0.1214	0.7478	2.3196	-0.1245	0.2508	2.0581	-0.1035	0.7114	2.0966	-0.1063
1781	0.2510	2.2757	-0.1209	0.7198	2.3294	-0.1253	0.2556	2.2805	-0.1213	0.7475	2.3196	-0.1245	0.2509	2.0572	-0.1034	0.7130	2.0963	-0.1062
1782	0.2502	2.2741	-0.1208	0.7205	2.3296	-0.1253	0.2557	2.2804	-0.1213	0.7479	2.3167	-0.1243	0.2504	2.0563	-0.1034	0.7127	2.0965	-0.1063
1783	0.2503	2.2752	-0.1209	0.7201	2.3304	-0.1254	0.2551	2.2793	-0.1212	0.7465	2.3221	-0.1247	0.2501	2.0579	-0.1035	0.7116	2.0977	-0.1064
1784	0.2510	2.2750	-0.1208	0.7206	2.3308	-0.1254	0.2562	2.2814	-0.1214	0.7463	2.3181	-0.1244	0.2500	2.0575	-0.1035	0.7131	2.0972	-0.1063
1785	0.2511	2.2745	-0.1208	0.7205	2.3311	-0.1254	0.2564	2.2798	-0.1212	0.7463	2.3172	-0.1243	0.2510	2.0561	-0.1033	0.7149	2.0960	-0.1062
1786	0.2512	2.2748	-0.1208	0.7203	2.3295	-0.1253	0.2567	2.2814	-0.1214	0.7456	2.3163	-0.1242	0.2504	2.0566	-0.1034	0.7150	2.0977	-0.1064
1787	0.2503	2.2745	-0.1208	0.7208	2.3287	-0.1252	0.2555	2.2777	-0.1211	0.7454	2.3153	-0.1241	0.2499	2.0573	-0.1034	0.7156	2.0946	-0.1061
1788	0.2510	2.2729	-0.1207	0.7204	2.3314	-0.1255	0.2563	2.2779	-0.1211	0.7444	2.3135	-0.1240	0.2502	2.0576	-0.1035	0.7174	2.0953	-0.1062
1789	0.2506	2.2735	-0.1207	0.7208	2.3287	-0.1253	0.2563	2.2777	-0.1211	0.7457	2.3153	-0.1241	0.2514	2.0560	-0.1033	0.7175	2.0947	-0.1061
1790	0.2513	2.2728	-0.1207	0.7208	2.3316	-0.1255	0.2573	2.2773	-0.1210	0.7443	2.3108	-0.1238	0.2511	2.0552	-0.1033	0.7182	2.0944	-0.1061
1791	0.2519	2.2738	-0.1208	0.7211	2.3297	-0.1253	0.2569	2.2779	-0.1211	0.7443	2.3122	-0.1239	0.2513	2.0565	-0.1034	0.7180	2.0978	-0.1064
1792	0.2513	2.2720	-0.1206	0.7213	2.3288	-0.1253	0.2558	2.2762	-0.1209	0.7442	2.3097	-0.1237	0.2515	2.0564	-0.1034	0.7186	2.0945	-0.1061
1793	0.2512	2.2712	-0.1205	0.7222	2.3292	-0.1253	0.2574	2.2764	-0.1210	0.7442	2.3114	-0.1238	0.2502	2.0561	-0.1033	0.7202	2.0952	-0.1062
1794	0.2517	2.2725	-0.1207	0.7212	2.3299	-0.1253	0.2567	2.2757	-0.1209	0.7430	2.3088	-0.1236	0.2502	2.0566	-0.1034	0.7204	2.0954	-0.1062
1795	0.2518	2.2723	-0.1206	0.7212	2.3304	-0.1254	0.2577	2.2771	-0.1210	0.7425	2.3084	-0.1236	0.2509	2.0560	-0.1033	0.7213	2.0919	-0.1059
1796	0.2508	2.2714	-0.1206	0.7220	2.3285	-0.1252	0.2562	2.2765	-0.1210	0.7418	2.3095	-0.1237	0.2510	2.0552	-0.1033	0.7220	2.0951	-0.1061
1797	0.2511	2.2704	-0.1205	0.7215	2.3290	-0.1253	0.2565	2.2746	-0.1208	0.7423	2.3064	-0.1234	0.2496	2.0560	-0.1033	0.7232	2.0931	-0.1060
1798	0.2512	2.2702	-0.1205	0.7217	2.3276	-0.1252	0.2570	2.2768	-0.1210	0.7411	2.3068	-0.1235	0.2518	2.0552	-0.1033	0.7236	2.0924	-0.1059
1799	0.2511	2.2709	-0.1205	0.7220	2.3275	-0.1251	0.2567	2.2756	-0.1209	0.7415	2.3051	-0.1233	0.2523	2.0542	-0.1032	0.7234	2.0944	-0.1061
1800	0.2513	2.2701	-0.1205	0.7219	2.3272	-0.1251	0.2566	2.2755	-0.1209	0.7402	2.3067	-0.1234	0.2484	2.0547	-0.1032	0.7224	2.0936	-0.1060
1801	0.2513	2.2683	-0.1203	0.7222	2.3271	-0.1251	0.2572	2.2736	-0.1207	0.7398	2.3065	-0.1234	0.2512	2.0538	-0.1032	0.7242	2.0949	-0.1061
1802	0.2517	2.2703	-0.1205	0.7221	2.3263	-0.1251	0.2555	2.2736	-0.1207	0.7400	2.3043	-0.1232	0.2507	2.0532	-0.1031	0.7256	2.0928	-0.1060
1803	0.2515	2.2693	-0.1204	0.7220	2.3270	-0.1251	0.2586	2.2759	-0.1209	0.7399	2.3041	-0.1232	0.2479	2.0556	-0.1033	0.7252	2.0945	-0.1061
1804	0.2517	2.2695	-0.1204	0.7222	2.3263	-0.1251	0.2562	2.2744	-0.1208	0.7391	2.3037	-0.1232	0.2512	2.0525	-0.1031	0.7276	2.0945	-0.1061
1805	0.2520	2.2684	-0.1203	0.7222	2.3278	-0.1252	0.2583	2.2745	-0.1208	0.7393	2.3033	-0.1232	0.2499	2.0546	-0.1032	0.7287	2.0963	-0.1062
1806	0.2519	2.2683	-0.1203	0.7225	2.3257	-0.1250	0.2565	2.2734	-0.1207	0.7395	2.3045	-0.1233	0.2510	2.0522	-0.1030	0.7283	2.0933	-0.1060
1807	0.2521	2.2697	-0.1204	0.7224	2.3260	-0.1250	0.2566	2.2737	-0.1208	0.7379	2.3039	-0.1232	0.2505	2.0538	-0.1032	0.7303	2.0933	-0.1060
1808	0.2514	2.2678	-0.1203	0.7231	2.3257	-0.1250	0.2561	2.2727	-0.1207	0.7376	2.3054	-0.1233	0.2499	2.0544	-0.1032	0.7292	2.0943	-0.1061
1809	0.2515	2.2666	-0.1202	0.7222	2.3230	-0.1248	0.2567	2.2720	-0.1206	0.7379	2.3037	-0.1232	0.2500	2.0533	-0.1031	0.7309	2.0921	-0.1059
1810	0.2523	2.2689	-0.1204	0.7227	2.3237	-0.1248	0.2561	2.2711	-0.1205	0.7377	2.3035	-0.1232	0.2501	2.0544	-0.1032	0.7320	2.0935	-0.1060
1811	0.2526	2.2680	-0.1203	0.7226	2.3244	-0.1249	0.2561	2.2706	-0.1205	0.7366	2.3033	-0.1232	0.2510	2.0530	-0.1031	0.7340	2.0925	-0.1059
1812	0.2514	2.2686	-0.1203	0.7227	2.3231	-0.1248	0.2569	2.2721	-0.1206	0.7363	2.3015	-0.1230	0.2504	2.0528	-0.1031	0.7346	2.0933	-0.1060
1813	0.2527	2.2685	-0.1203	0.7227	2.3228	-0.1248	0.2558	2.2707	-0.1205	0.7362	2.3013	-0.1230	0.2509	2.0516	-0.1030	0.7331	2.0956	-0.1062
1814	0.2515	2.2687	-0.1203	0.7237	2.3231	-0.1248	0.2574	2.2746	-0.1208	0.7345	2.3006	-0.1229	0.2490	2.0526	-0.1031	0.7357	2.0925	-0.1059
1815	0.2522	2.2681	-0.1203	0.7236	2.3215	-0.1247	0.2564	2.2708	-0.1205	0.7354	2.3003	-0.1229	0.2495	2.0529	-0.1031	0.7354	2.0934	-0.1060
1816	0.2520	2.2681	-0.1203	0.7238	2.3237	-0.1248	0.2576	2.2707	-0.1205	0.7362	2.3005	-0.1229	0.2507	2.0505	-0.1029	0.7350	2.0956	-0.1062
1817	0.2530	2.2684	-0.1203	0.7238	2.3217	-0.1247	0.2564	2.2707	-0.1205	0.7363	2.3018	-0.1230	0.2513	2.0520	-0.1030	0.7361	2.0939	-0.1061
1818	0.2520	2.2677	-0.1203	0.7239	2.3204	-0.1246	0.2570	2.2708	-0.1205	0.7350	2.2999	-0.1229	0.2507	2.0500	-0.1029	0.7362	2.0937	-0.1060
1819	0.2526	2.2688	-0.1204	0.7242	2.3205	-0.1246	0.2569	2.2705	-0.1205	0.7365	2.2999	-0.1229	0.2488	2.0496	-0.1028	0.7369	2.0936	-0.1060
1820	0.2522	2.2693	-0.1204	0.7239	2.3198	-0.1245	0.2570	2.2714	-0.1206	0.7340	2.3023	-0.1231	0.2511	2.0506	-0.1029	0.7375	2.0920	-0.1059
1821	0.2521	2.2669	-0.1202	0.7244	2.3207	-0.1246	0.2568	2.2704	-0.1205	0.7342	2.3032	-0.1232	0.2508	2.0481	-0.1027	0.7380	2.0933	-0.1060
1822	0.2525	2.2672	-0.1202	0.7238	2.3209	-0.1246	0.2581	2.2725	-0.1207	0.7343	2.3009	-0.1230	0.2490	2.0508	-0.1029	0.7370	2.0926	-0.1059
1823	0.2529	2.2670	-0.1202	0.7245	2.3194	-0.1245	0.2586	2.2720	-0.1206	0.7342	2.3026	-0.1231	0.2497	2.0503	-0.1029	0.7388	2.0943	-0.1061
1824	0.2523	2.2666	-0.1202	0.7247	2.3208	-0.1246	0.2588	2.2696	-0.1204	0.7338	2.3035	-0.1232	0.2509	2.0505	-0.1029	0.7409	2.0957	-0.1062
1825	0.2529	2.2684	-0.1203	0.7247	2.3208	-0.1246	0.2572	2.2719	-0.1206	0.7337	2.3017	-0.1230	0.2495	2.0495	-0.1028	0.7410	2.0954	-0.1062
1826	0.2524	2.2658	-0.1201	0.7240	2.3195	-0.1245	0.2575	2.2712	-0.1205	0.7333	2.3032	-0.1232	0.2506	2.0477	-0.1027	0.7401	2.0943	-0.1061
1827	0.2524	2.2688	-0.1204	0.7259	2.3205	-0.1246	0.2578	2.2717	-0.1206	0.7324	2.3036	-0.1232	0.2503	2.0488	-0.1028	0.7410	2.0961	-0.1062
1828	0.2531	2.2674	-0.1202	0.7260	2.3199	-0.1245	0.2574	2.2694	-0.1204	0.7332	2.3026	-0.1231	0.2508	2.0496	-0.1028	0.7404	2.0958	-0.1062
1829	0.2528	2.2666	-0.1202	0.7256	2.3188	-0.1244	0.2581	2.2725	-0.1207	0.7320	2.3033	-0.1232	0.2489	2.0498	-0.1028	0.7440	2.0942	-0.1061
1830	0.2533	2.2677	-0.1203	0.7253	2.3197	-0.1245	0.2584	2.2721	-0.1206	0.7326	2.3039	-0.1232	0.2479	2.0486	-0.1028	0.7419	2.0982	-0.1064
1831	0.2525	2.2652	-0.1201	0.7257	2.3210	-0.1246	0.2577	2.2721	-0.1206	0.7332	2.3020	-0.1231	0.2498	2.0480	-0.1027	0.7436	2.0964	-0.1062
1832	0.2529	2.2657	-0.1201	0.7262	2.3193	-0.1245	0.2572	2.2716	-0.1206	0.7310	2.3047	-0.1233	0.2499	2.0481	-0.1027	0.7447	2.0986	-0.1064
1833	0.2525	2.2659	-0.1201	0.7260	2.3195	-0.1245	0.2582	2.2711	-0.1205	0.7309	2.3022	-0.1231	0.2500	2.0488	-0.1028	0.7440	2.0962	-0.1062
1834	0.2523	2.2648	-0.1200	0.7267	2.3190	-0.1245	0.2579	2.2731	-0.1207	0.7325	2.3031	-0.1232	0.2503	2.0453	-0.1025	0.7441	2.0971	-0.1063
1835	0.2536	2.2656	-0.1201	0.7273	2.3179	-0.1244	0.2577	2.2700	-0.1205	0.7322	2.3049	-0.1233	0.2507	2.0458	-0.1025	0.7447	2.0963	-0.1062
1836	0.2530	2.2656	-0.1201	0.7268	2.3187	-0.1244	0.2585	2.2725	-0.1207	0.7326	2.3037	-0.1232	0.2495	2.0487	-0.1028	0.7453	2.0954	-0.1062
1837	0.2527	2.2646	-0.1200	0.7272	2.3193	-0.1245	0.2575	2.2716	-0.1206	0.7325	2.3044	-0.1233	0.2484	2.0477	-0.1027	0.7463	2.0979	-0.1064
1838	0.2527	2.2648	-0.1200	0.7277	2.3192	-0.1245	0.2580	2.2716	-0.1206	0.7324	2.3052	-0.1233	0.2505	2.0456	-0.1025	0.7460	2.0961	-0.1062
1839	0.2534	2.2646	-0.1200	0.7284	2.3177	-0.1243	0.2568	2.2742	-0.1208	0.7318	2.3057	-0.1234	0.2488	2.0448	-0.1024	0.7477	2.0949	-0.1061
1840	0.2545	2.2645	-0.1200	0.7290	2.3152	-0.1241	0.2572	2.2709	-0.1205	0.7316	2.3069	-0.1235	0.2495	2.0461	-0.1026	0.7475	2.0982	-0.1064
1841	0.2532	2.2636	-0.1199	0.7287	2.3161	-0.1242	0.2578	2.2720	-0.1206	0.7315	2.3067	-0.1234	0.2489	2.0464	-0.1026	0.7475	2.0975	-0.1063
1842	0.2537	2.2631	-0.1199	0.7289	2.3175	-0.1243	0.2579	2.2712	-0.1205	0.7314	2.3063	-0.1234	0.2486	2.0432	-0.1023	0.7476	2.0969	-0.1063
1843	0.2544	2.2612	-0.1197	0.7303	2.3181	-0.1244	0.2581	2.2718	-0.1206	0.7301	2.3063	-0.1234	0.2488	2.0456	-0.1025	0.7491	2.0972	-0.1063
1844	0.2541	2.2634	-0.1199	0.7300	2.3167	-0.1243	0.2581	2.2732	-0.1207	0.7309	2.3084	-0.1236	0.2501	2.0450	-0.1025	0.7478	2.0973	-0.1063
1845	0.2544	2.2613	-0.1198	0.7302	2.3150	-0.1241	0.2580	2.2720	-0.1206	0.7321	2.3076	-0.1235	0.2467	2.0479	-0.1027	0.7477	2.0979	-0.1064
1846	0.2535	2.2605	-0.1197	0.7307	2.3174	-0.1243	0.2585	2.2728	-0.1207	0.7315	2.3064	-0.1234	0.2504	2.0438	-0.1024	0.7495	2.0956	-0.1062
1847	0.2551	2.2618	-0.1198	0.7314	2.3168	-0.1243	0.2580	2.2732	-0.1207	0.7311	2.3073	-0.1235	0.2497	2.0449	-0.1025	0.7513	2.0946	-0.1061
1848	0.2538	2.2609	-0.1197	0.7316	2.3146	-0.1241	0.2580	2.2720	-0.1206	0.7302	2.3080	-0.1236	0.2494	2.0457	-0.1025	0.7474	2.0956	-0.1062
1849	0.2538	2.2600	-0.1197	0.7321	2.3141	-0.1240	0.2589	2.2745	-0.1208	0.7316	2.3076	-0.1235	0.2477	2.0452	-0.1025	0.7498	2.0987	-0.1064
1850	0.2551	2.2603	-0.1197	0.7321	2.3146	-0.1241	0.2578	2.2730	-0.1207	0.7310	2.3097	-0.1237	0.2481	2.0460	-0.1025	0.7511	2.0988	-0.1064
1851	0.2548	2.2591	-0.1196	0.7328	2.3150	-0.1241	0.2576	2.2741	-0.1208	0.7312	2.3076	-0.1235	0.2484	2.0442	-0.1024	0.7501	2.0972	-0.1063
1852	0.2543	2.2588	-0.1196	0.7322	2.3128	-0.1239	0.2570	2.2737	-0.1207	0.7314	2.3096	-0.1237	0.2474	2.0463	-0.1026	0.7506	2.0976	-0.1063
1853	0.2548	2.2583	-0.1195	0.7343	2.3116	-0.1238	0.2577	2.2745	-0.1208	0.7307	2.3095	-0.1237	0.2476	2.0482	-0.1027	0.7492	2.0972	-0.1063
1854	0.2542	2.2578	-0.1195	0.7339	2.3130	-0.1240	0.2569	2.2743	-0.1208	0.7311	2.3090	-0.1236	0.2470	2.0477	-0.1027	0.7536	2.1001	-0.1065
1855	0.2541	2.2584	-0.1195	0.7345	2.3102	-0.1237	0.2581	2.2758	-0.1209	0.7305	2.3083	-0.1236	0.2472	2.0464	-0.1026	0.7513	2.0986	-0.1064
1856	0.2554	2.2575	-0.1194	0.7342	2.3130	-0.1240	0.2570	2.2765	-0.1210	0.7305	2.3084	-0.1236	0.2469	2.0488	-0.1028	0.7517	2.0969	-0.1063
1857	0.2544	2.2578	-0.1195	0.7348	2.3115	-0.1238	0.2575	2.2757	-0.1209	0.7306	2.3078	-0.1235	0.2466	2.0473	-0.1026	0.7516	2.0976	-0.1063
1858	0.2546	2.2563	-0.1194	0.7333	2.3092	-0.1237	0.2577	2.2750	-0.1209	0.7304	2.3075	-0.1235	0.2488	2.0453	-0.1025	0.7515	2.0985	-0.1064
1859	0.2545	2.2568	-0.1194	0.7349	2.3085	-0.1236	0.2559	2.2740	-0.1208	0.7307	2.3059	-0.1234	0.2470	2.0472	-0.1026	0.7519	2.0990	-0.1065
1860	0.2549	2.2556	-0.1193	0.7351	2.3114	-0.1238	0.2566	2.2755	-0.1209	0.7308	2.3086	-0.1236	0.2478	2.0479	-0.1027	0.7522	2.1010	-0.1066
1861	0.2541	2.2562	-0.1193	0.7351	2.3095	-0.1237	0.2569	2.2747	-0.1208	0.7297	2.3067	-0.1234	0.2467	2.0473	-0.1026	0.7519	2.1033	-0.1068
1862	0.2554	2.2550	-0.1193	0.7351	2.3078	-0.1235	0.2574	2.2763	-0.1210	0.7288	2.3083	-0.1236	0.2468	2.0456	-0.1025	0.7534	2.1012	-0.1066
