	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d
	L_Knee_Moment	L_Knee_Moment	L_Knee_Moment	R_Knee_Moment	R_Knee_Moment	R_Knee_Moment
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
7421	65.65	0.28	0.72	36.00	-6.50	11.63
7422	66.88	0.00	1.08	36.74	-6.58	12.17
7423	68.00	-0.27	1.46	37.54	-6.65	12.75
7424	69.15	-0.55	1.89	38.36	-6.72	13.37
7425	70.28	-0.83	2.37	39.28	-6.79	14.02
7426	71.39	-1.11	2.87	40.26	-6.85	14.72
7427	72.49	-1.38	3.42	41.17	-6.87	15.39
7428	73.56	-1.65	3.99	42.25	-6.92	16.17
7429	74.67	-1.91	4.62	43.32	-6.95	16.94
7430	75.67	-2.14	5.25	44.35	-6.95	17.74
7431	76.75	-2.37	5.94	45.43	-6.95	18.60
7432	77.79	-2.57	6.65	46.56	-6.94	19.47
7433	78.78	-2.75	7.38	47.65	-6.91	20.39
7434	79.79	-2.91	8.15	48.73	-6.86	21.30
7435	80.75	-3.02	8.94	49.86	-6.81	22.29
7436	81.76	-3.13	9.77	50.96	-6.73	23.28
7437	82.69	-3.18	10.60	52.06	-6.65	24.30
7438	83.63	-3.21	11.46	53.18	-6.55	25.33
7439	84.51	-3.18	12.32	54.23	-6.43	26.39
7440	85.44	-3.14	13.23	55.35	-6.30	27.46
7441	86.28	-3.05	14.12	56.46	-6.16	28.55
7442	87.13	-2.93	15.03	57.54	-6.00	29.63
7443	88.00	-2.77	15.96	58.60	-5.82	30.72
7444	88.73	-2.56	16.86	59.80	-5.65	31.82
7445	89.52	-2.32	17.79	60.81	-5.44	32.86
7446	90.25	-2.04	18.70	61.96	-5.23	33.93
7447	91.04	-1.73	19.63	63.06	-5.01	34.93
7448	91.73	-1.38	20.50	64.17	-4.79	35.91
7449	92.46	-1.01	21.38	65.24	-4.55	36.87
7450	93.17	-0.60	22.22	66.37	-4.31	37.77
7451	93.86	-0.18	23.03	67.47	-4.06	38.66
7452	94.48	0.27	23.79	68.46	-3.80	39.48
7453	95.14	0.72	24.52	69.56	-3.54	40.30
7454	95.73	1.18	25.21	70.54	-3.28	41.04
7455	96.30	1.65	25.85	71.51	-3.01	41.73
7456	96.83	2.12	26.44	72.41	-2.73	42.38
7457	97.31	2.59	27.00	73.24	-2.45	42.96
7458	97.79	3.05	27.51	73.94	-2.16	43.48
7459	98.21	3.51	27.98	74.61	-1.88	43.95
7460	98.55	3.96	28.38	75.21	-1.59	44.34
7461	98.89	4.38	28.77	75.72	-1.31	44.68
7462	99.13	4.80	29.06	76.20	-1.04	44.95
7463	99.33	5.19	29.33	76.61	-0.78	45.18
7464	99.46	5.56	29.54	76.92	-0.53	45.33
7465	99.56	5.91	29.71	77.21	-0.29	45.45
7466	99.56	6.23	29.82	77.39	-0.08	45.51
7467	99.48	6.53	29.88	77.50	0.12	45.52
7468	99.31	6.81	29.89	77.54	0.30	45.50
7469	99.16	7.05	29.89	77.48	0.46	45.40
7470	98.84	7.27	29.81	77.43	0.58	45.33
7471	98.55	7.45	29.74	77.22	0.69	45.16
7472	98.07	7.60	29.60	76.98	0.76	45.00
7473	97.67	7.72	29.50	76.67	0.81	44.80
7474	97.06	7.81	29.30	76.32	0.83	44.56
7475	96.52	7.86	29.14	75.89	0.82	44.33
7476	95.84	7.87	28.94	75.40	0.78	44.04
7477	95.11	7.86	28.71	74.88	0.71	43.75
7478	94.34	7.80	28.47	74.28	0.62	43.44
7479	93.54	7.71	28.23	73.64	0.51	43.09
7480	92.61	7.59	27.92	72.93	0.37	42.72
7481	91.71	7.44	27.63	72.22	0.21	42.34
7482	90.74	7.25	27.32	71.42	0.03	41.92
7483	89.74	7.04	26.99	70.63	-0.18	41.48
7484	88.69	6.79	26.63	69.75	-0.40	41.01
7485	87.61	6.52	26.25	68.89	-0.64	40.49
7486	86.58	6.21	25.88	67.99	-0.89	39.97
7487	85.40	5.89	25.43	67.06	-1.15	39.41
7488	84.31	5.54	25.00	66.10	-1.42	38.78
7489	83.18	5.17	24.52	65.18	-1.70	38.17
7490	82.03	4.78	24.01	64.21	-1.98	37.48
7491	80.97	4.37	23.49	63.24	-2.26	36.78
7492	79.84	3.94	22.93	62.30	-2.54	36.07
7493	78.78	3.51	22.35	61.33	-2.80	35.30
7494	77.71	3.06	21.73	60.38	-3.06	34.53
7495	76.78	2.60	21.13	59.46	-3.31	33.73
7496	75.75	2.13	20.46	58.56	-3.54	32.94
7497	74.80	1.66	19.79	57.64	-3.75	32.13
7498	73.87	1.19	19.10	56.78	-3.95	31.29
7499	72.88	0.72	18.37	55.90	-4.13	30.47
7500	72.01	0.25	17.65	55.08	-4.28	29.65
7501	71.06	-0.21	16.89	54.27	-4.42	28.82
7502	70.18	-0.66	16.12	53.49	-4.54	28.00
7503	69.29	-1.11	15.35	52.72	-4.65	27.17
7504	68.42	-1.55	14.55	52.03	-4.74	26.36
7505	67.59	-1.97	13.76	51.28	-4.80	25.52
7506	66.77	-2.38	12.97	50.66	-4.87	24.74
7507	65.93	-2.78	12.16	49.99	-4.91	23.94
7508	65.20	-3.17	11.38	49.38	-4.95	23.16
7509	64.41	-3.53	10.58	48.74	-4.98	22.40
7510	63.67	-3.89	9.78	48.23	-5.01	21.66
7511	62.99	-4.23	9.01	47.65	-5.03	20.95
7512	62.24	-4.55	8.22	47.11	-5.05	20.24
7513	61.64	-4.87	7.47	46.63	-5.07	19.58
7514	60.95	-5.16	6.70	46.11	-5.08	18.92
7515	60.35	-5.44	5.97	45.68	-5.10	18.30
7516	59.75	-5.70	5.24	45.20	-5.12	17.69
7517	59.16	-5.94	4.53	44.76	-5.14	17.08
7518	58.62	-6.16	3.85	44.35	-5.17	16.53
7519	58.07	-6.35	3.19	43.90	-5.19	15.98
7520	57.51	-6.52	2.56	43.52	-5.22	15.46
7521	56.99	-6.67	1.99	43.04	-5.24	14.96
7522	56.44	-6.79	1.44	42.67	-5.28	14.49
7523	55.85	-6.88	0.93	42.29	-5.31	14.04
7524	55.33	-6.95	0.48	41.86	-5.33	13.60
7525	54.69	-6.98	0.03	41.50	-5.37	13.20
7526	54.18	-7.01	-0.35	41.09	-5.40	12.81
7527	53.62	-7.00	-0.72	40.72	-5.43	12.45
7528	53.11	-6.96	-1.05	40.29	-5.46	12.10
7529	52.66	-6.92	-1.34	39.88	-5.51	11.80
7530	52.17	-6.83	-1.62	39.38	-5.54	11.48
7531	51.79	-6.74	-1.84	38.94	-5.58	11.19
7532	51.32	-6.62	-2.05	38.47	-5.64	10.95
7533	50.94	-6.49	-2.21	37.96	-5.69	10.68
7534	50.50	-6.33	-2.35	37.47	-5.76	10.45
7535	50.07	-6.16	-2.45	36.95	-5.82	10.22
7536	49.59	-5.97	-2.53	36.47	-5.90	10.02
7537	49.18	-5.79	-2.57	35.94	-5.97	9.80
7538	48.66	-5.56	-2.61	35.41	-6.05	9.60
7539	48.22	-5.35	-2.62	34.89	-6.12	9.39
7540	47.74	-5.12	-2.61	34.36	-6.20	9.19
7541	47.21	-4.87	-2.60	33.85	-6.28	9.00
7542	46.73	-4.64	-2.55	33.24	-6.34	8.78
7543	46.18	-4.40	-2.50	32.71	-6.41	8.58
7544	45.61	-4.15	-2.43	32.17	-6.49	8.40
7545	45.00	-3.91	-2.36	31.56	-6.54	8.18
7546	44.43	-3.69	-2.24	30.95	-6.60	7.98
7547	43.75	-3.46	-2.14	30.42	-6.67	7.80
7548	43.09	-3.26	-2.01	29.77	-6.71	7.59
7549	42.35	-3.07	-1.88	29.15	-6.76	7.38
7550	41.61	-2.89	-1.74	28.58	-6.81	7.18
7551	40.82	-2.73	-1.58	27.91	-6.82	6.95
7552	39.98	-2.59	-1.43	27.34	-6.86	6.75
7553	39.16	-2.47	-1.25	26.67	-6.87	6.53
7554	38.19	-2.36	-1.10	26.04	-6.87	6.30
7555	37.33	-2.29	-0.90	25.41	-6.88	6.08
7556	36.33	-2.22	-0.73	24.76	-6.88	5.86
7557	35.32	-2.17	-0.57	24.14	-6.88	5.66
7558	34.31	-2.15	-0.38	23.43	-6.85	5.42
7559	33.25	-2.13	-0.22	22.78	-6.83	5.22
7560	32.18	-2.14	-0.05	22.14	-6.81	5.01
7561	31.04	-2.15	0.10	21.39	-6.76	4.79
7562	29.93	-2.19	0.26	20.77	-6.73	4.59
7563	28.74	-2.22	0.40	20.01	-6.67	4.38
7564	27.58	-2.27	0.54	19.35	-6.61	4.17
7565	26.36	-2.32	0.67	18.58	-6.54	3.97
7566	25.13	-2.37	0.78	17.89	-6.47	3.78
7567	23.90	-2.43	0.89	17.12	-6.38	3.58
7568	22.63	-2.47	0.98	16.34	-6.30	3.39
7569	21.40	-2.53	1.08	15.61	-6.21	3.20
7570	20.11	-2.58	1.15	14.76	-6.10	3.01
7571	18.85	-2.62	1.21	14.04	-5.99	2.83
7572	17.57	-2.66	1.28	13.20	-5.88	2.65
7573	16.29	-2.69	1.33	12.38	-5.74	2.47
7574	15.04	-2.73	1.39	11.58	-5.60	2.29
7575	13.81	-2.76	1.44	10.76	-5.45	2.12
7576	12.50	-2.78	1.48	9.97	-5.30	1.95
7577	11.36	-2.83	1.54	9.14	-5.12	1.78
7578	10.06	-2.82	1.57	8.35	-4.95	1.62
7579	8.94	-2.86	1.61	7.58	-4.77	1.46
7580	7.76	-2.86	1.64	6.77	-4.59	1.32
7581	6.66	-2.88	1.67	6.07	-4.39	1.18
7582	5.61	-2.88	1.69	5.36	-4.22	1.06
7583	4.56	-2.87	1.70	4.64	-4.01	0.93
7584	3.59	-2.87	1.70	3.99	-3.85	0.83
7585	2.69	-2.87	1.70	3.35	-3.65	0.72
7586	1.85	-2.86	1.69	2.73	-3.49	0.63
7587	1.02	-2.84	1.68	2.19	-3.32	0.55
7588	0.30	-2.82	1.66	1.66	-3.15	0.47
7589	-0.35	-2.81	1.64	1.13	-2.99	0.40
7590	-0.94	-2.81	1.62	0.67	-2.83	0.33
7591	-1.52	-2.78	1.58	0.25	-2.71	0.29
7592	-1.98	-2.77	1.55	-0.17	-2.55	0.22
7593	-2.39	-2.77	1.52	-0.52	-2.45	0.19
7594	-2.81	-2.74	1.48	-0.88	-2.33	0.14
7595	-3.04	-2.76	1.45	-1.22	-2.22	0.10
7596	-3.37	-2.74	1.41	-1.45	-2.15	0.08
7597	-3.52	-2.75	1.37	-1.73	-2.08	0.05
7598	-3.80	-2.73	1.33	-1.97	-2.03	0.04
7599	-3.81	-2.77	1.30	-2.18	-1.99	0.02
7600	-3.99	-2.75	1.26	-2.36	-1.97	0.01
7601	-4.07	-2.76	1.22	-2.51	-1.96	0.01
7602	-4.10	-2.79	1.19	-2.73	-1.96	-0.00
7603	-4.16	-2.80	1.15	-2.76	-2.01	0.01
7604	-4.22	-2.80	1.12	-2.92	-2.03	0.01
7605	-4.21	-2.83	1.09	-3.01	-2.08	0.03
7606	-4.22	-2.84	1.05	-3.03	-2.14	0.04
7607	-4.28	-2.84	1.02	-3.13	-2.19	0.05
7608	-4.23	-2.86	1.00	-3.15	-2.29	0.08
7609	-4.30	-2.84	0.97	-3.19	-2.35	0.10
7610	-4.25	-2.84	0.94	-3.20	-2.44	0.12
7611	-4.28	-2.83	0.92	-3.17	-2.54	0.15
7612	-4.31	-2.81	0.90	-3.18	-2.63	0.17
7613	-4.30	-2.80	0.88	-3.18	-2.74	0.19
7614	-4.36	-2.78	0.86	-3.14	-2.85	0.22
7615	-4.35	-2.76	0.85	-3.10	-2.95	0.25
7616	-4.41	-2.74	0.83	-3.10	-3.06	0.27
7617	-4.42	-2.72	0.82	-3.01	-3.18	0.30
7618	-4.43	-2.71	0.81	-3.03	-3.28	0.32
7619	-4.45	-2.69	0.80	-2.91	-3.41	0.35
7620	-4.47	-2.67	0.80	-2.93	-3.49	0.37
7621	-4.43	-2.66	0.79	-2.89	-3.62	0.40
7622	-4.44	-2.65	0.79	-2.81	-3.72	0.42
7623	-4.43	-2.62	0.79	-2.80	-3.82	0.45
7624	-4.38	-2.61	0.79	-2.74	-3.91	0.47
7625	-4.36	-2.59	0.79	-2.69	-4.01	0.50
7626	-4.29	-2.58	0.80	-2.69	-4.09	0.53
7627	-4.26	-2.55	0.80	-2.60	-4.16	0.55
7628	-4.17	-2.52	0.81	-2.58	-4.22	0.59
7629	-4.10	-2.48	0.82	-2.50	-4.27	0.62
7630	-4.08	-2.43	0.83	-2.47	-4.30	0.65
7631	-3.94	-2.39	0.85	-2.41	-4.32	0.68
7632	-3.89	-2.32	0.86	-2.28	-4.33	0.71
7633	-3.82	-2.24	0.88	-2.25	-4.32	0.74
7634	-3.71	-2.17	0.90	-2.17	-4.29	0.78
7635	-3.65	-2.08	0.91	-2.01	-4.25	0.81
7636	-3.60	-1.98	0.92	-1.91	-4.20	0.84
7637	-3.48	-1.88	0.94	-1.81	-4.13	0.87
7638	-3.45	-1.76	0.95	-1.64	-4.05	0.90
7639	-3.31	-1.67	0.96	-1.48	-3.97	0.93
7640	-3.28	-1.54	0.96	-1.29	-3.88	0.95
7641	-3.20	-1.43	0.97	-1.11	-3.76	0.97
7642	-3.10	-1.32	0.97	-0.86	-3.66	1.00
7643	-3.02	-1.21	0.98	-0.62	-3.57	1.02
7644	-2.91	-1.10	0.98	-0.32	-3.45	1.04
7645	-2.86	-0.98	0.98	-0.01	-3.36	1.06
7646	-2.74	-0.88	0.98	0.31	-3.27	1.07
7647	-2.60	-0.77	0.98	0.73	-3.17	1.08
7648	-2.50	-0.66	0.97	1.12	-3.09	1.09
7649	-2.33	-0.56	0.97	1.56	-3.01	1.10
7650	-2.19	-0.44	0.97	2.01	-2.94	1.10
7651	-1.95	-0.36	0.97	2.54	-2.89	1.10
7652	-1.78	-0.24	0.97	3.00	-2.82	1.09
7653	-1.51	-0.16	0.98	3.61	-2.78	1.08
7654	-1.26	-0.06	0.98	4.14	-2.74	1.07
7655	-0.95	0.03	0.98	4.79	-2.72	1.05
7656	-0.63	0.12	0.99	5.37	-2.69	1.02
7657	-0.20	0.19	1.00	6.02	-2.69	1.00
7658	0.18	0.30	1.00	6.72	-2.70	0.97
7659	0.68	0.37	1.02	7.41	-2.71	0.94
7660	1.19	0.47	1.03	8.13	-2.76	0.92
7661	1.77	0.55	1.04	8.91	-2.83	0.91
7662	2.39	0.64	1.05	9.75	-2.91	0.89
7663	3.09	0.72	1.06	10.53	-3.03	0.89
7664	3.79	0.81	1.07	11.42	-3.16	0.88
7665	4.59	0.88	1.09	12.32	-3.30	0.87
7666	5.41	0.96	1.11	13.22	-3.47	0.87
7667	6.34	1.03	1.13	14.14	-3.64	0.87
7668	7.27	1.09	1.16	15.10	-3.85	0.88
7669	8.27	1.15	1.19	16.11	-4.07	0.91
7670	9.39	1.18	1.22	17.05	-4.31	0.94
7671	10.47	1.23	1.25	18.11	-4.58	1.01
7672	11.68	1.25	1.29	19.07	-4.84	1.08
7673	12.93	1.26	1.34	20.07	-5.12	1.18
7674	14.24	1.25	1.39	20.98	-5.38	1.28
7675	15.57	1.23	1.44	21.95	-5.67	1.42
7676	17.00	1.19	1.51	22.79	-5.91	1.55
7677	18.45	1.15	1.57	23.69	-6.17	1.71
7678	19.97	1.09	1.64	24.44	-6.38	1.86
7679	21.53	1.03	1.71	25.20	-6.59	2.04
7680	23.12	0.96	1.79	25.87	-6.78	2.22
7681	24.77	0.88	1.88	26.59	-6.96	2.43
7682	26.47	0.79	1.97	27.19	-7.11	2.65
7683	28.08	0.73	2.04	27.76	-7.23	2.86
7684	29.81	0.63	2.15	28.33	-7.34	3.10
7685	31.51	0.55	2.24	28.90	-7.44	3.35
7686	33.18	0.47	2.33	29.37	-7.51	3.62
7687	34.89	0.38	2.43	29.95	-7.57	3.90
7688	36.57	0.30	2.52	30.44	-7.60	4.18
7689	38.20	0.23	2.61	30.95	-7.61	4.45
7690	39.89	0.14	2.70	31.52	-7.60	4.74
7691	41.52	0.06	2.79	32.05	-7.55	5.01
7692	43.14	-0.02	2.88	32.63	-7.48	5.27
7693	44.73	-0.09	2.97	33.22	-7.39	5.52
7694	46.30	-0.18	3.05	33.85	-7.28	5.76
7695	47.87	-0.27	3.15	34.49	-7.16	6.00
7696	49.37	-0.35	3.24	35.15	-7.04	6.26
7697	50.87	-0.45	3.35	35.77	-6.89	6.49
7698	52.31	-0.55	3.45	36.46	-6.74	6.73
7699	53.73	-0.66	3.59	37.08	-6.59	6.97
7700	55.10	-0.78	3.74	37.68	-6.44	7.21
7701	56.37	-0.90	3.90	38.35	-6.29	7.45
7702	57.67	-1.04	4.11	38.87	-6.12	7.68
7703	58.83	-1.17	4.33	39.51	-5.97	7.94
7704	60.03	-1.33	4.60	40.10	-5.81	8.18
7705	61.09	-1.46	4.87	40.61	-5.66	8.44
7706	62.17	-1.63	5.20	41.26	-5.52	8.70
7707	63.15	-1.78	5.55	41.81	-5.38	8.99
7708	64.04	-1.94	5.93	42.39	-5.23	9.26
7709	64.94	-2.10	6.35	43.00	-5.11	9.59
7710	65.81	-2.26	6.82	43.62	-4.99	9.91
7711	66.55	-2.40	7.29	44.21	-4.88	10.27
7712	67.37	-2.57	7.82	44.84	-4.77	10.66
7713	68.08	-2.71	8.36	45.52	-4.67	11.07
7714	68.87	-2.86	8.96	46.15	-4.58	11.51
7715	69.54	-2.98	9.56	46.98	-4.51	12.02
7716	70.32	-3.12	10.23	47.69	-4.42	12.51
7717	71.00	-3.24	10.89	48.45	-4.33	13.06
7718	71.68	-3.34	11.60	49.28	-4.26	13.65
7719	72.40	-3.44	12.34	50.07	-4.18	14.27
7720	73.12	-3.52	13.11	50.92	-4.10	14.93
7721	73.82	-3.59	13.90	51.72	-4.02	15.62
7722	74.57	-3.63	14.72	52.60	-3.95	16.35
7723	75.33	-3.67	15.58	53.40	-3.86	17.10
7724	76.13	-3.69	16.44	54.28	-3.77	17.90
7725	76.97	-3.69	17.33	55.13	-3.67	18.70
7726	77.88	-3.67	18.25	55.96	-3.56	19.52
7727	78.83	-3.64	19.16	56.82	-3.45	20.38
7728	79.81	-3.59	20.10	57.66	-3.32	21.22
7729	80.78	-3.52	21.03	58.53	-3.19	22.10
7730	81.71	-3.43	21.94	59.34	-3.05	22.95
7731	82.59	-3.33	22.84	60.25	-2.90	23.84
7732	83.50	-3.21	23.72	61.00	-2.73	24.69
7733	84.33	-3.07	24.57	61.89	-2.57	25.58
7734	85.16	-2.93	25.40	62.66	-2.38	26.43
7735	85.99	-2.78	26.21	63.55	-2.20	27.30
7736	86.80	-2.62	26.99	64.30	-1.99	28.13
7737	87.58	-2.45	27.74	65.06	-1.78	28.94
7738	88.35	-2.27	28.44	65.87	-1.57	29.74
7739	89.12	-2.09	29.13	66.57	-1.34	30.52
7740	89.85	-1.91	29.76	67.26	-1.11	31.25
7741	90.54	-1.71	30.34	68.01	-0.87	31.98
7742	91.15	-1.51	30.86	68.64	-0.64	32.64
7743	91.78	-1.31	31.35	69.29	-0.42	33.32
7744	92.34	-1.10	31.76	69.95	-0.20	33.94
7745	92.79	-0.88	32.11	70.57	0.02	34.52
7746	93.24	-0.65	32.39	71.12	0.22	35.05
7747	93.61	-0.41	32.60	71.66	0.42	35.53
7748	93.90	-0.16	32.73	72.12	0.60	35.93
7749	94.17	0.09	32.84	72.48	0.77	36.27
7750	94.31	0.35	32.86	72.88	0.92	36.56
7751	94.52	0.59	32.89	73.17	1.05	36.76
7752	94.70	0.81	32.91	73.35	1.16	36.90
7753	94.82	1.01	32.91	73.59	1.24	37.00
7754	95.02	1.19	32.93	73.68	1.30	37.01
7755	95.08	1.36	32.90	73.73	1.34	36.97
7756	95.16	1.50	32.86	73.76	1.35	36.89
7757	95.17	1.63	32.80	73.72	1.33	36.73
7758	95.13	1.74	32.69	73.63	1.28	36.54
7759	95.01	1.83	32.56	73.46	1.20	36.29
7760	94.84	1.90	32.39	73.33	1.10	36.02
7761	94.57	1.96	32.17	73.06	0.96	35.68
7762	94.28	1.99	31.94	72.81	0.80	35.31
7763	93.88	2.01	31.65	72.48	0.61	34.92
7764	93.45	2.00	31.35	72.12	0.39	34.47
7765	92.94	1.98	30.99	71.71	0.16	34.01
7766	92.37	1.93	30.61	71.32	-0.10	33.53
7767	91.73	1.86	30.19	70.78	-0.37	32.98
7768	91.06	1.77	29.75	70.26	-0.66	32.43
7769	90.34	1.66	29.28	69.74	-0.96	31.86
7770	89.54	1.53	28.76	69.13	-1.26	31.26
7771	88.72	1.38	28.21	68.49	-1.58	30.62
7772	87.91	1.20	27.66	67.84	-1.89	29.98
7773	86.96	1.02	27.04	67.15	-2.21	29.32
7774	86.08	0.81	26.42	66.49	-2.53	28.63
7775	85.14	0.58	25.77	65.68	-2.84	27.91
7776	84.20	0.35	25.09	64.98	-3.14	27.19
7777	83.17	0.10	24.37	64.18	-3.44	26.42
7778	82.24	-0.17	23.65	63.39	-3.71	25.65
7779	81.22	-0.45	22.89	62.62	-3.98	24.88
7780	80.20	-0.73	22.10	61.83	-4.23	24.07
7781	79.23	-1.03	21.32	61.00	-4.45	23.26
7782	78.18	-1.32	20.48	60.24	-4.66	22.45
7783	77.18	-1.63	19.65	59.43	-4.84	21.61
7784	76.18	-1.94	18.80	58.62	-5.00	20.78
7785	75.16	-2.24	17.93	57.90	-5.14	19.96
7786	74.16	-2.55	17.04	57.14	-5.25	19.12
7787	73.17	-2.86	16.17	56.32	-5.34	18.29
7788	72.22	-3.17	15.28	55.66	-5.41	17.49
7789	71.25	-3.48	14.39	54.92	-5.46	16.68
7790	70.33	-3.78	13.53	54.19	-5.48	15.89
7791	69.44	-4.08	12.67	53.52	-5.49	15.13
7792	68.63	-4.38	11.85	52.85	-5.47	14.37
7793	67.77	-4.67	11.03	52.23	-5.44	13.66
7794	67.05	-4.97	10.26	51.56	-5.38	12.95
7795	66.33	-5.26	9.52	50.96	-5.32	12.30
7796	65.72	-5.56	8.82	50.39	-5.25	11.65
7797	65.17	-5.86	8.18	49.77	-5.16	11.07
7798	64.66	-6.15	7.57	49.27	-5.06	10.48
7799	64.22	-6.43	6.98	48.68	-4.96	9.95
7800	63.73	-6.67	6.37	48.17	-4.85	9.45
7801	63.28	-6.88	5.78	47.69	-4.74	8.99
7802	62.78	-7.04	5.15	47.15	-4.62	8.55
7803	62.27	-7.16	4.52	46.65	-4.51	8.15
7804	61.75	-7.24	3.89	46.23	-4.40	7.81
7805	61.23	-7.29	3.27	45.73	-4.28	7.45
7806	60.65	-7.29	2.65	45.33	-4.18	7.18
7807	60.05	-7.25	2.02	44.90	-4.07	6.88
7808	59.52	-7.19	1.45	44.40	-3.97	6.63
7809	58.92	-7.07	0.86	44.00	-3.88	6.41
7810	58.30	-6.93	0.30	43.50	-3.79	6.21
7811	57.73	-6.76	-0.23	42.98	-3.72	6.02
7812	57.16	-6.57	-0.72	42.36	-3.65	5.86
7813	56.53	-6.34	-1.21	41.83	-3.59	5.73
7814	55.98	-6.10	-1.65	41.13	-3.54	5.58
7815	55.32	-5.82	-2.08	40.50	-3.51	5.49
7816	54.77	-5.54	-2.46	39.78	-3.47	5.38
7817	54.11	-5.24	-2.82	39.03	-3.44	5.29
7818	53.51	-4.93	-3.15	38.25	-3.43	5.23
7819	52.83	-4.61	-3.45	37.47	-3.40	5.13
7820	52.21	-4.30	-3.72	36.60	-3.39	5.06
7821	51.50	-3.97	-3.96	35.74	-3.38	5.00
7822	50.77	-3.65	-4.17	34.83	-3.36	4.91
7823	50.06	-3.34	-4.35	33.91	-3.35	4.85
7824	49.24	-3.03	-4.51	32.90	-3.33	4.76
7825	48.43	-2.73	-4.64	31.96	-3.31	4.69
7826	47.63	-2.45	-4.75	30.93	-3.30	4.62
7827	46.72	-2.16	-4.85	29.87	-3.27	4.53
7828	45.87	-1.90	-4.91	28.84	-3.25	4.44
7829	44.91	-1.65	-4.96	27.71	-3.21	4.35
7830	44.00	-1.42	-4.98	26.68	-3.20	4.28
7831	42.98	-1.20	-4.99	25.53	-3.16	4.17
7832	41.92	-1.00	-4.97	24.44	-3.13	4.08
7833	40.86	-0.83	-4.93	23.29	-3.10	3.98
7834	39.73	-0.67	-4.87	22.21	-3.07	3.89
7835	38.58	-0.54	-4.78	21.03	-3.02	3.76
7836	37.31	-0.40	-4.69	19.94	-3.01	3.68
7837	36.09	-0.31	-4.56	18.81	-2.96	3.54
7838	34.77	-0.21	-4.43	17.73	-2.94	3.44
7839	33.45	-0.15	-4.27	16.57	-2.89	3.29
7840	32.07	-0.09	-4.11	15.52	-2.87	3.18
7841	30.64	-0.05	-3.93	14.44	-2.83	3.03
7842	29.22	-0.03	-3.74	13.40	-2.80	2.90
7843	27.74	-0.01	-3.54	12.36	-2.76	2.75
7844	26.26	-0.01	-3.33	11.29	-2.72	2.59
7845	24.75	-0.02	-3.12	10.33	-2.67	2.44
7846	23.24	-0.03	-2.90	9.35	-2.63	2.28
7847	21.78	-0.07	-2.68	8.41	-2.58	2.12
7848	20.22	-0.10	-2.46	7.46	-2.53	1.96
7849	18.76	-0.15	-2.23	6.55	-2.46	1.78
7850	17.27	-0.20	-2.01	5.71	-2.41	1.63
7851	15.80	-0.27	-1.79	4.84	-2.33	1.45
7852	14.38	-0.35	-1.57	4.04	-2.26	1.29
7853	12.97	-0.43	-1.36	3.32	-2.19	1.14
7854	11.60	-0.53	-1.15	2.65	-2.12	1.00
7855	10.27	-0.62	-0.96	1.98	-2.02	0.85
7856	8.98	-0.72	-0.77	1.41	-1.96	0.73
7857	7.74	-0.82	-0.60	0.85	-1.87	0.60
7858	6.57	-0.92	-0.44	0.39	-1.81	0.50
7859	5.44	-1.01	-0.29	-0.10	-1.71	0.38
7860	4.35	-1.10	-0.16	-0.52	-1.64	0.29
7861	3.39	-1.20	-0.04	-0.86	-1.57	0.21
7862	2.44	-1.27	0.06	-1.22	-1.51	0.13
7863	1.58	-1.34	0.15	-1.53	-1.44	0.06
7864	0.73	-1.38	0.21	-1.77	-1.41	0.01
7865	0.01	-1.43	0.28	-2.06	-1.35	-0.04
7866	-0.65	-1.46	0.32	-2.20	-1.34	-0.07
7867	-1.26	-1.48	0.36	-2.44	-1.31	-0.10
7868	-1.81	-1.48	0.38	-2.59	-1.30	-0.13
7869	-2.34	-1.47	0.39	-2.71	-1.30	-0.14
7870	-2.73	-1.45	0.40	-2.85	-1.30	-0.16
7871	-3.12	-1.42	0.40	-2.93	-1.31	-0.16
7872	-3.46	-1.38	0.39	-3.04	-1.33	-0.17
7873	-3.76	-1.32	0.37	-3.08	-1.35	-0.17
7874	-3.99	-1.26	0.35	-3.17	-1.37	-0.17
7875	-4.23	-1.18	0.33	-3.21	-1.39	-0.16
7876	-4.39	-1.10	0.30	-3.25	-1.41	-0.16
7877	-4.55	-1.02	0.28	-3.30	-1.44	-0.16
7878	-4.68	-0.93	0.25	-3.35	-1.46	-0.15
7879	-4.80	-0.83	0.23	-3.39	-1.46	-0.15
7880	-4.89	-0.73	0.21	-3.43	-1.49	-0.14
7881	-4.99	-0.63	0.19	-3.47	-1.51	-0.13
7882	-5.03	-0.53	0.17	-3.49	-1.52	-0.12
