	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d
86	94.96	-5.41	1.30	95.44	-4.87	-3.59	-10.02	-15.27	85.24	77.83	93.08	-5.53	1.15	99.30	-4.19	-3.87	-6.70	-16.19	83.48	81.70	101.29	-5.59	-0.06	99.61	-4.74	-1.27	-9.75	-17.40	88.90	79.87
87	95.30	-5.38	1.20	95.80	-4.84	-3.60	-9.96	-15.35	85.30	77.91	93.46	-5.50	1.21	99.63	-4.24	-3.82	-6.78	-16.32	83.56	81.78	101.68	-5.59	-0.17	99.98	-4.67	-1.24	-9.76	-17.50	89.01	80.00
88	95.63	-5.35	1.11	96.15	-4.81	-3.62	-9.90	-15.42	85.36	77.99	93.82	-5.48	1.26	99.94	-4.30	-3.77	-6.87	-16.43	83.64	81.85	102.06	-5.58	-0.28	100.33	-4.61	-1.22	-9.76	-17.58	89.12	80.13
89	95.95	-5.32	1.01	96.48	-4.77	-3.63	-9.84	-15.48	85.42	78.07	94.18	-5.45	1.32	100.25	-4.35	-3.72	-6.96	-16.55	83.72	81.92	102.43	-5.58	-0.40	100.68	-4.55	-1.21	-9.76	-17.66	89.23	80.25
90	96.26	-5.30	0.93	96.81	-4.73	-3.65	-9.78	-15.54	85.47	78.14	94.52	-5.43	1.39	100.54	-4.41	-3.68	-7.06	-16.65	83.80	81.98	102.78	-5.59	-0.52	101.00	-4.50	-1.21	-9.75	-17.72	89.33	80.37
91	96.57	-5.27	0.84	97.12	-4.69	-3.66	-9.73	-15.59	85.53	78.21	94.86	-5.41	1.45	100.82	-4.46	-3.63	-7.16	-16.75	83.88	82.04	103.11	-5.59	-0.64	101.32	-4.46	-1.21	-9.74	-17.77	89.43	80.49
92	96.86	-5.25	0.76	97.42	-4.66	-3.68	-9.68	-15.63	85.58	78.28	95.19	-5.38	1.52	101.09	-4.52	-3.59	-7.26	-16.84	83.96	82.09	103.43	-5.59	-0.76	101.61	-4.43	-1.23	-9.72	-17.81	89.52	80.61
93	97.15	-5.24	0.68	97.70	-4.62	-3.71	-9.63	-15.67	85.64	78.34	95.51	-5.36	1.59	101.35	-4.56	-3.54	-7.36	-16.93	84.04	82.13	103.74	-5.60	-0.88	101.90	-4.40	-1.25	-9.69	-17.85	89.61	80.72
94	97.42	-5.22	0.61	97.98	-4.59	-3.73	-9.59	-15.70	85.70	78.40	95.82	-5.34	1.66	101.60	-4.61	-3.50	-7.47	-17.01	84.12	82.17	104.02	-5.60	-1.00	102.17	-4.39	-1.28	-9.66	-17.87	89.70	80.83
95	97.69	-5.20	0.55	98.24	-4.57	-3.75	-9.55	-15.72	85.75	78.46	96.12	-5.32	1.73	101.84	-4.64	-3.46	-7.58	-17.09	84.19	82.21	104.29	-5.61	-1.11	102.42	-4.37	-1.31	-9.61	-17.88	89.78	80.94
96	97.94	-5.19	0.49	98.49	-4.55	-3.78	-9.51	-15.74	85.80	78.51	96.41	-5.31	1.80	102.06	-4.67	-3.43	-7.69	-17.16	84.27	82.24	104.54	-5.62	-1.23	102.66	-4.37	-1.35	-9.56	-17.89	89.86	81.04
97	98.19	-5.18	0.43	98.73	-4.53	-3.81	-9.48	-15.76	85.86	78.56	96.70	-5.29	1.86	102.28	-4.70	-3.39	-7.79	-17.22	84.34	82.27	104.78	-5.62	-1.34	102.89	-4.37	-1.40	-9.50	-17.89	89.93	81.15
98	98.42	-5.18	0.38	98.97	-4.52	-3.84	-9.45	-15.77	85.91	78.61	96.97	-5.28	1.92	102.49	-4.71	-3.36	-7.90	-17.29	84.41	82.29	104.99	-5.63	-1.46	103.10	-4.38	-1.45	-9.43	-17.89	90.00	81.25
99	98.65	-5.18	0.33	99.19	-4.51	-3.86	-9.42	-15.78	85.96	78.66	97.23	-5.27	1.98	102.69	-4.72	-3.33	-8.00	-17.35	84.48	82.31	105.19	-5.63	-1.57	103.30	-4.39	-1.50	-9.36	-17.88	90.07	81.35
100	98.86	-5.18	0.28	99.40	-4.51	-3.88	-9.40	-15.78	86.01	78.70	97.48	-5.26	2.03	102.88	-4.73	-3.31	-8.10	-17.40	84.55	82.32	105.37	-5.64	-1.67	103.48	-4.40	-1.56	-9.28	-17.86	90.13	81.45
101	99.07	-5.18	0.24	99.60	-4.52	-3.91	-9.37	-15.78	86.05	78.74	97.72	-5.26	2.08	103.07	-4.73	-3.29	-8.20	-17.46	84.62	82.34	105.54	-5.64	-1.78	103.65	-4.42	-1.61	-9.19	-17.84	90.19	81.55
102	99.26	-5.19	0.20	99.79	-4.52	-3.92	-9.35	-15.78	86.10	78.79	97.96	-5.25	2.12	103.24	-4.73	-3.27	-8.29	-17.51	84.69	82.35	105.68	-5.65	-1.88	103.81	-4.44	-1.67	-9.10	-17.82	90.24	81.65
103	99.44	-5.20	0.16	99.97	-4.54	-3.93	-9.33	-15.78	86.15	78.83	98.18	-5.25	2.15	103.41	-4.72	-3.26	-8.38	-17.55	84.76	82.35	105.82	-5.65	-1.98	103.95	-4.46	-1.73	-9.00	-17.79	90.29	81.74
104	99.61	-5.21	0.12	100.14	-4.55	-3.94	-9.32	-15.78	86.19	78.88	98.39	-5.25	2.17	103.57	-4.72	-3.25	-8.46	-17.60	84.83	82.35	105.93	-5.65	-2.07	104.08	-4.48	-1.78	-8.90	-17.76	90.33	81.83
105	99.77	-5.23	0.08	100.31	-4.58	-3.94	-9.30	-15.77	86.23	78.92	98.60	-5.24	2.19	103.73	-4.71	-3.25	-8.53	-17.65	84.89	82.36	106.03	-5.65	-2.16	104.19	-4.50	-1.84	-8.79	-17.73	90.37	81.91
106	99.92	-5.25	0.05	100.46	-4.60	-3.94	-9.29	-15.77	86.28	78.97	98.79	-5.24	2.19	103.87	-4.69	-3.24	-8.60	-17.69	84.96	82.36	106.11	-5.65	-2.25	104.29	-4.52	-1.89	-8.69	-17.70	90.41	81.99
107	100.07	-5.27	0.01	100.61	-4.62	-3.93	-9.27	-15.76	86.32	79.02	98.98	-5.23	2.19	104.02	-4.68	-3.25	-8.67	-17.73	85.02	82.35	106.18	-5.65	-2.34	104.38	-4.54	-1.95	-8.59	-17.66	90.44	82.06
108	100.20	-5.30	-0.03	100.75	-4.65	-3.91	-9.26	-15.76	86.36	79.07	99.16	-5.23	2.18	104.15	-4.67	-3.25	-8.72	-17.77	85.09	82.35	106.23	-5.65	-2.41	104.45	-4.56	-2.00	-8.48	-17.62	90.48	82.13
109	100.32	-5.32	-0.07	100.87	-4.68	-3.89	-9.26	-15.76	86.40	79.12	99.32	-5.22	2.16	104.28	-4.66	-3.26	-8.77	-17.81	85.15	82.35	106.27	-5.65	-2.49	104.50	-4.57	-2.04	-8.38	-17.58	90.50	82.19
110	100.44	-5.34	-0.11	101.00	-4.71	-3.86	-9.25	-15.75	86.43	79.18	99.48	-5.22	2.13	104.40	-4.65	-3.28	-8.82	-17.85	85.22	82.34	106.30	-5.65	-2.56	104.54	-4.59	-2.08	-8.28	-17.54	90.53	82.24
111	100.54	-5.36	-0.15	101.11	-4.73	-3.82	-9.25	-15.75	86.47	79.24	99.64	-5.21	2.10	104.52	-4.64	-3.29	-8.85	-17.88	85.28	82.34	106.31	-5.64	-2.62	104.57	-4.59	-2.12	-8.19	-17.51	90.55	82.28
112	100.64	-5.38	-0.19	101.21	-4.76	-3.78	-9.25	-15.76	86.51	79.30	99.78	-5.20	2.06	104.64	-4.63	-3.31	-8.88	-17.92	85.34	82.34	106.30	-5.64	-2.68	104.58	-4.60	-2.16	-8.09	-17.47	90.57	82.32
113	100.74	-5.40	-0.24	101.31	-4.79	-3.74	-9.25	-15.76	86.54	79.36	99.92	-5.19	2.02	104.75	-4.62	-3.32	-8.91	-17.95	85.41	82.34	106.28	-5.64	-2.74	104.58	-4.60	-2.19	-8.01	-17.43	90.59	82.35
114	100.82	-5.41	-0.28	101.39	-4.81	-3.69	-9.25	-15.76	86.58	79.43	100.05	-5.17	1.97	104.85	-4.62	-3.34	-8.93	-17.98	85.47	82.34	106.25	-5.63	-2.79	104.56	-4.60	-2.22	-7.92	-17.40	90.61	82.37
115	100.90	-5.42	-0.31	101.47	-4.83	-3.63	-9.26	-15.77	86.61	79.50	100.17	-5.16	1.92	104.95	-4.62	-3.36	-8.95	-18.00	85.53	82.35	106.21	-5.63	-2.83	104.53	-4.60	-2.24	-7.85	-17.37	90.62	82.39
116	100.97	-5.43	-0.35	101.54	-4.85	-3.58	-9.26	-15.78	86.65	79.57	100.28	-5.14	1.87	105.04	-4.63	-3.38	-8.97	-18.03	85.59	82.36	106.15	-5.63	-2.87	104.48	-4.59	-2.25	-7.78	-17.34	90.63	82.41
117	101.03	-5.44	-0.39	101.61	-4.86	-3.52	-9.27	-15.80	86.68	79.65	100.39	-5.13	1.81	105.13	-4.64	-3.40	-8.98	-18.05	85.66	82.38	106.08	-5.62	-2.90	104.42	-4.58	-2.26	-7.72	-17.31	90.64	82.42
118	101.09	-5.44	-0.42	101.66	-4.88	-3.46	-9.28	-15.81	86.71	79.72	100.49	-5.11	1.75	105.22	-4.65	-3.42	-8.99	-18.07	85.72	82.41	105.99	-5.62	-2.92	104.35	-4.57	-2.27	-7.66	-17.29	90.65	82.43
119	101.14	-5.44	-0.45	101.71	-4.88	-3.40	-9.30	-15.83	86.74	79.80	100.58	-5.10	1.69	105.30	-4.67	-3.43	-8.99	-18.08	85.78	82.44	105.90	-5.61	-2.94	104.27	-4.56	-2.27	-7.61	-17.27	90.65	82.44
120	101.18	-5.44	-0.48	101.75	-4.89	-3.34	-9.31	-15.85	86.77	79.88	100.67	-5.08	1.63	105.37	-4.70	-3.45	-9.00	-18.09	85.84	82.48	105.79	-5.61	-2.95	104.17	-4.55	-2.27	-7.57	-17.26	90.66	82.44
121	101.22	-5.44	-0.50	101.79	-4.88	-3.28	-9.33	-15.88	86.80	79.96	100.75	-5.06	1.57	105.44	-4.73	-3.46	-9.00	-18.10	85.90	82.53	105.67	-5.61	-2.96	104.07	-4.54	-2.26	-7.54	-17.25	90.66	82.44
122	101.24	-5.44	-0.52	101.81	-4.87	-3.22	-9.35	-15.90	86.83	80.03	100.82	-5.04	1.51	105.51	-4.76	-3.47	-9.00	-18.10	85.96	82.58	105.53	-5.60	-2.96	103.95	-4.53	-2.25	-7.52	-17.24	90.65	82.44
123	101.27	-5.44	-0.54	101.83	-4.86	-3.16	-9.37	-15.93	86.86	80.10	100.89	-5.02	1.44	105.57	-4.80	-3.48	-9.00	-18.10	86.02	82.64	105.39	-5.60	-2.95	103.81	-4.51	-2.23	-7.50	-17.24	90.65	82.44
124	101.28	-5.44	-0.55	101.85	-4.84	-3.10	-9.39	-15.97	86.89	80.18	100.94	-5.00	1.38	105.62	-4.85	-3.48	-9.00	-18.10	86.08	82.71	105.23	-5.60	-2.93	103.67	-4.49	-2.21	-7.49	-17.25	90.64	82.44
125	101.29	-5.43	-0.56	101.85	-4.81	-3.04	-9.41	-16.00	86.92	80.25	101.00	-4.98	1.33	105.67	-4.90	-3.49	-8.99	-18.10	86.13	82.78	105.06	-5.59	-2.90	103.52	-4.47	-2.19	-7.49	-17.26	90.63	82.44
126	101.29	-5.43	-0.57	101.85	-4.78	-2.98	-9.43	-16.04	86.94	80.31	101.04	-4.96	1.27	105.71	-4.96	-3.49	-8.99	-18.09	86.19	82.85	104.88	-5.59	-2.87	103.36	-4.45	-2.16	-7.50	-17.27	90.62	82.43
127	101.28	-5.43	-0.57	101.85	-4.75	-2.92	-9.46	-16.08	86.97	80.37	101.08	-4.94	1.21	105.75	-5.01	-3.49	-8.99	-18.08	86.25	82.93	104.69	-5.59	-2.84	103.19	-4.43	-2.13	-7.52	-17.28	90.61	82.42
128	101.27	-5.42	-0.57	101.83	-4.71	-2.87	-9.48	-16.12	87.00	80.43	101.11	-4.92	1.16	105.78	-5.07	-3.49	-8.98	-18.07	86.30	83.01	104.49	-5.59	-2.79	103.01	-4.40	-2.09	-7.54	-17.30	90.59	82.41
129	101.25	-5.42	-0.57	101.81	-4.66	-2.81	-9.50	-16.16	87.03	80.48	101.13	-4.90	1.11	105.80	-5.13	-3.49	-8.98	-18.05	86.36	83.09	104.28	-5.58	-2.74	102.82	-4.38	-2.06	-7.57	-17.33	90.57	82.40
130	101.23	-5.41	-0.56	101.79	-4.61	-2.75	-9.53	-16.20	87.05	80.53	101.15	-4.88	1.06	105.82	-5.19	-3.49	-8.97	-18.04	86.41	83.16	104.06	-5.58	-2.68	102.62	-4.35	-2.02	-7.61	-17.36	90.55	82.39
131	101.19	-5.41	-0.55	101.75	-4.56	-2.70	-9.55	-16.25	87.08	80.57	101.16	-4.86	1.02	105.83	-5.24	-3.49	-8.97	-18.03	86.47	83.24	103.83	-5.58	-2.62	102.41	-4.32	-1.97	-7.65	-17.39	90.52	82.37
132	101.15	-5.40	-0.54	101.71	-4.51	-2.65	-9.58	-16.29	87.10	80.61	101.16	-4.84	0.98	105.83	-5.29	-3.49	-8.96	-18.01	86.52	83.31	103.58	-5.58	-2.55	102.19	-4.29	-1.92	-7.70	-17.42	90.50	82.36
133	101.11	-5.40	-0.53	101.67	-4.46	-2.60	-9.61	-16.33	87.13	80.64	101.16	-4.82	0.94	105.82	-5.34	-3.48	-8.96	-18.00	86.57	83.38	103.33	-5.58	-2.47	101.97	-4.26	-1.88	-7.76	-17.46	90.47	82.34
134	101.05	-5.39	-0.51	101.62	-4.41	-2.56	-9.63	-16.38	87.15	80.67	101.15	-4.80	0.91	105.81	-5.38	-3.48	-8.95	-17.98	86.62	83.45	103.07	-5.58	-2.39	101.73	-4.23	-1.83	-7.82	-17.50	90.44	82.32
135	100.99	-5.39	-0.49	101.56	-4.36	-2.52	-9.66	-16.42	87.17	80.69	101.13	-4.78	0.88	105.79	-5.42	-3.47	-8.95	-17.97	86.67	83.51	102.80	-5.59	-2.30	101.49	-4.20	-1.77	-7.88	-17.54	90.41	82.30
136	100.93	-5.38	-0.47	101.50	-4.32	-2.48	-9.68	-16.46	87.20	80.71	101.11	-4.76	0.85	105.76	-5.45	-3.47	-8.94	-17.96	86.72	83.57	102.52	-5.59	-2.21	101.24	-4.16	-1.72	-7.95	-17.59	90.38	82.28
137	100.85	-5.37	-0.44	101.43	-4.27	-2.44	-9.71	-16.50	87.22	80.72	101.09	-4.74	0.83	105.73	-5.47	-3.46	-8.94	-17.95	86.77	83.62	102.24	-5.59	-2.12	100.99	-4.13	-1.67	-8.03	-17.63	90.34	82.26
138	100.78	-5.37	-0.42	101.35	-4.23	-2.41	-9.73	-16.55	87.24	80.72	101.05	-4.72	0.81	105.69	-5.49	-3.45	-8.93	-17.94	86.82	83.66	101.94	-5.60	-2.02	100.72	-4.10	-1.61	-8.10	-17.68	90.31	82.24
139	100.69	-5.36	-0.39	101.27	-4.19	-2.38	-9.75	-16.58	87.26	80.73	101.02	-4.70	0.79	105.64	-5.49	-3.43	-8.92	-17.93	86.87	83.71	101.64	-5.61	-1.91	100.45	-4.06	-1.56	-8.18	-17.72	90.27	82.22
140	100.60	-5.35	-0.36	101.19	-4.15	-2.36	-9.78	-16.62	87.27	80.72	100.97	-4.69	0.78	105.59	-5.49	-3.42	-8.92	-17.92	86.92	83.74	101.32	-5.62	-1.80	100.17	-4.03	-1.50	-8.26	-17.77	90.24	82.20
141	100.50	-5.35	-0.33	101.10	-4.11	-2.34	-9.80	-16.66	87.29	80.72	100.92	-4.67	0.77	105.52	-5.47	-3.40	-8.92	-17.91	86.97	83.77	101.00	-5.63	-1.69	99.88	-3.99	-1.45	-8.34	-17.81	90.20	82.17
142	100.40	-5.34	-0.30	101.00	-4.07	-2.32	-9.82	-16.70	87.30	80.71	100.87	-4.65	0.76	105.45	-5.45	-3.37	-8.91	-17.91	87.02	83.80	100.68	-5.64	-1.57	99.58	-3.96	-1.39	-8.42	-17.85	90.16	82.15
143	100.29	-5.34	-0.27	100.90	-4.04	-2.31	-9.83	-16.73	87.32	80.69	100.81	-4.64	0.76	105.38	-5.42	-3.34	-8.91	-17.90	87.07	83.82	100.34	-5.65	-1.46	99.28	-3.92	-1.33	-8.51	-17.89	90.12	82.13
144	100.17	-5.33	-0.24	100.80	-4.00	-2.30	-9.85	-16.76	87.33	80.68	100.75	-4.62	0.76	105.30	-5.37	-3.31	-8.91	-17.90	87.11	83.84	100.00	-5.66	-1.33	98.97	-3.89	-1.28	-8.59	-17.93	90.08	82.10
145	100.05	-5.32	-0.20	100.69	-3.97	-2.29	-9.86	-16.79	87.35	80.66	100.68	-4.60	0.76	105.21	-5.32	-3.27	-8.91	-17.90	87.16	83.86	99.65	-5.68	-1.21	98.66	-3.85	-1.22	-8.67	-17.97	90.04	82.08
146	99.92	-5.32	-0.17	100.57	-3.94	-2.28	-9.88	-16.82	87.36	80.64	100.61	-4.59	0.76	105.12	-5.27	-3.23	-8.91	-17.90	87.21	83.87	99.29	-5.69	-1.08	98.34	-3.82	-1.17	-8.76	-18.00	90.00	82.05
147	99.79	-5.31	-0.14	100.45	-3.91	-2.28	-9.89	-16.85	87.37	80.61	100.53	-4.57	0.76	105.02	-5.20	-3.18	-8.91	-17.90	87.25	83.88	98.93	-5.71	-0.95	98.01	-3.78	-1.12	-8.84	-18.03	89.95	82.02
148	99.66	-5.31	-0.10	100.33	-3.88	-2.28	-9.89	-16.88	87.38	80.59	100.45	-4.56	0.77	104.92	-5.14	-3.13	-8.91	-17.90	87.30	83.88	98.56	-5.73	-0.82	97.67	-3.75	-1.07	-8.92	-18.06	89.91	81.99
149	99.52	-5.30	-0.07	100.20	-3.85	-2.28	-9.90	-16.91	87.39	80.57	100.37	-4.55	0.77	104.81	-5.07	-3.07	-8.91	-17.90	87.35	83.88	98.18	-5.75	-0.69	97.33	-3.71	-1.02	-9.00	-18.08	89.86	81.96
150	99.37	-5.30	-0.04	100.07	-3.82	-2.28	-9.90	-16.93	87.39	80.55	100.28	-4.54	0.78	104.69	-5.00	-3.01	-8.92	-17.90	87.39	83.88	97.80	-5.76	-0.55	96.99	-3.67	-0.97	-9.07	-18.10	89.81	81.93
151	99.22	-5.30	-0.01	99.94	-3.80	-2.28	-9.90	-16.96	87.40	80.53	100.19	-4.53	0.78	104.57	-4.94	-2.95	-8.92	-17.90	87.44	83.88	97.41	-5.78	-0.42	96.63	-3.63	-0.92	-9.15	-18.12	89.76	81.89
152	99.06	-5.30	0.02	99.80	-3.77	-2.28	-9.90	-16.98	87.41	80.51	100.09	-4.52	0.78	104.45	-4.87	-2.89	-8.93	-17.90	87.48	83.88	97.01	-5.79	-0.28	96.28	-3.60	-0.88	-9.22	-18.13	89.70	81.86
153	98.90	-5.30	0.05	99.66	-3.75	-2.29	-9.90	-17.00	87.41	80.49	99.99	-4.51	0.78	104.32	-4.81	-2.82	-8.93	-17.90	87.52	83.87	96.61	-5.80	-0.14	95.91	-3.56	-0.84	-9.29	-18.13	89.65	81.82
154	98.74	-5.29	0.07	99.51	-3.73	-2.29	-9.89	-17.02	87.42	80.48	99.88	-4.51	0.78	104.18	-4.76	-2.75	-8.94	-17.90	87.56	83.86	96.21	-5.81	-0.01	95.55	-3.53	-0.79	-9.35	-18.13	89.59	81.78
155	98.57	-5.29	0.10	99.36	-3.70	-2.30	-9.88	-17.04	87.42	80.47	99.78	-4.51	0.77	104.04	-4.70	-2.68	-8.95	-17.90	87.60	83.86	95.79	-5.81	0.13	95.18	-3.49	-0.76	-9.42	-18.12	89.53	81.74
156	98.40	-5.30	0.12	99.21	-3.69	-2.30	-9.87	-17.06	87.42	80.45	99.67	-4.50	0.76	103.90	-4.66	-2.61	-8.95	-17.90	87.64	83.85	95.37	-5.81	0.27	94.80	-3.46	-0.72	-9.47	-18.11	89.47	81.70
157	98.23	-5.30	0.15	99.05	-3.67	-2.31	-9.86	-17.08	87.43	80.44	99.55	-4.50	0.75	103.75	-4.61	-2.54	-8.96	-17.90	87.68	83.84	94.95	-5.81	0.41	94.42	-3.43	-0.69	-9.53	-18.10	89.40	81.65
158	98.05	-5.30	0.17	98.89	-3.65	-2.32	-9.84	-17.10	87.43	80.44	99.43	-4.50	0.74	103.59	-4.57	-2.47	-8.97	-17.90	87.71	83.83	94.52	-5.80	0.54	94.03	-3.40	-0.65	-9.58	-18.08	89.34	81.60
159	97.86	-5.30	0.19	98.72	-3.63	-2.32	-9.83	-17.12	87.43	80.43	99.31	-4.50	0.72	103.44	-4.54	-2.40	-8.98	-17.91	87.75	83.82	94.09	-5.78	0.67	93.65	-3.37	-0.63	-9.63	-18.05	89.27	81.55
160	97.68	-5.31	0.21	98.55	-3.62	-2.33	-9.81	-17.14	87.43	80.42	99.19	-4.50	0.70	103.27	-4.51	-2.32	-8.99	-17.91	87.78	83.81	93.64	-5.77	0.80	93.25	-3.35	-0.60	-9.68	-18.02	89.20	81.50
161	97.49	-5.32	0.23	98.37	-3.60	-2.33	-9.78	-17.16	87.42	80.41	99.06	-4.51	0.68	103.11	-4.48	-2.25	-9.00	-17.91	87.81	83.80	93.20	-5.76	0.93	92.86	-3.32	-0.57	-9.72	-17.98	89.12	81.45
162	97.29	-5.33	0.25	98.19	-3.59	-2.34	-9.76	-17.17	87.42	80.40	98.93	-4.51	0.65	102.94	-4.46	-2.17	-9.01	-17.91	87.84	83.79	92.75	-5.76	1.05	92.46	-3.30	-0.55	-9.75	-17.94	89.05	81.39
163	97.10	-5.34	0.26	98.01	-3.57	-2.34	-9.73	-17.19	87.41	80.40	98.79	-4.52	0.63	102.77	-4.44	-2.09	-9.02	-17.92	87.86	83.78	92.29	-5.76	1.17	92.05	-3.29	-0.53	-9.78	-17.90	88.97	81.34
164	96.89	-5.36	0.28	97.83	-3.55	-2.35	-9.70	-17.21	87.40	80.39	98.66	-4.52	0.60	102.59	-4.42	-2.02	-9.03	-17.92	87.89	83.77	91.83	-5.76	1.29	91.65	-3.28	-0.51	-9.81	-17.85	88.89	81.28
165	96.69	-5.37	0.30	97.64	-3.54	-2.35	-9.68	-17.23	87.40	80.38	98.52	-4.53	0.56	102.41	-4.40	-1.94	-9.04	-17.93	87.91	83.76	91.36	-5.78	1.41	91.23	-3.27	-0.49	-9.83	-17.79	88.81	81.22
166	96.48	-5.39	0.31	97.44	-3.52	-2.36	-9.65	-17.24	87.39	80.37	98.37	-4.54	0.53	102.23	-4.39	-1.86	-9.05	-17.93	87.93	83.74	90.89	-5.80	1.52	90.82	-3.26	-0.48	-9.85	-17.73	88.73	81.16
167	96.27	-5.42	0.32	97.25	-3.51	-2.36	-9.61	-17.26	87.37	80.36	98.22	-4.55	0.49	102.05	-4.37	-1.78	-9.06	-17.94	87.95	83.73	90.41	-5.83	1.62	90.40	-3.26	-0.46	-9.86	-17.67	88.64	81.10
168	96.06	-5.44	0.34	97.05	-3.49	-2.36	-9.58	-17.27	87.36	80.35	98.08	-4.56	0.45	101.86	-4.36	-1.71	-9.07	-17.95	87.96	83.71	89.92	-5.87	1.73	89.98	-3.26	-0.44	-9.87	-17.60	88.56	81.04
169	95.84	-5.47	0.35	96.84	-3.48	-2.36	-9.55	-17.28	87.35	80.34	97.92	-4.56	0.42	101.67	-4.35	-1.63	-9.08	-17.96	87.98	83.70	89.43	-5.92	1.83	89.55	-3.27	-0.43	-9.87	-17.53	88.47	80.97
170	95.62	-5.50	0.36	96.64	-3.46	-2.37	-9.52	-17.30	87.33	80.33	97.77	-4.57	0.38	101.48	-4.34	-1.55	-9.09	-17.97	87.99	83.68	88.94	-5.97	1.93	89.12	-3.28	-0.41	-9.87	-17.46	88.38	80.91
171	95.39	-5.53	0.37	96.43	-3.45	-2.37	-9.49	-17.30	87.32	80.32	97.61	-4.59	0.34	101.28	-4.33	-1.48	-9.10	-17.98	88.00	83.66	88.44	-6.02	2.03	88.69	-3.30	-0.39	-9.87	-17.38	88.29	80.85
172	95.16	-5.56	0.38	96.22	-3.44	-2.37	-9.46	-17.31	87.30	80.30	97.45	-4.60	0.30	101.09	-4.32	-1.40	-9.11	-17.99	88.01	83.64	87.94	-6.07	2.12	88.25	-3.32	-0.37	-9.87	-17.30	88.20	80.78
