	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d
483	100.97	-11.77	0.45	100.68	-5.17	-1.89	-5.94	-19.79	92.51	84.11	100.56	-7.79	1.16	103.23	-5.32	-2.83	-6.83	-19.01	92.21	86.41	107.12	-5.74	-0.39	104.80	-3.73	-0.67	-4.81	-23.62	90.64	81.38
484	101.12	-11.52	0.46	100.88	-5.15	-1.94	-5.97	-19.83	92.54	84.16	100.92	-7.68	1.12	103.65	-5.27	-2.84	-6.85	-19.13	92.26	86.49	107.08	-5.75	-0.42	104.75	-3.73	-0.67	-4.77	-23.60	90.63	81.39
485	101.26	-11.28	0.48	101.08	-5.12	-2.00	-6.00	-19.86	92.56	84.22	101.27	-7.59	1.07	104.04	-5.23	-2.86	-6.87	-19.23	92.32	86.57	107.02	-5.77	-0.45	104.69	-3.72	-0.67	-4.72	-23.58	90.61	81.40
486	101.38	-11.04	0.50	101.25	-5.10	-2.05	-6.03	-19.89	92.59	84.27	101.59	-7.50	1.02	104.41	-5.20	-2.89	-6.87	-19.32	92.37	86.65	106.93	-5.80	-0.49	104.60	-3.71	-0.66	-4.68	-23.55	90.60	81.41
487	101.49	-10.82	0.53	101.42	-5.08	-2.10	-6.04	-19.92	92.61	84.32	101.89	-7.41	0.96	104.76	-5.16	-2.93	-6.87	-19.40	92.43	86.72	106.83	-5.84	-0.52	104.50	-3.70	-0.65	-4.63	-23.52	90.58	81.42
488	101.58	-10.61	0.55	101.56	-5.06	-2.15	-6.05	-19.96	92.63	84.37	102.18	-7.34	0.90	105.08	-5.13	-2.97	-6.87	-19.47	92.48	86.78	106.71	-5.88	-0.56	104.38	-3.69	-0.65	-4.58	-23.48	90.56	81.43
489	101.66	-10.43	0.58	101.70	-5.04	-2.20	-6.06	-19.99	92.65	84.42	102.44	-7.27	0.84	105.38	-5.11	-3.03	-6.85	-19.53	92.53	86.84	106.57	-5.93	-0.60	104.24	-3.67	-0.64	-4.53	-23.44	90.54	81.44
490	101.73	-10.28	0.60	101.81	-5.03	-2.25	-6.06	-20.02	92.67	84.47	102.68	-7.20	0.78	105.66	-5.08	-3.09	-6.83	-19.58	92.57	86.89	106.41	-5.99	-0.64	104.09	-3.65	-0.63	-4.49	-23.40	90.52	81.45
491	101.78	-10.16	0.62	101.92	-5.01	-2.30	-6.05	-20.06	92.68	84.52	102.90	-7.15	0.72	105.91	-5.06	-3.16	-6.80	-19.62	92.61	86.94	106.23	-6.06	-0.68	103.91	-3.64	-0.62	-4.44	-23.35	90.49	81.45
492	101.82	-10.08	0.64	102.00	-5.00	-2.35	-6.03	-20.09	92.70	84.57	103.11	-7.10	0.66	106.14	-5.05	-3.23	-6.77	-19.66	92.65	86.98	106.04	-6.13	-0.72	103.72	-3.62	-0.61	-4.39	-23.30	90.46	81.46
493	101.84	-10.03	0.65	102.08	-4.99	-2.39	-6.01	-20.12	92.70	84.62	103.29	-7.06	0.59	106.35	-5.03	-3.32	-6.72	-19.69	92.69	87.02	105.83	-6.22	-0.77	103.52	-3.60	-0.60	-4.35	-23.25	90.43	81.46
494	101.85	-10.02	0.66	102.14	-4.98	-2.44	-5.98	-20.16	92.71	84.66	103.45	-7.03	0.53	106.53	-5.02	-3.41	-6.68	-19.72	92.72	87.05	105.59	-6.33	-0.81	103.30	-3.58	-0.59	-4.30	-23.19	90.40	81.46
495	101.85	-10.06	0.66	102.18	-4.98	-2.48	-5.94	-20.19	92.71	84.71	103.59	-7.00	0.47	106.70	-5.02	-3.50	-6.62	-19.74	92.74	87.08	105.35	-6.44	-0.86	103.06	-3.56	-0.59	-4.26	-23.12	90.36	81.47
496	101.83	-10.13	0.65	102.21	-4.97	-2.53	-5.90	-20.23	92.71	84.75	103.71	-6.98	0.41	106.84	-5.01	-3.60	-6.57	-19.76	92.77	87.11	105.08	-6.56	-0.90	102.81	-3.54	-0.58	-4.21	-23.06	90.32	81.47
497	101.80	-10.25	0.64	102.23	-4.96	-2.57	-5.86	-20.26	92.70	84.80	103.81	-6.96	0.35	106.96	-5.01	-3.70	-6.51	-19.78	92.79	87.13	104.80	-6.70	-0.95	102.55	-3.52	-0.58	-4.17	-22.99	90.28	81.46
498	101.76	-10.42	0.62	102.23	-4.96	-2.61	-5.80	-20.30	92.69	84.84	103.89	-6.95	0.30	107.05	-5.01	-3.80	-6.44	-19.79	92.80	87.15	104.50	-6.85	-1.00	102.27	-3.50	-0.58	-4.13	-22.92	90.23	81.46
499	101.70	-10.63	0.59	102.22	-4.95	-2.65	-5.75	-20.33	92.68	84.88	103.95	-6.94	0.25	107.13	-5.02	-3.90	-6.38	-19.81	92.81	87.16	104.19	-7.01	-1.04	101.97	-3.49	-0.58	-4.09	-22.84	90.18	81.46
500	101.64	-10.88	0.56	102.20	-4.95	-2.68	-5.69	-20.36	92.66	84.92	103.98	-6.93	0.20	107.18	-5.02	-3.99	-6.31	-19.82	92.81	87.17	103.86	-7.17	-1.08	101.67	-3.47	-0.59	-4.05	-22.77	90.13	81.45
501	101.56	-11.17	0.53	102.16	-4.94	-2.72	-5.63	-20.40	92.64	84.96	104.00	-6.93	0.16	107.22	-5.03	-4.08	-6.24	-19.83	92.81	87.18	103.52	-7.34	-1.12	101.35	-3.46	-0.59	-4.01	-22.69	90.07	81.44
502	101.47	-11.50	0.48	102.11	-4.94	-2.75	-5.56	-20.43	92.62	85.00	104.00	-6.93	0.13	107.23	-5.04	-4.17	-6.18	-19.83	92.81	87.19	103.16	-7.52	-1.15	101.02	-3.45	-0.60	-3.98	-22.60	90.02	81.43
503	101.37	-11.87	0.44	102.05	-4.94	-2.78	-5.49	-20.46	92.59	85.04	103.98	-6.93	0.10	107.22	-5.05	-4.25	-6.11	-19.84	92.80	87.19	102.78	-7.70	-1.18	100.67	-3.45	-0.61	-3.94	-22.52	89.96	81.42
504	101.26	-12.27	0.39	101.98	-4.93	-2.82	-5.41	-20.49	92.56	85.07	103.94	-6.93	0.07	107.19	-5.06	-4.33	-6.04	-19.84	92.79	87.18	102.39	-7.87	-1.20	100.32	-3.45	-0.62	-3.91	-22.43	89.89	81.40
505	101.14	-12.69	0.34	101.89	-4.93	-2.85	-5.34	-20.51	92.53	85.10	103.88	-6.93	0.06	107.14	-5.07	-4.39	-5.98	-19.85	92.78	87.18	101.99	-8.03	-1.21	99.95	-3.45	-0.64	-3.88	-22.34	89.83	81.39
506	101.02	-13.13	0.30	101.79	-4.93	-2.87	-5.26	-20.54	92.50	85.13	103.80	-6.94	0.04	107.07	-5.08	-4.45	-5.92	-19.85	92.76	87.17	101.58	-8.19	-1.21	99.57	-3.46	-0.65	-3.86	-22.24	89.76	81.37
507	100.88	-13.58	0.25	101.68	-4.93	-2.90	-5.19	-20.56	92.46	85.16	103.70	-6.94	0.04	106.98	-5.09	-4.50	-5.86	-19.85	92.74	87.15	101.15	-8.32	-1.21	99.18	-3.48	-0.67	-3.83	-22.15	89.69	81.35
508	100.73	-14.03	0.21	101.56	-4.93	-2.92	-5.11	-20.58	92.43	85.18	103.58	-6.94	0.04	106.87	-5.10	-4.54	-5.81	-19.85	92.72	87.13	100.71	-8.44	-1.19	98.79	-3.51	-0.69	-3.81	-22.05	89.62	81.33
509	100.58	-14.47	0.18	101.43	-4.93	-2.95	-5.04	-20.60	92.39	85.19	103.45	-6.95	0.04	106.74	-5.11	-4.57	-5.76	-19.84	92.69	87.11	100.26	-8.53	-1.17	98.38	-3.54	-0.71	-3.79	-21.95	89.55	81.30
510	100.41	-14.88	0.16	101.29	-4.93	-2.97	-4.98	-20.62	92.35	85.21	103.30	-6.95	0.05	106.59	-5.11	-4.58	-5.72	-19.84	92.66	87.08	99.79	-8.60	-1.13	97.96	-3.58	-0.73	-3.78	-21.85	89.48	81.28
511	100.24	-15.27	0.15	101.14	-4.94	-2.99	-4.92	-20.63	92.31	85.22	103.13	-6.96	0.07	106.42	-5.12	-4.59	-5.69	-19.84	92.63	87.05	99.32	-8.65	-1.09	97.53	-3.63	-0.75	-3.77	-21.75	89.40	81.25
512	100.05	-15.61	0.15	100.98	-4.95	-3.01	-4.86	-20.65	92.27	85.22	102.94	-6.96	0.09	106.23	-5.13	-4.59	-5.66	-19.83	92.60	87.02	98.84	-8.67	-1.05	97.09	-3.69	-0.77	-3.76	-21.64	89.33	81.23
513	99.86	-15.91	0.16	100.81	-4.96	-3.02	-4.82	-20.66	92.23	85.22	102.73	-6.96	0.11	106.01	-5.13	-4.58	-5.64	-19.82	92.56	86.98	98.34	-8.67	-1.00	96.65	-3.75	-0.79	-3.75	-21.54	89.25	81.20
514	99.65	-16.17	0.20	100.63	-4.97	-3.04	-4.78	-20.66	92.19	85.22	102.51	-6.96	0.15	105.79	-5.13	-4.56	-5.62	-19.81	92.53	86.94	97.85	-8.65	-0.94	96.19	-3.83	-0.81	-3.75	-21.43	89.18	81.17
515	99.44	-16.37	0.25	100.43	-4.99	-3.05	-4.76	-20.67	92.15	85.21	102.28	-6.97	0.18	105.54	-5.14	-4.54	-5.61	-19.80	92.49	86.89	97.34	-8.61	-0.88	95.73	-3.90	-0.83	-3.75	-21.33	89.10	81.15
516	99.21	-16.52	0.31	100.23	-5.01	-3.06	-4.74	-20.67	92.11	85.20	102.03	-6.97	0.22	105.27	-5.14	-4.50	-5.61	-19.79	92.45	86.84	96.83	-8.55	-0.82	95.26	-3.99	-0.85	-3.75	-21.22	89.03	81.12
517	98.97	-16.61	0.39	100.03	-5.04	-3.07	-4.74	-20.67	92.07	85.18	101.76	-6.97	0.26	104.99	-5.14	-4.46	-5.61	-19.77	92.41	86.79	96.32	-8.48	-0.77	94.78	-4.08	-0.87	-3.76	-21.12	88.96	81.09
518	98.71	-16.64	0.49	99.81	-5.07	-3.08	-4.75	-20.67	92.03	85.16	101.48	-6.98	0.31	104.68	-5.14	-4.41	-5.62	-19.76	92.36	86.73	95.80	-8.40	-0.71	94.30	-4.17	-0.88	-3.76	-21.01	88.89	81.06
519	98.45	-16.60	0.61	99.58	-5.10	-3.09	-4.77	-20.66	91.99	85.14	101.18	-6.98	0.36	104.36	-5.14	-4.36	-5.64	-19.74	92.32	86.67	95.28	-8.31	-0.65	93.81	-4.25	-0.90	-3.77	-20.91	88.82	81.03
520	98.18	-16.50	0.75	99.35	-5.15	-3.10	-4.80	-20.65	91.95	85.11	100.87	-6.98	0.41	104.03	-5.14	-4.30	-5.66	-19.72	92.27	86.61	94.75	-8.21	-0.60	93.31	-4.34	-0.91	-3.78	-20.81	88.76	81.00
521	97.89	-16.34	0.89	99.11	-5.20	-3.10	-4.84	-20.64	91.91	85.07	100.55	-6.99	0.47	103.68	-5.15	-4.24	-5.68	-19.70	92.22	86.54	94.23	-8.10	-0.55	92.80	-4.42	-0.91	-3.79	-20.71	88.69	80.97
522	97.60	-16.12	1.06	98.86	-5.25	-3.11	-4.89	-20.63	91.86	85.04	100.22	-6.99	0.53	103.32	-5.15	-4.18	-5.71	-19.69	92.16	86.47	93.70	-7.99	-0.50	92.29	-4.50	-0.92	-3.80	-20.60	88.63	80.94
523	97.30	-15.83	1.23	98.60	-5.31	-3.11	-4.95	-20.61	91.82	85.00	99.87	-7.00	0.59	102.94	-5.16	-4.11	-5.74	-19.67	92.11	86.40	93.16	-7.88	-0.45	91.77	-4.56	-0.92	-3.81	-20.50	88.56	80.90
524	96.99	-15.49	1.42	98.34	-5.38	-3.11	-5.02	-20.59	91.78	84.95	99.51	-7.01	0.66	102.54	-5.17	-4.04	-5.77	-19.65	92.05	86.33	92.63	-7.76	-0.41	91.25	-4.62	-0.91	-3.83	-20.41	88.50	80.87
525	96.68	-15.10	1.61	98.07	-5.45	-3.11	-5.09	-20.57	91.74	84.91	99.13	-7.03	0.72	102.14	-5.18	-3.96	-5.80	-19.63	91.99	86.25	92.10	-7.64	-0.37	90.72	-4.65	-0.91	-3.84	-20.31	88.44	80.83
526	96.36	-14.66	1.81	97.79	-5.53	-3.10	-5.18	-20.55	91.69	84.86	98.75	-7.04	0.79	101.72	-5.19	-3.89	-5.84	-19.61	91.93	86.17	91.56	-7.52	-0.34	90.18	-4.68	-0.89	-3.86	-20.21	88.38	80.79
527	96.04	-14.19	2.00	97.51	-5.62	-3.10	-5.26	-20.53	91.65	84.81	98.35	-7.06	0.86	101.29	-5.21	-3.81	-5.87	-19.58	91.86	86.09	91.02	-7.39	-0.31	89.64	-4.68	-0.88	-3.88	-20.11	88.33	80.75
528	95.71	-13.70	2.19	97.21	-5.71	-3.10	-5.35	-20.50	91.60	84.75	97.94	-7.09	0.94	100.85	-5.23	-3.73	-5.91	-19.56	91.80	86.01	90.48	-7.27	-0.28	89.10	-4.66	-0.86	-3.90	-20.02	88.27	80.71
529	95.39	-13.20	2.38	96.92	-5.80	-3.09	-5.43	-20.48	91.56	84.70	97.52	-7.12	1.01	100.40	-5.25	-3.65	-5.94	-19.54	91.73	85.92	89.94	-7.14	-0.25	88.55	-4.63	-0.83	-3.92	-19.93	88.22	80.66
530	95.06	-12.71	2.56	96.62	-5.90	-3.08	-5.51	-20.45	91.51	84.64	97.09	-7.16	1.09	99.94	-5.28	-3.57	-5.97	-19.51	91.65	85.83	89.40	-7.02	-0.23	87.99	-4.57	-0.80	-3.95	-19.84	88.16	80.62
531	94.73	-12.23	2.72	96.31	-6.00	-3.07	-5.59	-20.42	91.47	84.59	96.65	-7.20	1.17	99.47	-5.31	-3.49	-5.99	-19.49	91.58	85.74	88.85	-6.89	-0.21	87.44	-4.50	-0.78	-3.97	-19.75	88.11	80.57
532	94.40	-11.77	2.88	95.99	-6.10	-3.06	-5.66	-20.39	91.42	84.53	96.19	-7.25	1.25	98.99	-5.35	-3.41	-6.02	-19.46	91.50	85.65	88.31	-6.77	-0.20	86.87	-4.41	-0.75	-4.00	-19.66	88.06	80.52
533	94.07	-11.34	3.03	95.68	-6.19	-3.04	-5.73	-20.36	91.37	84.47	95.73	-7.30	1.33	98.51	-5.38	-3.33	-6.04	-19.43	91.42	85.56	87.76	-6.64	-0.19	86.31	-4.30	-0.71	-4.03	-19.58	88.01	80.47
534	93.73	-10.94	3.16	95.35	-6.27	-3.02	-5.79	-20.33	91.32	84.41	95.25	-7.36	1.41	98.01	-5.43	-3.24	-6.06	-19.41	91.33	85.46	87.21	-6.52	-0.18	85.74	-4.18	-0.68	-4.06	-19.50	87.96	80.42
535	93.40	-10.57	3.29	95.02	-6.35	-3.00	-5.85	-20.30	91.26	84.35	94.76	-7.42	1.50	97.50	-5.47	-3.16	-6.08	-19.37	91.25	85.36	86.66	-6.40	-0.17	85.17	-4.06	-0.65	-4.09	-19.42	87.91	80.37
536	93.06	-10.23	3.40	94.69	-6.41	-2.98	-5.90	-20.27	91.21	84.29	94.27	-7.49	1.58	96.99	-5.52	-3.08	-6.09	-19.34	91.16	85.26	86.11	-6.28	-0.16	84.60	-3.93	-0.62	-4.12	-19.33	87.87	80.32
537	92.72	-9.94	3.51	94.35	-6.45	-2.95	-5.95	-20.25	91.15	84.22	93.76	-7.56	1.67	96.47	-5.57	-2.99	-6.10	-19.30	91.07	85.16	85.55	-6.17	-0.16	84.03	-3.79	-0.59	-4.15	-19.25	87.82	80.27
538	92.37	-9.67	3.60	94.01	-6.47	-2.92	-5.99	-20.22	91.09	84.16	93.24	-7.64	1.76	95.94	-5.62	-2.91	-6.10	-19.27	90.97	85.06	85.00	-6.06	-0.15	83.45	-3.66	-0.56	-4.18	-19.17	87.78	80.22
539	92.03	-9.44	3.69	93.67	-6.46	-2.88	-6.02	-20.19	91.04	84.10	92.72	-7.71	1.85	95.40	-5.67	-2.82	-6.11	-19.22	90.88	84.95	84.44	-5.95	-0.14	82.88	-3.54	-0.53	-4.21	-19.09	87.73	80.17
540	91.67	-9.24	3.77	93.32	-6.43	-2.84	-6.05	-20.17	90.97	84.04	92.18	-7.79	1.94	94.86	-5.72	-2.74	-6.11	-19.18	90.78	84.85	83.88	-5.86	-0.13	82.30	-3.42	-0.49	-4.24	-19.01	87.68	80.12
541	91.32	-9.07	3.85	92.97	-6.36	-2.79	-6.07	-20.14	90.91	83.98	91.64	-7.87	2.03	94.31	-5.76	-2.65	-6.11	-19.13	90.68	84.74	83.31	-5.77	-0.12	81.73	-3.30	-0.46	-4.27	-18.93	87.64	80.07
542	90.96	-8.93	3.91	92.62	-6.27	-2.75	-6.10	-20.12	90.85	83.91	91.09	-7.94	2.12	93.76	-5.80	-2.57	-6.11	-19.08	90.57	84.63	82.74	-5.69	-0.10	81.15	-3.19	-0.43	-4.29	-18.84	87.59	80.02
543	90.60	-8.81	3.98	92.26	-6.15	-2.69	-6.11	-20.09	90.78	83.85	90.53	-8.02	2.21	93.20	-5.83	-2.48	-6.10	-19.03	90.47	84.52	82.17	-5.62	-0.08	80.57	-3.09	-0.39	-4.32	-18.75	87.54	79.97
544	90.23	-8.71	4.03	91.90	-5.99	-2.64	-6.13	-20.07	90.71	83.79	89.97	-8.08	2.30	92.63	-5.85	-2.39	-6.10	-18.98	90.36	84.42	81.60	-5.55	-0.05	79.99	-3.00	-0.36	-4.35	-18.66	87.49	79.93
545	89.87	-8.63	4.09	91.54	-5.82	-2.58	-6.14	-20.05	90.64	83.72	89.40	-8.14	2.39	92.06	-5.86	-2.30	-6.09	-18.92	90.26	84.30	81.03	-5.50	-0.02	79.42	-2.92	-0.31	-4.37	-18.57	87.44	79.88
546	89.49	-8.57	4.14	91.17	-5.63	-2.52	-6.15	-20.02	90.57	83.66	88.82	-8.20	2.47	91.49	-5.85	-2.21	-6.09	-18.86	90.15	84.19	80.45	-5.44	0.01	78.84	-2.85	-0.27	-4.40	-18.48	87.38	79.84
547	89.12	-8.52	4.18	90.81	-5.42	-2.46	-6.16	-20.00	90.50	83.59	88.24	-8.24	2.56	90.91	-5.82	-2.11	-6.09	-18.80	90.04	84.08	79.87	-5.40	0.05	78.26	-2.79	-0.23	-4.42	-18.38	87.33	79.79
548	88.74	-8.49	4.22	90.43	-5.20	-2.40	-6.17	-19.97	90.42	83.52	87.65	-8.28	2.64	90.33	-5.77	-2.02	-6.08	-18.74	89.92	83.97	79.29	-5.36	0.10	77.68	-2.73	-0.18	-4.44	-18.28	87.27	79.75
549	88.36	-8.46	4.26	90.06	-4.98	-2.34	-6.18	-19.94	90.34	83.45	87.06	-8.30	2.71	89.75	-5.70	-1.92	-6.08	-18.68	89.81	83.85	78.71	-5.32	0.15	77.11	-2.69	-0.12	-4.46	-18.18	87.21	79.71
550	87.98	-8.44	4.30	89.68	-4.77	-2.28	-6.19	-19.90	90.26	83.37	86.46	-8.32	2.78	89.17	-5.62	-1.82	-6.08	-18.62	89.69	83.74	78.13	-5.29	0.20	76.53	-2.65	-0.07	-4.48	-18.08	87.15	79.66
551	87.59	-8.43	4.33	89.29	-4.57	-2.22	-6.20	-19.87	90.18	83.30	85.87	-8.32	2.85	88.58	-5.52	-1.71	-6.08	-18.56	89.57	83.62	77.55	-5.27	0.26	75.95	-2.62	-0.01	-4.50	-17.97	87.09	79.62
552	87.20	-8.42	4.36	88.90	-4.37	-2.16	-6.21	-19.83	90.10	83.22	85.26	-8.32	2.91	87.99	-5.40	-1.61	-6.09	-18.50	89.45	83.50	76.96	-5.24	0.32	75.37	-2.60	0.06	-4.52	-17.86	87.03	79.58
553	86.81	-8.41	4.39	88.51	-4.20	-2.10	-6.22	-19.78	90.02	83.14	84.66	-8.30	2.97	87.40	-5.28	-1.51	-6.09	-18.43	89.32	83.38	76.38	-5.23	0.39	74.79	-2.59	0.12	-4.54	-17.75	86.97	79.54
554	86.41	-8.40	4.41	88.11	-4.04	-2.04	-6.23	-19.73	89.93	83.05	84.05	-8.28	3.02	86.80	-5.15	-1.41	-6.10	-18.37	89.19	83.26	75.80	-5.21	0.46	74.22	-2.58	0.19	-4.56	-17.64	86.90	79.50
555	86.01	-8.40	4.43	87.71	-3.89	-1.99	-6.25	-19.67	89.85	82.96	83.44	-8.24	3.07	86.21	-5.01	-1.30	-6.11	-18.30	89.06	83.13	75.22	-5.19	0.53	73.64	-2.58	0.26	-4.57	-17.52	86.83	79.46
556	85.61	-8.39	4.45	87.30	-3.77	-1.93	-6.26	-19.61	89.76	82.87	82.83	-8.20	3.12	85.61	-4.88	-1.20	-6.13	-18.23	88.93	83.01	74.64	-5.18	0.61	73.06	-2.59	0.33	-4.59	-17.40	86.77	79.42
557	85.20	-8.38	4.46	86.89	-3.66	-1.88	-6.28	-19.55	89.67	82.78	82.22	-8.14	3.16	85.01	-4.74	-1.10	-6.14	-18.16	88.80	82.88	74.06	-5.17	0.69	72.48	-2.59	0.41	-4.61	-17.28	86.70	79.38
558	84.79	-8.37	4.47	86.47	-3.58	-1.83	-6.30	-19.48	89.57	82.68	81.61	-8.09	3.20	84.40	-4.60	-1.00	-6.16	-18.09	88.66	82.76	73.48	-5.15	0.77	71.90	-2.60	0.49	-4.63	-17.16	86.62	79.34
559	84.38	-8.36	4.48	86.05	-3.50	-1.78	-6.32	-19.41	89.48	82.59	81.00	-8.02	3.24	83.80	-4.47	-0.90	-6.17	-18.02	88.53	82.63	72.91	-5.14	0.85	71.32	-2.62	0.56	-4.64	-17.03	86.55	79.30
560	83.96	-8.34	4.48	85.62	-3.45	-1.73	-6.34	-19.33	89.38	82.49	80.40	-7.95	3.28	83.20	-4.34	-0.80	-6.19	-17.95	88.39	82.50	72.33	-5.13	0.93	70.74	-2.63	0.64	-4.66	-16.91	86.48	79.26
561	83.54	-8.32	4.48	85.19	-3.41	-1.68	-6.36	-19.25	89.28	82.39	79.79	-7.87	3.32	82.59	-4.22	-0.70	-6.21	-17.88	88.25	82.37	71.76	-5.11	1.02	70.16	-2.64	0.71	-4.68	-16.78	86.40	79.22
562	83.11	-8.30	4.48	84.75	-3.38	-1.63	-6.38	-19.17	89.18	82.28	79.19	-7.79	3.36	81.98	-4.11	-0.61	-6.23	-17.80	88.11	82.24	71.19	-5.10	1.10	69.59	-2.65	0.78	-4.70	-16.65	86.32	79.18
563	82.69	-8.27	4.48	84.32	-3.36	-1.57	-6.41	-19.09	89.08	82.18	78.59	-7.70	3.40	81.37	-4.01	-0.51	-6.26	-17.73	87.98	82.10	70.62	-5.08	1.18	69.01	-2.65	0.85	-4.73	-16.53	86.24	79.14
564	82.25	-8.24	4.47	83.87	-3.36	-1.52	-6.43	-19.01	88.98	82.07	77.99	-7.61	3.44	80.76	-3.92	-0.41	-6.28	-17.65	87.84	81.97	70.05	-5.06	1.26	68.43	-2.65	0.92	-4.75	-16.40	86.16	79.10
565	81.82	-8.21	4.46	83.43	-3.35	-1.47	-6.46	-18.92	88.87	81.96	77.40	-7.52	3.48	80.15	-3.83	-0.32	-6.30	-17.57	87.70	81.84	69.48	-5.03	1.34	67.86	-2.65	0.98	-4.78	-16.27	86.08	79.05
566	81.37	-8.17	4.45	82.98	-3.36	-1.41	-6.48	-18.84	88.76	81.85	76.81	-7.43	3.52	79.54	-3.76	-0.22	-6.33	-17.49	87.57	81.70	68.92	-5.00	1.41	67.28	-2.65	1.04	-4.81	-16.15	86.00	79.00
567	80.93	-8.12	4.44	82.53	-3.36	-1.36	-6.51	-18.76	88.65	81.74	76.22	-7.33	3.55	78.93	-3.69	-0.13	-6.35	-17.41	87.43	81.56	68.35	-4.97	1.48	66.71	-2.64	1.10	-4.84	-16.02	85.91	78.95
568	80.48	-8.07	4.42	82.08	-3.37	-1.30	-6.53	-18.68	88.54	81.63	75.64	-7.23	3.59	78.32	-3.64	-0.03	-6.38	-17.33	87.29	81.42	67.79	-4.93	1.54	66.13	-2.62	1.15	-4.88	-15.90	85.83	78.90
569	80.03	-8.02	4.41	81.63	-3.38	-1.24	-6.55	-18.60	88.43	81.51	75.06	-7.13	3.62	77.71	-3.59	0.06	-6.41	-17.24	87.16	81.28	67.23	-4.88	1.60	65.56	-2.60	1.21	-4.91	-15.78	85.74	78.85
570	79.58	-7.96	4.39	81.17	-3.38	-1.18	-6.58	-18.52	88.32	81.39	74.49	-7.03	3.66	77.10	-3.54	0.15	-6.44	-17.16	87.02	81.14	66.67	-4.84	1.66	64.98	-2.58	1.25	-4.95	-15.65	85.65	78.79
571	79.13	-7.89	4.38	80.72	-3.39	-1.12	-6.60	-18.45	88.20	81.27	73.92	-6.92	3.69	76.50	-3.51	0.24	-6.47	-17.08	86.89	80.99	66.11	-4.79	1.71	64.40	-2.56	1.30	-4.99	-15.53	85.57	78.74
572	78.67	-7.83	4.37	80.26	-3.39	-1.05	-6.63	-18.37	88.09	81.15	73.36	-6.81	3.72	75.89	-3.48	0.33	-6.50	-16.99	86.75	80.85	65.54	-4.73	1.75	63.83	-2.53	1.34	-5.04	-15.41	85.48	78.68
573	78.21	-7.76	4.36	79.80	-3.39	-0.99	-6.65	-18.30	87.97	81.03	72.80	-6.70	3.74	75.29	-3.45	0.42	-6.54	-16.91	86.62	80.70	64.98	-4.67	1.80	63.25	-2.49	1.38	-5.09	-15.30	85.39	78.61
574	77.75	-7.68	4.36	79.34	-3.39	-0.92	-6.67	-18.23	87.86	80.91	72.25	-6.59	3.76	74.69	-3.42	0.50	-6.57	-16.83	86.49	80.55	64.42	-4.61	1.83	62.67	-2.46	1.41	-5.13	-15.18	85.30	78.55
