	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z	X	Y	Z
493	4.6	-8.2	14.1	-21.5	-10.7	63.5
494	4.5	-8.0	13.4	-21.4	-10.9	62.7
495	4.4	-7.9	12.7	-21.3	-11.0	61.9
496	4.3	-7.7	12.0	-21.2	-11.2	61.2
497	4.2	-7.5	11.4	-21.1	-11.3	60.5
498	4.1	-7.4	10.9	-21.0	-11.4	59.9
499	4.0	-7.2	10.4	-20.9	-11.5	59.4
500	4.0	-7.1	9.9	-20.9	-11.6	58.9
501	3.9	-6.9	9.5	-20.8	-11.7	58.4
502	3.9	-6.8	9.1	-20.8	-11.8	58.1
503	3.8	-6.6	8.7	-20.7	-11.8	57.7
504	3.8	-6.5	8.4	-20.7	-11.9	57.4
505	3.8	-6.4	8.2	-20.7	-11.9	57.2
506	3.8	-6.2	8.0	-20.6	-11.9	57.0
507	3.8	-6.1	7.9	-20.6	-12.0	56.9
508	3.9	-6.0	7.8	-20.6	-12.0	56.8
509	3.9	-5.9	7.7	-20.6	-12.0	56.7
510	4.0	-5.8	7.7	-20.6	-12.0	56.8
511	4.1	-5.7	7.7	-20.6	-12.0	56.8
512	4.2	-5.6	7.8	-20.6	-11.9	56.9
513	4.3	-5.5	8.0	-20.6	-11.9	57.1
514	4.4	-5.4	8.2	-20.6	-11.9	57.3
515	4.5	-5.3	8.4	-20.7	-11.8	57.5
516	4.7	-5.3	8.7	-20.7	-11.8	57.8
517	4.9	-5.2	9.1	-20.7	-11.7	58.2
518	5.0	-5.2	9.5	-20.8	-11.7	58.5
519	5.2	-5.1	9.9	-20.8	-11.6	59.0
520	5.4	-5.1	10.4	-20.8	-11.6	59.5
521	5.7	-5.1	11.0	-20.9	-11.5	60.0
522	5.9	-5.1	11.6	-21.0	-11.4	60.6
523	6.1	-5.1	12.2	-21.0	-11.4	61.2
524	6.4	-5.1	12.9	-21.1	-11.3	61.8
525	6.7	-5.1	13.7	-21.1	-11.2	62.5
526	7.0	-5.1	14.5	-21.2	-11.1	63.3
527	7.3	-5.1	15.3	-21.3	-11.0	64.1
528	7.6	-5.1	16.2	-21.4	-10.9	64.9
529	7.9	-5.1	17.1	-21.5	-10.9	65.8
530	8.2	-5.1	18.1	-21.6	-10.8	66.7
531	8.6	-5.2	19.1	-21.7	-10.7	67.6
532	8.9	-5.2	20.2	-21.8	-10.6	68.6
533	9.3	-5.3	21.3	-21.9	-10.5	69.7
534	9.6	-5.3	22.5	-22.0	-10.4	70.7
535	10.0	-5.3	23.7	-22.1	-10.4	71.9
536	10.4	-5.4	24.9	-22.2	-10.3	73.0
537	10.8	-5.4	26.2	-22.3	-10.2	74.2
538	11.2	-5.5	27.5	-22.5	-10.1	75.5
539	11.6	-5.6	28.8	-22.6	-10.1	76.7
540	12.0	-5.6	30.3	-22.7	-10.0	78.0
541	12.5	-5.7	31.7	-22.9	-9.9	79.4
542	12.9	-5.7	33.2	-23.0	-9.9	80.8
543	13.3	-5.8	34.7	-23.2	-9.8	82.2
544	13.8	-5.9	36.3	-23.3	-9.8	83.7
545	14.2	-5.9	37.9	-23.5	-9.7	85.2
546	14.7	-6.0	39.6	-23.6	-9.7	86.7
547	15.1	-6.1	41.3	-23.8	-9.6	88.3
548	15.6	-6.1	43.0	-24.0	-9.6	89.9
549	16.1	-6.2	44.8	-24.2	-9.5	91.5
550	16.6	-6.3	46.6	-24.3	-9.5	93.2
551	17.0	-6.3	48.5	-24.5	-9.5	94.9
552	17.5	-6.4	50.4	-24.7	-9.5	96.7
553	18.0	-6.5	52.3	-24.9	-9.5	98.4
554	18.5	-6.5	54.3	-25.1	-9.5	100.2
555	19.0	-6.6	56.4	-25.3	-9.5	102.1
556	19.5	-6.7	58.5	-25.5	-9.5	103.9
557	20.0	-6.8	60.6	-25.7	-9.5	105.8
558	20.6	-6.8	62.8	-25.9	-9.5	107.7
559	21.1	-6.9	65.0	-26.2	-9.5	109.7
560	21.6	-7.0	67.3	-26.4	-9.5	111.7
561	22.1	-7.1	69.6	-26.6	-9.6	113.7
562	22.7	-7.1	72.0	-26.8	-9.6	115.7
563	23.2	-7.2	74.4	-27.1	-9.7	117.8
564	23.7	-7.3	76.8	-27.3	-9.7	119.8
565	24.3	-7.4	79.3	-27.6	-9.8	121.9
566	24.8	-7.5	81.9	-27.8	-9.8	124.1
567	25.4	-7.6	84.5	-28.1	-9.9	126.2
568	25.9	-7.7	87.1	-28.3	-10.0	128.4
569	26.5	-7.7	89.8	-28.6	-10.1	130.6
570	27.0	-7.8	92.5	-28.8	-10.2	132.8
571	27.6	-7.9	95.3	-29.1	-10.3	135.1
572	28.1	-8.0	98.1	-29.4	-10.4	137.3
573	28.7	-8.1	101.0	-29.7	-10.5	139.6
574	29.3	-8.2	103.9	-29.9	-10.6	141.9
575	29.8	-8.3	106.9	-30.2	-10.8	144.3
576	30.4	-8.4	109.9	-30.5	-10.9	146.6
577	31.0	-8.5	113.0	-30.8	-11.1	149.0
578	31.5	-8.6	116.1	-31.1	-11.2	151.3
579	32.1	-8.8	119.3	-31.4	-11.4	153.7
580	32.7	-8.9	122.5	-31.7	-11.5	156.1
581	33.2	-9.0	125.8	-32.0	-11.7	158.6
582	33.8	-9.1	129.1	-32.3	-11.9	161.0
583	34.4	-9.2	132.4	-32.6	-12.1	163.5
584	34.9	-9.4	135.8	-32.9	-12.3	165.9
585	35.5	-9.5	139.3	-33.2	-12.5	168.4
586	36.1	-9.7	142.8	-33.5	-12.7	170.9
587	36.7	-9.8	146.3	-33.9	-12.9	173.4
588	37.2	-10.0	149.9	-34.2	-13.1	175.9
589	37.8	-10.1	153.5	-34.5	-13.3	178.5
590	38.4	-10.3	157.2	-34.9	-13.5	181.0
591	38.9	-10.5	160.9	-35.2	-13.8	183.6
592	39.5	-10.6	164.7	-35.5	-14.0	186.2
593	40.0	-10.8	168.5	-35.9	-14.2	188.7
594	40.6	-11.0	172.4	-36.2	-14.5	191.3
595	41.2	-11.2	176.3	-36.6	-14.7	193.9
596	41.7	-11.4	180.2	-36.9	-14.9	196.6
597	42.3	-11.6	184.2	-37.3	-15.2	199.2
598	42.8	-11.9	188.2	-37.7	-15.4	201.8
599	43.4	-12.1	192.3	-38.0	-15.7	204.5
600	43.9	-12.3	196.4	-38.4	-15.9	207.2
601	44.4	-12.6	200.5	-38.8	-16.1	209.8
602	44.9	-12.8	204.7	-39.2	-16.4	212.5
603	45.5	-13.1	208.9	-39.6	-16.6	215.2
604	46.0	-13.4	213.2	-40.0	-16.8	217.9
605	46.5	-13.7	217.5	-40.4	-17.1	220.7
606	47.0	-14.0	221.8	-40.8	-17.3	223.4
607	47.5	-14.3	226.1	-41.2	-17.5	226.2
608	48.0	-14.6	230.5	-41.6	-17.7	229.0
609	48.4	-14.9	234.9	-42.0	-17.9	231.7
610	48.9	-15.2	239.3	-42.4	-18.1	234.5
611	49.3	-15.6	243.8	-42.8	-18.3	237.4
612	49.8	-15.9	248.3	-43.2	-18.5	240.2
613	50.2	-16.2	252.8	-43.7	-18.7	243.1
614	50.7	-16.6	257.3	-44.1	-18.8	246.0
615	51.1	-17.0	261.8	-44.5	-19.0	248.9
616	51.5	-17.3	266.4	-44.9	-19.1	251.8
617	51.9	-17.7	271.0	-45.4	-19.2	254.7
618	52.2	-18.1	275.6	-45.8	-19.4	257.7
619	52.6	-18.5	280.2	-46.2	-19.5	260.7
620	52.9	-18.9	284.9	-46.7	-19.6	263.7
621	53.3	-19.3	289.5	-47.1	-19.6	266.8
622	53.6	-19.7	294.2	-47.5	-19.7	269.9
623	53.9	-20.1	298.8	-47.9	-19.8	273.0
624	54.2	-20.6	303.5	-48.4	-19.8	276.1
625	54.5	-21.0	308.2	-48.8	-19.8	279.3
626	54.7	-21.4	313.0	-49.2	-19.9	282.5
627	55.0	-21.9	317.7	-49.6	-19.9	285.8
628	55.2	-22.3	322.4	-50.0	-19.9	289.1
629	55.4	-22.8	327.1	-50.4	-19.8	292.4
630	55.6	-23.2	331.9	-50.8	-19.8	295.8
631	55.8	-23.7	336.6	-51.2	-19.7	299.2
632	56.0	-24.1	341.4	-51.6	-19.6	302.6
633	56.2	-24.6	346.2	-51.9	-19.5	306.1
634	56.3	-25.1	351.0	-52.3	-19.4	309.7
635	56.5	-25.6	355.7	-52.6	-19.3	313.2
636	56.6	-26.0	360.5	-53.0	-19.2	316.9
637	56.7	-26.5	365.3	-53.3	-19.0	320.5
638	56.8	-27.0	370.1	-53.6	-18.8	324.3
639	56.8	-27.4	374.9	-53.9	-18.6	328.0
640	56.9	-27.9	379.8	-54.2	-18.4	331.8
641	56.9	-28.4	384.6	-54.5	-18.2	335.7
642	57.0	-28.8	389.4	-54.7	-17.9	339.6
643	57.0	-29.3	394.2	-55.0	-17.6	343.6
644	57.0	-29.8	399.1	-55.2	-17.3	347.6
645	57.0	-30.2	403.9	-55.4	-17.0	351.7
646	57.0	-30.7	408.8	-55.6	-16.7	355.8
647	56.9	-31.1	413.7	-55.8	-16.3	360.0
648	56.9	-31.5	418.5	-56.0	-16.0	364.2
649	56.8	-31.9	423.4	-56.1	-15.6	368.5
650	56.7	-32.4	428.3	-56.2	-15.1	372.8
651	56.6	-32.8	433.2	-56.3	-14.7	377.2
652	56.5	-33.2	438.1	-56.4	-14.2	381.6
653	56.4	-33.5	443.0	-56.5	-13.8	386.1
654	56.2	-33.9	448.0	-56.5	-13.3	390.6
655	56.1	-34.3	452.9	-56.6	-12.7	395.2
656	55.9	-34.6	457.8	-56.6	-12.2	399.8
657	55.7	-34.9	462.8	-56.6	-11.7	404.5
658	55.5	-35.2	467.8	-56.5	-11.1	409.2
659	55.3	-35.5	472.7	-56.5	-10.5	414.0
660	55.1	-35.8	477.7	-56.4	-9.9	418.8
661	54.9	-36.0	482.7	-56.3	-9.3	423.7
662	54.6	-36.3	487.7	-56.2	-8.6	428.5
663	54.4	-36.5	492.7	-56.1	-8.0	433.5
664	54.1	-36.7	497.7	-55.9	-7.3	438.4
665	53.8	-36.9	502.8	-55.8	-6.6	443.4
666	53.5	-37.1	507.8	-55.6	-5.9	448.4
667	53.1	-37.2	512.9	-55.4	-5.2	453.5
668	52.8	-37.3	517.9	-55.1	-4.5	458.5
669	52.4	-37.4	523.0	-54.9	-3.8	463.6
670	52.0	-37.5	528.1	-54.7	-3.0	468.7
671	51.7	-37.6	533.2	-54.4	-2.3	473.9
672	51.2	-37.7	538.2	-54.1	-1.6	479.0
673	50.8	-37.7	543.3	-53.8	-0.8	484.1
674	50.4	-37.7	548.4	-53.5	-0.1	489.3
675	49.9	-37.7	553.5	-53.2	0.7	494.4
676	49.5	-37.7	558.7	-52.8	1.4	499.6
677	49.0	-37.6	563.8	-52.5	2.2	504.7
678	48.5	-37.6	568.9	-52.1	2.9	509.8
679	47.9	-37.5	574.0	-51.7	3.6	514.9
680	47.4	-37.4	579.1	-51.3	4.3	520.0
681	46.8	-37.3	584.2	-50.9	5.0	525.0
682	46.3	-37.2	589.3	-50.5	5.7	530.0
683	45.7	-37.1	594.3	-50.1	6.4	535.0
684	45.1	-36.9	599.4	-49.7	7.1	540.0
685	44.5	-36.7	604.5	-49.3	7.7	544.9
686	43.8	-36.6	609.5	-48.9	8.4	549.8
687	43.2	-36.4	614.6	-48.4	9.0	554.6
688	42.5	-36.2	619.6	-48.0	9.6	559.4
689	41.8	-36.0	624.6	-47.5	10.1	564.1
690	41.1	-35.8	629.6	-47.1	10.7	568.8
691	40.4	-35.5	634.6	-46.6	11.2	573.5
692	39.7	-35.3	639.5	-46.2	11.6	578.0
693	39.0	-35.1	644.4	-45.7	12.1	582.6
694	38.2	-34.8	649.3	-45.3	12.5	587.0
695	37.5	-34.6	654.2	-44.8	12.9	591.4
696	36.7	-34.3	659.0	-44.3	13.3	595.8
697	35.9	-34.1	663.8	-43.9	13.6	600.1
698	35.1	-33.8	668.6	-43.4	14.0	604.3
699	34.3	-33.6	673.3	-42.9	14.2	608.5
700	33.5	-33.3	678.0	-42.4	14.5	612.7
701	32.7	-33.1	682.6	-41.9	14.7	616.7
702	31.8	-32.8	687.2	-41.4	14.9	620.8
703	31.0	-32.6	691.8	-40.9	15.1	624.8
704	30.2	-32.3	696.3	-40.4	15.3	628.7
705	29.3	-32.1	700.8	-39.9	15.5	632.6
706	28.4	-31.8	705.2	-39.3	15.6	636.5
707	27.6	-31.6	709.6	-38.8	15.7	640.3
708	26.7	-31.4	713.9	-38.2	15.8	644.1
709	25.8	-31.1	718.2	-37.7	15.9	647.8
710	25.0	-30.9	722.5	-37.1	16.0	651.6
711	24.1	-30.7	726.6	-36.6	16.0	655.2
712	23.2	-30.5	730.8	-36.0	16.1	658.9
713	22.3	-30.3	734.8	-35.4	16.1	662.6
714	21.4	-30.1	738.9	-34.8	16.2	666.2
715	20.6	-29.9	742.8	-34.2	16.2	669.8
716	19.7	-29.8	746.8	-33.6	16.3	673.4
717	18.8	-29.6	750.6	-32.9	16.3	677.0
718	17.9	-29.5	754.4	-32.3	16.4	680.6
719	17.0	-29.3	758.2	-31.7	16.4	684.2
720	16.1	-29.2	761.9	-31.0	16.5	687.8
721	15.3	-29.1	765.6	-30.4	16.6	691.4
722	14.4	-28.9	769.2	-29.7	16.6	694.9
723	13.5	-28.8	772.7	-29.0	16.7	698.5
724	12.6	-28.7	776.2	-28.4	16.8	702.1
725	11.8	-28.6	779.7	-27.7	17.0	705.7
726	10.9	-28.6	783.1	-27.0	17.1	709.3
727	10.0	-28.5	786.5	-26.4	17.2	712.9
728	9.2	-28.4	789.8	-25.7	17.4	716.5
729	8.3	-28.3	793.0	-25.0	17.6	720.1
730	7.5	-28.3	796.3	-24.3	17.7	723.7
731	6.6	-28.2	799.4	-23.6	18.0	727.3
732	5.8	-28.2	802.6	-23.0	18.2	731.0
733	5.0	-28.2	805.7	-22.3	18.4	734.6
734	4.1	-28.1	808.7	-21.6	18.7	738.2
735	3.3	-28.1	811.7	-20.9	18.9	741.9
736	2.5	-28.1	814.7	-20.2	19.2	745.5
737	1.7	-28.1	817.6	-19.6	19.5	749.2
738	0.9	-28.0	820.5	-18.9	19.9	752.8
739	0.1	-28.0	823.3	-18.2	20.2	756.4
740	-0.7	-28.0	826.1	-17.6	20.5	760.1
741	-1.5	-28.0	828.8	-16.9	20.9	763.7
742	-2.3	-28.0	831.6	-16.3	21.3	767.3
743	-3.0	-28.0	834.2	-15.6	21.7	770.9
744	-3.8	-28.0	836.9	-15.0	22.1	774.5
745	-4.5	-28.0	839.5	-14.3	22.5	778.1
746	-5.3	-28.0	842.1	-13.7	22.9	781.6
747	-6.0	-28.0	844.6	-13.1	23.4	785.1
748	-6.7	-27.9	847.1	-12.5	23.8	788.6
749	-7.5	-27.9	849.5	-11.8	24.3	792.1
750	-8.2	-27.9	851.9	-11.2	24.8	795.6
751	-8.9	-27.9	854.3	-10.6	25.2	799.0
752	-9.6	-27.9	856.7	-10.0	25.7	802.4
753	-10.3	-27.9	859.0	-9.5	26.2	805.7
754	-10.9	-27.8	861.2	-8.9	26.7	809.0
755	-11.6	-27.8	863.5	-8.3	27.2	812.2
756	-12.2	-27.8	865.7	-7.7	27.7	815.4
757	-12.9	-27.8	867.8	-7.2	28.2	818.6
758	-13.5	-27.7	870.0	-6.6	28.7	821.7
759	-14.2	-27.7	872.0	-6.1	29.2	824.7
760	-14.8	-27.6	874.1	-5.5	29.7	827.7
761	-15.4	-27.6	876.1	-5.0	30.1	830.6
762	-16.0	-27.5	878.1	-4.5	30.6	833.5
763	-16.6	-27.4	880.0	-4.0	31.1	836.3
764	-17.2	-27.4	881.9	-3.5	31.6	839.0
765	-17.7	-27.3	883.8	-3.0	32.1	841.7
766	-18.3	-27.2	885.6	-2.5	32.5	844.2
767	-18.8	-27.1	887.4	-2.0	33.0	846.7
768	-19.4	-27.0	889.1	-1.5	33.4	849.2
769	-19.9	-26.9	890.8	-1.0	33.9	851.5
770	-20.4	-26.8	892.5	-0.6	34.3	853.8
771	-21.0	-26.7	894.1	-0.1	34.7	856.0
772	-21.5	-26.5	895.7	0.3	35.1	858.2
773	-21.9	-26.4	897.2	0.7	35.5	860.2
774	-22.4	-26.3	898.7	1.2	35.9	862.2
775	-22.9	-26.1	900.1	1.6	36.3	864.0
776	-23.4	-26.0	901.5	2.0	36.7	865.8
777	-23.8	-25.8	902.8	2.4	37.0	867.5
778	-24.2	-25.6	904.1	2.8	37.4	869.2
779	-24.7	-25.5	905.4	3.2	37.7	870.7
780	-25.1	-25.3	906.6	3.6	38.0	872.2
781	-25.5	-25.1	907.7	4.0	38.3	873.6
782	-25.9	-24.9	908.8	4.3	38.6	874.8
783	-26.3	-24.7	909.8	4.7	38.9	876.0
784	-26.6	-24.5	910.8	5.1	39.2	877.2
785	-27.0	-24.3	911.7	5.4	39.5	878.2
786	-27.3	-24.1	912.6	5.8	39.7	879.1
787	-27.6	-23.8	913.4	6.1	40.0	880.0
788	-28.0	-23.6	914.1	6.4	40.2	880.8
789	-28.3	-23.4	914.8	6.8	40.4	881.5
790	-28.6	-23.1	915.5	7.1	40.6	882.1
791	-28.8	-22.9	916.0	7.4	40.8	882.6
792	-29.1	-22.6	916.5	7.7	41.0	883.1
793	-29.3	-22.3	917.0	8.0	41.2	883.5
794	-29.6	-22.1	917.4	8.3	41.4	883.8
795	-29.8	-21.8	917.7	8.6	41.5	884.0
796	-30.0	-21.5	917.9	8.9	41.7	884.1
797	-30.2	-21.2	918.1	9.2	41.8	884.2
798	-30.4	-20.9	918.3	9.5	41.9	884.1
799	-30.5	-20.6	918.3	9.8	42.1	884.0
800	-30.7	-20.3	918.3	10.0	42.2	883.9
801	-30.8	-20.0	918.2	10.3	42.3	883.6
802	-30.9	-19.7	918.1	10.6	42.4	883.3
803	-31.0	-19.4	917.9	10.8	42.5	882.9
804	-31.1	-19.0	917.6	11.1	42.6	882.4
805	-31.2	-18.7	917.2	11.4	42.7	881.8
806	-31.3	-18.4	916.8	11.6	42.8	881.2
807	-31.3	-18.0	916.3	11.9	42.8	880.5
808	-31.3	-17.7	915.8	12.1	42.9	879.7
809	-31.3	-17.3	915.2	12.4	43.0	878.9
810	-31.3	-17.0	914.5	12.6	43.0	878.0
811	-31.3	-16.6	913.7	12.9	43.1	877.0
812	-31.3	-16.2	912.9	13.1	43.1	876.0
813	-31.2	-15.9	912.0	13.4	43.2	874.8
814	-31.1	-15.5	911.0	13.6	43.2	873.6
815	-31.0	-15.1	910.0	13.8	43.2	872.4
816	-30.9	-14.7	908.8	14.1	43.3	871.1
817	-30.8	-14.3	907.7	14.3	43.3	869.7
818	-30.6	-13.9	906.4	14.5	43.3	868.2
819	-30.5	-13.5	905.1	14.7	43.3	866.7
820	-30.3	-13.1	903.7	15.0	43.3	865.1
821	-30.1	-12.7	902.3	15.2	43.3	863.4
822	-29.9	-12.3	900.8	15.4	43.3	861.7
823	-29.7	-11.9	899.2	15.6	43.3	859.9
824	-29.4	-11.5	897.5	15.8	43.3	858.1
825	-29.2	-11.1	895.8	16.0	43.3	856.2
826	-28.9	-10.7	894.1	16.2	43.3	854.2
827	-28.6	-10.3	892.2	16.4	43.2	852.2
828	-28.3	-9.9	890.3	16.6	43.2	850.1
829	-27.9	-9.5	888.4	16.8	43.2	847.9
830	-27.6	-9.1	886.4	17.0	43.1	845.7
831	-27.2	-8.7	884.3	17.2	43.1	843.4
832	-26.9	-8.3	882.2	17.3	43.0	841.1
833	-26.5	-7.9	880.0	17.5	43.0	838.7
834	-26.0	-7.4	877.8	17.6	42.9	836.2
835	-25.6	-7.0	875.5	17.8	42.9	833.7
836	-25.2	-6.6	873.2	17.9	42.8	831.1
837	-24.7	-6.2	870.8	18.1	42.7	828.5
838	-24.3	-5.8	868.3	18.2	42.6	825.8
839	-23.8	-5.4	865.9	18.3	42.5	823.1
840	-23.3	-5.0	863.3	18.4	42.5	820.3
841	-22.8	-4.6	860.8	18.5	42.4	817.5
842	-22.2	-4.2	858.2	18.6	42.3	814.6
843	-21.7	-3.8	855.5	18.7	42.2	811.7
844	-21.1	-3.4	852.9	18.7	42.0	808.7
845	-20.6	-3.0	850.2	18.8	41.9	805.7
846	-20.0	-2.6	847.4	18.8	41.8	802.6
847	-19.4	-2.2	844.6	18.9	41.7	799.5
848	-18.8	-1.7	841.8	18.9	41.6	796.3
849	-18.2	-1.4	839.0	18.9	41.4	793.1
850	-17.5	-1.0	836.2	18.9	41.3	789.9
851	-16.9	-0.6	833.3	18.9	41.2	786.6
852	-16.2	-0.2	830.4	18.8	41.0	783.3
853	-15.6	0.2	827.4	18.8	40.9	779.9
854	-14.9	0.6	824.5	18.7	40.7	776.6
855	-14.2	1.0	821.5	18.7	40.5	773.2
856	-13.5	1.4	818.6	18.6	40.4	769.7
857	-12.8	1.8	815.6	18.5	40.2	766.2
858	-12.1	2.2	812.6	18.4	40.0	762.7
859	-11.3	2.5	809.6	18.2	39.8	759.2
860	-10.6	2.9	806.5	18.1	39.6	755.6
861	-9.8	3.3	803.5	17.9	39.5	752.1
862	-9.1	3.6	800.5	17.8	39.3	748.5
863	-8.3	4.0	797.4	17.6	39.1	744.9
864	-7.5	4.4	794.4	17.4	38.8	741.2
865	-6.7	4.7	791.3	17.1	38.6	737.6
866	-5.9	5.0	788.2	16.9	38.4	733.9
867	-5.1	5.4	785.2	16.6	38.2	730.2
868	-4.3	5.7	782.1	16.4	37.9	726.5
869	-3.4	6.0	779.1	16.1	37.7	722.8
870	-2.6	6.4	776.0	15.8	37.5	719.1
871	-1.8	6.7	772.9	15.5	37.2	715.4
872	-0.9	7.0	769.9	15.1	36.9	711.7
873	-0.1	7.3	766.8	14.8	36.7	708.0
874	0.8	7.6	763.8	14.4	36.4	704.2
875	1.7	7.8	760.8	14.0	36.1	700.5
876	2.5	8.1	757.7	13.6	35.8	696.8
877	3.4	8.4	754.7	13.2	35.5	693.1
878	4.3	8.6	751.7	12.8	35.2	689.3
879	5.2	8.8	748.7	12.3	34.9	685.6
880	6.1	9.1	745.7	11.9	34.6	681.9
881	7.0	9.3	742.8	11.4	34.3	678.2
882	7.9	9.5	739.8	10.9	33.9	674.5
883	8.8	9.7	736.8	10.4	33.6	670.8
884	9.7	9.8	733.9	9.9	33.2	667.1
885	10.6	10.0	731.0	9.4	32.9	663.4
886	11.5	10.2	728.1	8.8	32.5	659.7
887	12.4	10.3	725.2	8.3	32.1	656.1
888	13.3	10.4	722.3	7.7	31.7	652.4
889	14.2	10.5	719.4	7.1	31.3	648.8
890	15.1	10.6	716.6	6.5	30.9	645.2
891	16.0	10.7	713.8	5.9	30.5	641.6
892	16.9	10.8	710.9	5.3	30.0	638.0
893	17.8	10.8	708.2	4.7	29.6	634.4
894	18.7	10.9	705.4	4.1	29.1	630.8
895	19.6	10.9	702.6	3.5	28.7	627.3
896	20.5	10.9	699.9	2.8	28.2	623.7
897	21.4	10.9	697.2	2.2	27.7	620.2
898	22.3	10.9	694.5	1.5	27.2	616.7
899	23.2	10.9	691.9	0.9	26.8	613.2
900	24.1	10.9	689.2	0.2	26.2	609.8
901	24.9	10.8	686.6	-0.5	25.7	606.3
902	25.8	10.7	684.0	-1.2	25.2	602.9
903	26.7	10.7	681.5	-1.8	24.7	599.5
904	27.5	10.6	678.9	-2.5	24.2	596.1
905	28.4	10.5	676.4	-3.2	23.6	592.7
906	29.2	10.4	673.9	-3.9	23.1	589.3
907	30.1	10.2	671.5	-4.5	22.5	586.0
908	30.9	10.1	669.1	-5.2	22.0	582.7
909	31.8	9.9	666.6	-5.9	21.4	579.4
910	32.6	9.8	664.3	-6.6	20.9	576.1
911	33.4	9.6	661.9	-7.3	20.3	572.8
912	34.2	9.4	659.6	-8.0	19.7	569.6
913	35.0	9.2	657.3	-8.6	19.2	566.4
914	35.8	9.0	655.0	-9.3	18.6	563.2
915	36.6	8.8	652.8	-10.0	18.1	560.0
916	37.3	8.6	650.5	-10.6	17.5	556.9
917	38.1	8.3	648.3	-11.3	16.9	553.7
918	38.8	8.1	646.2	-12.0	16.4	550.6
919	39.6	7.8	644.0	-12.6	15.8	547.5
920	40.3	7.6	641.9	-13.3	15.2	544.5
921	41.0	7.3	639.8	-13.9	14.7	541.5
922	41.8	7.0	637.7	-14.5	14.1	538.4
923	42.5	6.8	635.7	-15.2	13.6	535.5
924	43.2	6.5	633.6	-15.8	13.0	532.5
925	43.8	6.2	631.6	-16.4	12.5	529.6
926	44.5	5.8	629.6	-17.0	12.0	526.7
927	45.2	5.5	627.7	-17.6	11.4	523.8
928	45.8	5.2	625.7	-18.2	10.9	520.9
929	46.5	4.9	623.8	-18.8	10.4	518.1
930	47.1	4.6	621.9	-19.4	9.9	515.3
931	47.7	4.2	620.0	-19.9	9.4	512.5
932	48.3	3.9	618.1	-20.5	8.9	509.7
933	48.9	3.5	616.2	-21.1	8.4	507.0
934	49.5	3.2	614.4	-21.6	7.9	504.3
935	50.1	2.8	612.5	-22.1	7.4	501.6
936	50.7	2.5	610.7	-22.6	7.0	498.9
937	51.2	2.1	608.9	-23.2	6.5	496.3
938	51.8	1.8	607.1	-23.7	6.1	493.6
939	52.3	1.4	605.3	-24.1	5.6	491.0
940	52.8	1.0	603.5	-24.6	5.2	488.5
941	53.4	0.7	601.7	-25.1	4.8	485.9
942	53.9	0.3	599.9	-25.5	4.4	483.4
943	54.3	-0.0	598.1	-26.0	4.0	480.9
944	54.8	-0.4	596.4	-26.4	3.6	478.4
945	55.3	-0.8	594.6	-26.9	3.2	475.9
946	55.7	-1.1	592.8	-27.3	2.8	473.5
947	56.2	-1.5	591.1	-27.7	2.4	471.0
948	56.6	-1.8	589.3	-28.1	2.0	468.6
949	57.0	-2.2	587.6	-28.4	1.7	466.2
950	57.4	-2.5	585.8	-28.8	1.3	463.8
951	57.8	-2.9	584.0	-29.2	1.0	461.5
952	58.2	-3.2	582.3	-29.5	0.6	459.1
953	58.6	-3.5	580.5	-29.9	0.3	456.8
954	59.0	-3.8	578.7	-30.2	-0.0	454.5
955	59.3	-4.2	577.0	-30.5	-0.3	452.2
956	59.6	-4.5	575.2	-30.8	-0.6	449.9
957	60.0	-4.8	573.4	-31.1	-1.0	447.6
958	60.3	-5.1	571.6	-31.4	-1.3	445.3
959	60.6	-5.3	569.8	-31.7	-1.6	443.0
960	60.8	-5.6	568.0	-31.9	-1.8	440.7
961	61.1	-5.9	566.2	-32.2	-2.1	438.5
962	61.4	-6.1	564.4	-32.4	-2.4	436.2
963	61.6	-6.4	562.6	-32.6	-2.7	433.9
964	61.8	-6.6	560.8	-32.9	-3.0	431.7
965	62.1	-6.8	559.0	-33.1	-3.3	429.4
966	62.3	-7.1	557.2	-33.3	-3.5	427.1
967	62.4	-7.3	555.3	-33.5	-3.8	424.8
968	62.6	-7.5	553.5	-33.6	-4.1	422.6
969	62.8	-7.6	551.7	-33.8	-4.3	420.3
970	62.9	-7.8	549.8	-34.0	-4.6	418.0
971	63.1	-8.0	548.0	-34.1	-4.8	415.7
972	63.2	-8.1	546.1	-34.2	-5.1	413.4
973	63.3	-8.2	544.3	-34.4	-5.4	411.1
974	63.4	-8.4	542.4	-34.5	-5.6	408.8
