	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 2.c3d
15879	52.6	14.0	779.5
15880	53.6	14.0	778.5
15881	54.5	14.0	777.5
15882	55.5	14.0	776.6
15883	56.4	14.0	775.6
15884	57.3	14.0	774.6
15885	58.2	13.9	773.7
15886	59.1	13.9	772.7
15887	60.0	13.8	771.8
15888	60.8	13.8	770.9
15889	61.7	13.7	770.0
15890	62.5	13.6	769.1
15891	63.3	13.6	768.3
15892	64.2	13.5	767.4
15893	65.0	13.4	766.6
15894	65.7	13.3	765.8
15895	66.5	13.2	765.1
15896	67.3	13.1	764.3
15897	68.0	13.0	763.6
15898	68.8	12.9	762.9
15899	69.5	12.8	762.2
15900	70.2	12.7	761.5
15901	70.9	12.6	760.9
15902	71.6	12.5	760.3
15903	72.3	12.3	759.7
15904	72.9	12.2	759.1
15905	73.6	12.1	758.6
15906	74.2	11.9	758.0
15907	74.8	11.8	757.5
15908	75.4	11.6	757.0
15909	76.0	11.4	756.5
15910	76.5	11.3	756.1
15911	77.1	11.1	755.6
15912	77.6	10.9	755.2
15913	78.1	10.8	754.8
15914	78.6	10.6	754.4
15915	79.1	10.4	754.0
15916	79.5	10.2	753.6
15917	79.9	10.0	753.2
15918	80.4	9.8	752.8
15919	80.7	9.6	752.4
15920	81.1	9.4	752.1
15921	81.4	9.2	751.7
15922	81.7	9.0	751.4
15923	82.0	8.8	751.0
15924	82.3	8.6	750.7
15925	82.5	8.3	750.3
15926	82.7	8.1	750.0
15927	82.9	7.9	749.6
15928	83.0	7.7	749.2
15929	83.2	7.5	748.9
15930	83.2	7.2	748.5
15931	83.3	7.0	748.1
15932	83.3	6.8	747.8
15933	83.3	6.6	747.4
15934	83.2	6.3	747.0
15935	83.2	6.1	746.6
15936	83.0	5.9	746.2
15937	82.9	5.6	745.7
15938	82.7	5.4	745.3
15939	82.5	5.2	744.9
15940	82.2	5.0	744.4
15941	81.9	4.7	743.9
15942	81.5	4.5	743.4
15943	81.2	4.3	742.9
15944	80.7	4.0	742.4
15945	80.3	3.8	741.9
15946	79.8	3.5	741.4
15947	79.2	3.3	740.8
15948	78.6	3.1	740.2
15949	78.0	2.8	739.7
15950	77.4	2.6	739.1
15951	76.6	2.3	738.4
15952	75.9	2.1	737.8
15953	75.1	1.8	737.2
15954	74.3	1.6	736.5
15955	73.4	1.3	735.8
15956	72.5	1.1	735.1
15957	71.6	0.8	734.4
15958	70.6	0.6	733.7
15959	69.6	0.3	732.9
15960	68.6	0.0	732.2
15961	67.5	-0.2	731.4
15962	66.4	-0.5	730.6
15963	65.3	-0.8	729.8
15964	64.1	-1.1	729.0
15965	62.9	-1.3	728.2
15966	61.7	-1.6	727.3
15967	60.4	-1.9	726.4
15968	59.1	-2.2	725.6
15969	57.8	-2.5	724.7
15970	56.5	-2.8	723.8
15971	55.1	-3.0	722.9
15972	53.7	-3.3	722.0
15973	52.3	-3.6	721.0
15974	50.9	-3.9	720.1
15975	49.5	-4.2	719.1
15976	48.0	-4.5	718.2
15977	46.6	-4.8	717.2
15978	45.1	-5.1	716.3
15979	43.6	-5.4	715.3
15980	42.1	-5.8	714.3
15981	40.6	-6.1	713.3
15982	39.1	-6.4	712.4
15983	37.5	-6.7	711.4
15984	36.0	-7.0	710.4
15985	34.4	-7.3	709.4
15986	32.9	-7.6	708.4
15987	31.4	-7.9	707.5
15988	29.8	-8.2	706.5
15989	28.3	-8.5	705.6
15990	26.7	-8.9	704.6
15991	25.2	-9.2	703.7
15992	23.7	-9.5	702.8
15993	22.1	-9.8	701.9
15994	20.6	-10.1	701.0
15995	19.1	-10.4	700.1
15996	17.6	-10.7	699.2
15997	16.1	-11.0	698.4
15998	14.6	-11.3	697.6
15999	13.1	-11.5	696.8
16000	11.6	-11.8	696.0
16001	10.2	-12.1	695.3
16002	8.7	-12.4	694.6
16003	7.3	-12.7	693.9
16004	5.9	-12.9	693.3
16005	4.4	-13.2	692.7
16006	3.0	-13.4	692.1
16007	1.7	-13.7	691.5
16008	0.3	-13.9	691.0
16009	-1.0	-14.2	690.6
16010	-2.4	-14.4	690.1
16011	-3.7	-14.6	689.7
16012	-5.0	-14.9	689.4
16013	-6.2	-15.1	689.1
16014	-7.5	-15.3	688.8
16015	-8.7	-15.5	688.6
16016	-10.0	-15.7	688.4
16017	-11.2	-15.9	688.3
16018	-12.3	-16.0	688.2
16019	-13.5	-16.2	688.1
16020	-14.6	-16.4	688.1
16021	-15.7	-16.5	688.2
16022	-16.8	-16.7	688.3
16023	-17.9	-16.8	688.4
16024	-18.9	-16.9	688.5
16025	-20.0	-17.1	688.7
16026	-21.0	-17.2	689.0
16027	-21.9	-17.3	689.3
16028	-22.9	-17.4	689.6
16029	-23.8	-17.4	689.9
16030	-24.7	-17.5	690.3
16031	-25.5	-17.6	690.8
16032	-26.3	-17.6	691.2
16033	-27.1	-17.7	691.7
16034	-27.9	-17.7	692.3
16035	-28.6	-17.7	692.8
16036	-29.3	-17.7	693.4
16037	-30.0	-17.7	694.0
16038	-30.6	-17.7	694.7
16039	-31.2	-17.6	695.3
16040	-31.8	-17.6	696.0
16041	-32.3	-17.5	696.7
16042	-32.8	-17.4	697.5
16043	-33.3	-17.3	698.2
16044	-33.7	-17.2	699.0
16045	-34.0	-17.1	699.7
16046	-34.4	-16.9	700.5
16047	-34.7	-16.8	701.3
16048	-34.9	-16.6	702.1
16049	-35.1	-16.4	702.9
16050	-35.3	-16.1	703.8
16051	-35.5	-15.9	704.6
16052	-35.6	-15.6	705.4
16053	-35.6	-15.3	706.3
16054	-35.6	-15.0	707.1
16055	-35.6	-14.7	707.9
16056	-35.5	-14.3	708.8
16057	-35.4	-14.0	709.6
16058	-35.3	-13.6	710.4
16059	-35.1	-13.1	711.3
16060	-34.9	-12.7	712.1
16061	-34.6	-12.2	712.9
16062	-34.3	-11.8	713.7
16063	-34.0	-11.2	714.6
16064	-33.6	-10.7	715.4
16065	-33.2	-10.2	716.2
16066	-32.7	-9.6	717.0
16067	-32.3	-9.0	717.8
16068	-31.7	-8.4	718.6
16069	-31.2	-7.7	719.3
16070	-30.6	-7.1	720.1
16071	-30.0	-6.4	720.9
16072	-29.3	-5.7	721.7
16073	-28.6	-4.9	722.4
16074	-27.9	-4.2	723.2
16075	-27.1	-3.4	724.0
16076	-26.3	-2.7	724.7
16077	-25.5	-1.9	725.5
16078	-24.7	-1.0	726.2
16079	-23.8	-0.2	727.0
16080	-22.9	0.6	727.7
16081	-22.0	1.5	728.5
16082	-21.0	2.4	729.2
16083	-20.0	3.3	730.0
16084	-19.0	4.2	730.7
16085	-18.0	5.1	731.5
16086	-16.9	6.0	732.2
16087	-15.9	6.9	733.0
16088	-14.8	7.9	733.8
16089	-13.7	8.8	734.5
16090	-12.5	9.8	735.3
16091	-11.4	10.7	736.1
16092	-10.2	11.7	736.9
16093	-9.0	12.7	737.7
16094	-7.8	13.7	738.5
16095	-6.6	14.6	739.3
16096	-5.4	15.6	740.1
16097	-4.1	16.6	740.9
16098	-2.9	17.6	741.8
16099	-1.6	18.5	742.6
16100	-0.3	19.5	743.5
16101	0.9	20.5	744.3
16102	2.2	21.4	745.2
16103	3.5	22.4	746.1
16104	4.9	23.3	747.0
16105	6.2	24.3	747.9
16106	7.5	25.2	748.8
16107	8.8	26.1	749.8
16108	10.1	27.0	750.7
16109	11.5	27.9	751.6
16110	12.8	28.8	752.6
16111	14.1	29.6	753.6
16112	15.4	30.5	754.6
16113	16.8	31.3	755.6
16114	18.1	32.2	756.6
16115	19.4	33.0	757.6
16116	20.7	33.8	758.6
16117	22.0	34.5	759.6
16118	23.3	35.3	760.6
16119	24.6	36.0	761.7
16120	25.9	36.7	762.7
16121	27.2	37.4	763.8
16122	28.4	38.1	764.8
16123	29.7	38.7	765.9
16124	30.9	39.4	766.9
16125	32.1	40.0	768.0
16126	33.3	40.5	769.0
16127	34.5	41.1	770.0
16128	35.7	41.6	771.1
16129	36.8	42.1	772.1
16130	37.9	42.6	773.1
16131	39.0	43.1	774.2
16132	40.1	43.5	775.2
16133	41.2	43.9	776.2
16134	42.2	44.3	777.1
16135	43.2	44.6	778.1
16136	44.2	45.0	779.1
16137	45.1	45.3	780.0
16138	46.0	45.5	780.9
16139	46.9	45.8	781.8
16140	47.8	46.0	782.7
16141	48.6	46.2	783.5
16142	49.4	46.3	784.3
16143	50.1	46.5	785.2
16144	50.9	46.6	785.9
16145	51.5	46.6	786.7
16146	52.2	46.7	787.4
16147	52.8	46.7	788.1
16148	53.4	46.7	788.8
16149	53.9	46.7	789.5
16150	54.5	46.6	790.1
16151	54.9	46.5	790.7
16152	55.4	46.4	791.2
16153	55.8	46.3	791.8
16154	56.1	46.1	792.3
16155	56.5	46.0	792.8
16156	56.8	45.7	793.2
16157	57.0	45.5	793.7
16158	57.2	45.3	794.1
16159	57.4	45.0	794.4
16160	57.6	44.7	794.8
16161	57.7	44.3	795.1
16162	57.8	44.0	795.4
16163	57.8	43.6	795.7
16164	57.8	43.2	796.0
16165	57.8	42.8	796.3
16166	57.7	42.4	796.5
16167	57.7	41.9	796.7
16168	57.5	41.4	796.9
16169	57.4	40.9	797.1
16170	57.2	40.4	797.3
16171	57.0	39.9	797.4
16172	56.8	39.3	797.6
16173	56.5	38.8	797.7
16174	56.2	38.2	797.8
16175	55.9	37.6	798.0
16176	55.6	37.0	798.1
16177	55.2	36.4	798.2
16178	54.8	35.7	798.3
16179	54.4	35.1	798.4
16180	54.0	34.4	798.5
16181	53.6	33.8	798.6
16182	53.1	33.1	798.7
16183	52.6	32.4	798.8
16184	52.1	31.7	798.9
16185	51.6	31.0	799.1
16186	51.1	30.3	799.2
16187	50.5	29.6	799.3
16188	50.0	28.9	799.4
16189	49.4	28.1	799.5
16190	48.8	27.4	799.7
16191	48.2	26.7	799.8
16192	47.6	26.0	800.0
16193	47.0	25.2	800.1
16194	46.4	24.5	800.3
16195	45.8	23.8	800.4
16196	45.1	23.1	800.6
16197	44.5	22.4	800.8
16198	43.8	21.7	800.9
16199	43.1	21.0	801.1
16200	42.5	20.3	801.3
16201	41.8	19.6	801.5
16202	41.1	18.9	801.7
16203	40.4	18.2	801.9
16204	39.7	17.5	802.1
16205	39.0	16.9	802.3
16206	38.3	16.2	802.6
16207	37.6	15.6	802.8
16208	36.9	14.9	803.0
16209	36.1	14.3	803.3
16210	35.4	13.7	803.5
16211	34.7	13.1	803.7
16212	33.9	12.5	804.0
16213	33.2	11.9	804.2
16214	32.4	11.3	804.4
16215	31.7	10.8	804.7
16216	30.9	10.2	804.9
16217	30.2	9.6	805.1
16218	29.4	9.1	805.4
16219	28.7	8.6	805.6
16220	27.9	8.1	805.8
16221	27.1	7.5	806.0
16222	26.3	7.0	806.2
16223	25.6	6.5	806.4
16224	24.8	6.0	806.6
16225	24.0	5.6	806.8
16226	23.2	5.1	807.0
16227	22.4	4.6	807.1
16228	21.6	4.2	807.3
16229	20.8	3.7	807.4
16230	20.0	3.3	807.5
16231	19.2	2.8	807.6
16232	18.3	2.4	807.7
16233	17.5	2.0	807.8
16234	16.7	1.6	807.8
16235	15.9	1.1	807.9
16236	15.0	0.7	807.9
16237	14.2	0.3	807.8
16238	13.4	-0.1	807.8
16239	12.5	-0.5	807.7
16240	11.7	-0.9	807.6
16241	10.8	-1.3	807.5
16242	10.0	-1.7	807.4
16243	9.1	-2.1	807.2
16244	8.2	-2.5	807.0
16245	7.4	-2.9	806.7
16246	6.5	-3.3	806.5
16247	5.6	-3.7	806.2
16248	4.8	-4.1	805.8
16249	3.9	-4.5	805.5
16250	3.0	-4.9	805.0
16251	2.1	-5.3	804.6
16252	1.3	-5.7	804.1
16253	0.4	-6.1	803.6
16254	-0.5	-6.4	803.0
16255	-1.4	-6.8	802.5
16256	-2.3	-7.2	801.8
16257	-3.2	-7.6	801.1
16258	-4.1	-8.0	800.4
16259	-5.0	-8.4	799.7
16260	-5.9	-8.8	798.9
16261	-6.8	-9.2	798.1
16262	-7.7	-9.6	797.2
16263	-8.6	-10.0	796.3
16264	-9.5	-10.4	795.4
16265	-10.4	-10.8	794.4
16266	-11.3	-11.2	793.4
16267	-12.2	-11.6	792.3
16268	-13.1	-12.0	791.2
16269	-14.0	-12.4	790.1
16270	-15.0	-12.8	789.0
16271	-15.9	-13.2	787.8
16272	-16.8	-13.6	786.5
16273	-17.7	-14.0	785.3
16274	-18.6	-14.4	784.0
16275	-19.6	-14.8	782.7
16276	-20.5	-15.2	781.4
16277	-21.4	-15.6	780.0
16278	-22.3	-16.0	778.6
16279	-23.3	-16.4	777.2
16280	-24.2	-16.8	775.7
16281	-25.1	-17.2	774.3
16282	-26.1	-17.6	772.8
16283	-27.0	-18.0	771.3
16284	-27.9	-18.4	769.8
16285	-28.9	-18.8	768.2
16286	-29.8	-19.2	766.7
16287	-30.7	-19.6	765.1
16288	-31.7	-20.0	763.6
16289	-32.6	-20.4	762.0
16290	-33.5	-20.8	760.4
16291	-34.4	-21.2	758.8
16292	-35.4	-21.6	757.2
16293	-36.3	-22.0	755.6
16294	-37.2	-22.4	754.0
16295	-38.1	-22.8	752.4
16296	-39.0	-23.2	750.8
16297	-39.9	-23.6	749.2
16298	-40.8	-24.0	747.6
16299	-41.7	-24.4	746.0
16300	-42.6	-24.7	744.4
16301	-43.5	-25.1	742.8
16302	-44.3	-25.5	741.2
16303	-45.2	-25.9	739.7
16304	-46.1	-26.3	738.1
16305	-46.9	-26.7	736.6
16306	-47.7	-27.1	735.1
16307	-48.5	-27.4	733.6
16308	-49.3	-27.8	732.1
16309	-50.1	-28.2	730.6
16310	-50.9	-28.5	729.2
16311	-51.6	-28.9	727.7
16312	-52.4	-29.2	726.3
16313	-53.1	-29.5	724.9
16314	-53.8	-29.9	723.6
16315	-54.5	-30.2	722.2
16316	-55.1	-30.5	720.9
16317	-55.8	-30.8	719.6
16318	-56.4	-31.0	718.3
16319	-57.0	-31.3	717.1
16320	-57.6	-31.5	715.9
16321	-58.1	-31.8	714.7
16322	-58.7	-32.0	713.6
16323	-59.2	-32.2	712.4
16324	-59.6	-32.4	711.3
16325	-60.1	-32.5	710.3
16326	-60.5	-32.7	709.3
16327	-60.9	-32.8	708.3
16328	-61.3	-32.9	707.3
16329	-61.6	-33.0	706.4
16330	-62.0	-33.1	705.5
16331	-62.2	-33.2	704.6
16332	-62.5	-33.2	703.8
16333	-62.7	-33.2	703.0
16334	-62.9	-33.2	702.2
16335	-63.1	-33.2	701.5
16336	-63.2	-33.1	700.8
16337	-63.4	-33.0	700.2
16338	-63.4	-32.9	699.6
16339	-63.5	-32.8	699.0
16340	-63.5	-32.7	698.5
16341	-63.5	-32.5	698.0
16342	-63.5	-32.4	697.5
16343	-63.5	-32.2	697.1
16344	-63.4	-31.9	696.7
16345	-63.3	-31.7	696.4
16346	-63.1	-31.4	696.0
16347	-63.0	-31.2	695.8
16348	-62.8	-30.9	695.5
16349	-62.6	-30.5	695.4
16350	-62.4	-30.2	695.2
16351	-62.1	-29.9	695.1
16352	-61.8	-29.5	695.0
16353	-61.5	-29.1	695.0
16354	-61.2	-28.7	694.9
16355	-60.9	-28.3	695.0
16356	-60.5	-27.9	695.0
16357	-60.1	-27.5	695.1
16358	-59.7	-27.0	695.3
16359	-59.3	-26.5	695.4
16360	-58.8	-26.1	695.6
16361	-58.4	-25.6	695.9
16362	-57.9	-25.1	696.1
16363	-57.4	-24.6	696.4
16364	-56.9	-24.1	696.7
16365	-56.3	-23.6	697.1
16366	-55.8	-23.1	697.4
16367	-55.2	-22.6	697.8
16368	-54.6	-22.0	698.3
16369	-54.0	-21.5	698.7
16370	-53.4	-21.0	699.2
16371	-52.8	-20.4	699.7
16372	-52.2	-19.9	700.2
16373	-51.6	-19.3	700.8
16374	-50.9	-18.8	701.3
16375	-50.2	-18.2	701.9
16376	-49.6	-17.7	702.5
16377	-48.9	-17.1	703.1
16378	-48.2	-16.6	703.8
16379	-47.5	-16.0	704.4
16380	-46.8	-15.5	705.1
16381	-46.1	-14.9	705.7
16382	-45.4	-14.4	706.4
16383	-44.7	-13.8	707.1
16384	-43.9	-13.3	707.8
16385	-43.2	-12.7	708.6
16386	-42.5	-12.2	709.3
16387	-41.7	-11.6	710.0
16388	-41.0	-11.1	710.8
16389	-40.2	-10.6	711.5
16390	-39.5	-10.0	712.3
16391	-38.7	-9.5	713.1
16392	-38.0	-9.0	713.8
16393	-37.2	-8.4	714.6
16394	-36.5	-7.9	715.4
16395	-35.7	-7.4	716.2
16396	-35.0	-6.9	717.0
16397	-34.3	-6.4	717.8
16398	-33.5	-5.9	718.5
16399	-32.8	-5.4	719.3
16400	-32.1	-4.9	720.1
16401	-31.3	-4.4	720.9
16402	-30.6	-3.9	721.7
16403	-29.9	-3.5	722.5
16404	-29.2	-3.0	723.3
16405	-28.5	-2.5	724.0
16406	-27.8	-2.1	724.8
16407	-27.1	-1.7	725.6
16408	-26.4	-1.2	726.3
16409	-25.7	-0.8	727.1
16410	-25.1	-0.4	727.9
16411	-24.4	-0.0	728.6
16412	-23.8	0.4	729.3
16413	-23.2	0.7	730.1
16414	-22.5	1.1	730.8
16415	-21.9	1.5	731.5
16416	-21.3	1.8	732.2
16417	-20.7	2.1	732.9
16418	-20.2	2.5	733.6
16419	-19.6	2.8	734.3
16420	-19.1	3.1	735.0
16421	-18.5	3.3	735.6
16422	-18.0	3.6	736.3
16423	-17.5	3.9	736.9
16424	-17.0	4.1	737.5
16425	-16.6	4.3	738.1
16426	-16.1	4.5	738.7
16427	-15.7	4.7	739.3
16428	-15.3	4.9	739.8
16429	-14.9	5.1	740.4
16430	-14.5	5.2	740.9
16431	-14.1	5.4	741.4
16432	-13.8	5.5	741.9
16433	-13.5	5.6	742.4
16434	-13.1	5.7	742.8
16435	-12.9	5.7	743.3
16436	-12.6	5.8	743.7
16437	-12.3	5.8	744.1
16438	-12.1	5.9	744.5
16439	-11.9	5.9	744.8
16440	-11.7	5.9	745.2
16441	-11.5	5.9	745.5
16442	-11.4	5.8	745.8
16443	-11.3	5.8	746.1
16444	-11.2	5.7	746.3
16445	-11.1	5.7	746.6
16446	-11.0	5.6	746.8
16447	-10.9	5.5	747.0
16448	-10.9	5.4	747.2
16449	-10.9	5.3	747.3
16450	-10.9	5.1	747.5
16451	-10.9	5.0	747.6
16452	-11.0	4.8	747.7
16453	-11.1	4.7	747.8
16454	-11.1	4.5	747.9
16455	-11.2	4.3	747.9
16456	-11.4	4.1	747.9
16457	-11.5	3.9	748.0
16458	-11.6	3.7	748.0
16459	-11.8	3.4	747.9
16460	-12.0	3.2	747.9
16461	-12.2	3.0	747.9
16462	-12.4	2.7	747.8
16463	-12.6	2.5	747.7
16464	-12.9	2.2	747.6
16465	-13.1	2.0	747.5
16466	-13.4	1.7	747.4
16467	-13.6	1.4	747.3
16468	-13.9	1.2	747.2
16469	-14.2	0.9	747.0
16470	-14.5	0.6	746.9
16471	-14.8	0.3	746.7
16472	-15.2	0.1	746.5
16473	-15.5	-0.2	746.4
16474	-15.8	-0.5	746.2
16475	-16.2	-0.8	746.0
16476	-16.5	-1.0	745.9
16477	-16.9	-1.3	745.7
16478	-17.2	-1.6	745.5
16479	-17.6	-1.8	745.3
16480	-18.0	-2.1	745.1
16481	-18.3	-2.3	745.0
16482	-18.7	-2.6	744.8
16483	-19.1	-2.8	744.6
16484	-19.4	-3.1	744.5
16485	-19.8	-3.3	744.3
16486	-20.2	-3.5	744.2
16487	-20.5	-3.7	744.0
16488	-20.9	-4.0	743.9
16489	-21.2	-4.2	743.8
16490	-21.6	-4.3	743.7
16491	-22.0	-4.5	743.6
16492	-22.3	-4.7	743.5
16493	-22.6	-4.9	743.4
16494	-23.0	-5.0	743.3
16495	-23.3	-5.1	743.3
16496	-23.6	-5.3	743.2
16497	-23.9	-5.4	743.2
16498	-24.2	-5.5	743.2
16499	-24.5	-5.6	743.2
16500	-24.8	-5.7	743.2
16501	-25.0	-5.8	743.2
16502	-25.3	-5.8	743.2
16503	-25.5	-5.9	743.3
16504	-25.8	-5.9	743.3
16505	-26.0	-5.9	743.4
16506	-26.2	-5.9	743.5
16507	-26.3	-5.9	743.6
16508	-26.5	-5.9	743.6
16509	-26.7	-5.8	743.8
16510	-26.8	-5.8	743.9
16511	-26.9	-5.7	744.0
16512	-27.0	-5.7	744.1
16513	-27.1	-5.6	744.2
16514	-27.2	-5.5	744.4
16515	-27.2	-5.3	744.5
16516	-27.2	-5.2	744.7
16517	-27.2	-5.1	744.8
16518	-27.2	-4.9	744.9
16519	-27.2	-4.7	745.1
16520	-27.1	-4.5	745.2
16521	-27.0	-4.3	745.4
16522	-26.9	-4.1	745.5
16523	-26.8	-3.9	745.6
16524	-26.6	-3.7	745.8
16525	-26.5	-3.4	745.9
16526	-26.3	-3.1	746.0
16527	-26.1	-2.8	746.1
16528	-25.8	-2.6	746.2
16529	-25.6	-2.2	746.3
16530	-25.3	-1.9	746.4
16531	-25.0	-1.6	746.4
16532	-24.6	-1.2	746.5
16533	-24.3	-0.9	746.5
16534	-23.9	-0.5	746.5
16535	-23.5	-0.1	746.6
16536	-23.1	0.2	746.5
16537	-22.7	0.6	746.5
16538	-22.2	1.0	746.5
16539	-21.7	1.5	746.4
16540	-21.2	1.9	746.3
16541	-20.7	2.3	746.2
16542	-20.2	2.8	746.1
16543	-19.6	3.2	746.0
16544	-19.0	3.7	745.8
16545	-18.4	4.2	745.7
16546	-17.8	4.6	745.5
16547	-17.2	5.1	745.3
16548	-16.5	5.6	745.0
16549	-15.9	6.1	744.8
16550	-15.2	6.6	744.5
16551	-14.5	7.1	744.2
16552	-13.8	7.7	743.9
16553	-13.0	8.2	743.6
16554	-12.3	8.7	743.2
16555	-11.5	9.2	742.9
16556	-10.8	9.8	742.5
16557	-10.0	10.3	742.1
16558	-9.2	10.8	741.7
16559	-8.4	11.4	741.3
16560	-7.6	11.9	740.8
16561	-6.7	12.5	740.4
16562	-5.9	13.0	739.9
16563	-5.0	13.6	739.5
16564	-4.2	14.1	739.0
16565	-3.3	14.7	738.5
16566	-2.4	15.2	738.1
16567	-1.5	15.8	737.6
16568	-0.6	16.4	737.1
16569	0.3	16.9	736.6
16570	1.2	17.5	736.2
16571	2.1	18.0	735.7
16572	3.0	18.6	735.2
16573	4.0	19.1	734.8
16574	4.9	19.7	734.3
16575	5.9	20.2	733.9
16576	6.8	20.8	733.5
16577	7.8	21.3	733.1
16578	8.8	21.9	732.7
16579	9.8	22.4	732.4
16580	10.8	22.9	732.0
16581	11.8	23.5	731.7
16582	12.8	24.0	731.4
16583	13.8	24.5	731.1
16584	14.8	25.1	730.9
16585	15.8	25.6	730.7
16586	16.9	26.1	730.5
16587	17.9	26.6	730.4
16588	18.9	27.1	730.2
16589	20.0	27.6	730.2
16590	21.0	28.1	730.1
16591	22.0	28.6	730.1
16592	23.1	29.0	730.1
16593	24.1	29.5	730.2
16594	25.2	30.0	730.2
16595	26.2	30.4	730.4
16596	27.3	30.9	730.5
16597	28.3	31.3	730.7
16598	29.4	31.7	730.9
16599	30.4	32.1	731.2
16600	31.5	32.6	731.5
16601	32.5	33.0	731.8
16602	33.5	33.4	732.1
16603	34.5	33.7	732.5
16604	35.5	34.1	732.9
16605	36.5	34.5	733.4
16606	37.5	34.8	733.8
16607	38.5	35.2	734.3
16608	39.5	35.5	734.8
16609	40.5	35.8	735.4
16610	41.4	36.1	735.9
16611	42.3	36.4	736.5
16612	43.2	36.7	737.1
16613	44.1	37.0	737.7
16614	45.0	37.2	738.3
16615	45.9	37.5	739.0
16616	46.7	37.7	739.6
16617	47.6	37.9	740.3
16618	48.4	38.2	740.9
16619	49.1	38.4	741.6
16620	49.9	38.5	742.3
16621	50.6	38.7	742.9
16622	51.3	38.9	743.6
16623	52.0	39.0	744.3
16624	52.7	39.2	745.0
16625	53.3	39.3	745.6
16626	53.9	39.4	746.3
16627	54.5	39.5	747.0
16628	55.0	39.6	747.6
16629	55.5	39.6	748.3
16630	56.0	39.7	748.9
16631	56.5	39.7	749.5
16632	56.9	39.7	750.1
16633	57.3	39.7	750.8
16634	57.6	39.7	751.4
16635	57.9	39.7	751.9
16636	58.2	39.7	752.5
16637	58.5	39.6	753.1
16638	58.7	39.5	753.6
16639	58.9	39.4	754.1
16640	59.1	39.3	754.7
16641	59.2	39.2	755.2
16642	59.3	39.1	755.7
16643	59.4	38.9	756.1
16644	59.5	38.7	756.6
16645	59.5	38.6	757.0
16646	59.4	38.4	757.5
16647	59.4	38.1	757.9
16648	59.3	37.9	758.3
16649	59.2	37.6	758.7
16650	59.1	37.4	759.0
16651	58.9	37.1	759.4
16652	58.7	36.8	759.8
16653	58.5	36.5	760.1
16654	58.3	36.1	760.4
16655	58.0	35.8	760.7
16656	57.7	35.4	761.0
16657	57.4	35.1	761.3
16658	57.1	34.7	761.6
16659	56.7	34.3	761.9
16660	56.3	33.8	762.1
16661	55.9	33.4	762.4
16662	55.5	33.0	762.6
16663	55.0	32.5	762.9
16664	54.6	32.1	763.1
16665	54.1	31.6	763.3
16666	53.6	31.1	763.5
16667	53.1	30.6	763.8
16668	52.5	30.1	764.0
16669	52.0	29.6	764.2
16670	51.4	29.1	764.4
16671	50.8	28.6	764.6
16672	50.2	28.1	764.7
16673	49.6	27.5	764.9
16674	49.0	27.0	765.1
16675	48.4	26.5	765.3
16676	47.8	25.9	765.5
16677	47.1	25.4	765.7
16678	46.4	24.9	765.8
16679	45.8	24.3	766.0
16680	45.1	23.8	766.2
16681	44.4	23.3	766.4
16682	43.7	22.7	766.6
16683	43.0	22.2	766.7
16684	42.4	21.7	766.9
16685	41.7	21.2	767.1
16686	40.9	20.6	767.3
16687	40.2	20.1	767.5
16688	39.5	19.6	767.7
16689	38.8	19.1	767.9
16690	38.1	18.7	768.1
16691	37.4	18.2	768.3
16692	36.7	17.7	768.5
16693	36.0	17.3	768.7
16694	35.2	16.8	768.9
16695	34.5	16.4	769.1
16696	33.8	15.9	769.3
16697	33.1	15.5	769.6
16698	32.4	15.1	769.8
16699	31.7	14.7	770.0
16700	31.0	14.4	770.3
16701	30.3	14.0	770.5
16702	29.6	13.6	770.8
16703	29.0	13.3	771.0
16704	28.3	13.0	771.3
16705	27.6	12.6	771.6
16706	26.9	12.3	771.8
16707	26.3	12.1	772.1
16708	25.6	11.8	772.4
16709	25.0	11.5	772.7
16710	24.3	11.3	773.0
16711	23.7	11.0	773.3
16712	23.0	10.8	773.6
16713	22.4	10.6	773.9
16714	21.8	10.4	774.2
16715	21.2	10.2	774.5
16716	20.5	10.0	774.8
16717	19.9	9.8	775.1
16718	19.3	9.7	775.4
16719	18.7	9.5	775.7
16720	18.1	9.4	776.1
16721	17.6	9.2	776.4
16722	17.0	9.1	776.7
16723	16.4	9.0	777.0
16724	15.8	8.9	777.4
16725	15.2	8.8	777.7
16726	14.7	8.7	778.0
16727	14.1	8.6	778.3
16728	13.5	8.5	778.6
16729	13.0	8.4	778.9
16730	12.4	8.3	779.3
16731	11.9	8.3	779.6
16732	11.3	8.2	779.9
16733	10.7	8.1	780.1
16734	10.2	8.0	780.4
16735	9.6	8.0	780.7
16736	9.1	7.9	781.0
16737	8.5	7.8	781.2
16738	8.0	7.8	781.5
16739	7.4	7.7	781.7
16740	6.8	7.6	781.9
16741	6.3	7.5	782.1
16742	5.7	7.5	782.3
16743	5.2	7.4	782.5
16744	4.6	7.3	782.7
16745	4.0	7.2	782.8
16746	3.5	7.1	782.9
16747	2.9	7.0	783.0
16748	2.3	6.9	783.1
16749	1.8	6.8	783.2
16750	1.2	6.7	783.2
16751	0.6	6.6	783.3
