	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d
	FP3	FP3	FP3
	COFP	COFP	COFP
	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z
15851	0.4198	0.3447	0.0118
15852	0.4199	0.3439	0.0118
15853	0.4203	0.3447	0.0118
15854	0.4212	0.3446	0.0118
15855	0.4211	0.3443	0.0118
15856	0.4221	0.3440	0.0118
15857	0.4218	0.3439	0.0118
15858	0.4222	0.3440	0.0118
15859	0.4229	0.3444	0.0118
15860	0.4226	0.3443	0.0118
15861	0.4233	0.3438	0.0118
15862	0.4240	0.3436	0.0118
15863	0.4238	0.3434	0.0118
15864	0.4244	0.3434	0.0118
15865	0.4247	0.3431	0.0118
15866	0.4253	0.3431	0.0118
15867	0.4260	0.3431	0.0118
15868	0.4258	0.3423	0.0118
15869	0.4268	0.3424	0.0118
15870	0.4273	0.3422	0.0118
15871	0.4270	0.3421	0.0118
15872	0.4267	0.3419	0.0118
15873	0.4274	0.3419	0.0118
15874	0.4273	0.3420	0.0118
15875	0.4277	0.3416	0.0118
15876	0.4281	0.3420	0.0118
15877	0.4280	0.3417	0.0118
15878	0.4286	0.3411	0.0118
15879	0.4286	0.3413	0.0118
15880	0.4286	0.3414	0.0118
15881	0.4294	0.3408	0.0118
15882	0.4295	0.3406	0.0118
15883	0.4294	0.3402	0.0118
15884	0.4300	0.3400	0.0118
15885	0.4298	0.3398	0.0118
15886	0.4304	0.3400	0.0118
15887	0.4306	0.3388	0.0118
15888	0.4305	0.3390	0.0118
15889	0.4309	0.3397	0.0118
15890	0.4310	0.3391	0.0118
15891	0.4315	0.3385	0.0118
15892	0.4313	0.3385	0.0118
15893	0.4318	0.3380	0.0118
15894	0.4322	0.3381	0.0118
15895	0.4316	0.3378	0.0118
15896	0.4323	0.3379	0.0118
15897	0.4322	0.3379	0.0118
15898	0.4325	0.3373	0.0118
15899	0.4326	0.3373	0.0118
15900	0.4326	0.3368	0.0118
15901	0.4328	0.3368	0.0118
15902	0.4330	0.3366	0.0118
15903	0.4330	0.3367	0.0118
15904	0.4328	0.3361	0.0118
15905	0.4329	0.3363	0.0118
15906	0.4337	0.3362	0.0118
15907	0.4340	0.3360	0.0118
15908	0.4334	0.3358	0.0118
15909	0.4336	0.3355	0.0118
15910	0.4339	0.3355	0.0118
15911	0.4337	0.3352	0.0118
15912	0.4338	0.3353	0.0118
15913	0.4338	0.3353	0.0118
15914	0.4336	0.3351	0.0118
15915	0.4337	0.3350	0.0118
15916	0.4340	0.3347	0.0118
15917	0.4338	0.3348	0.0118
15918	0.4339	0.3343	0.0118
15919	0.4337	0.3346	0.0118
15920	0.4338	0.3343	0.0118
15921	0.4339	0.3341	0.0118
15922	0.4339	0.3339	0.0118
15923	0.4338	0.3333	0.0118
15924	0.4340	0.3339	0.0118
15925	0.4337	0.3338	0.0118
15926	0.4334	0.3338	0.0118
15927	0.4338	0.3334	0.0118
15928	0.4339	0.3332	0.0118
15929	0.4333	0.3334	0.0118
15930	0.4337	0.3336	0.0118
15931	0.4336	0.3338	0.0118
15932	0.4332	0.3334	0.0118
15933	0.4337	0.3334	0.0118
15934	0.4330	0.3337	0.0118
15935	0.4330	0.3334	0.0118
15936	0.4332	0.3337	0.0118
15937	0.4339	0.3338	0.0118
15938	0.4329	0.3337	0.0118
15939	0.4329	0.3339	0.0118
15940	0.4328	0.3338	0.0118
15941	0.4325	0.3338	0.0118
15942	0.4325	0.3339	0.0118
15943	0.4325	0.3336	0.0118
15944	0.4327	0.3335	0.0118
15945	0.4324	0.3335	0.0118
15946	0.4322	0.3338	0.0118
15947	0.4317	0.3344	0.0118
15948	0.4322	0.3332	0.0118
15949	0.4316	0.3337	0.0118
15950	0.4320	0.3336	0.0118
15951	0.4312	0.3337	0.0118
15952	0.4315	0.3341	0.0118
15953	0.4312	0.3339	0.0118
15954	0.4313	0.3341	0.0118
15955	0.4310	0.3343	0.0118
15956	0.4310	0.3348	0.0118
15957	0.4308	0.3350	0.0118
15958	0.4308	0.3349	0.0118
15959	0.4307	0.3347	0.0118
15960	0.4309	0.3349	0.0118
15961	0.4306	0.3350	0.0118
15962	0.4305	0.3349	0.0118
15963	0.4300	0.3352	0.0118
15964	0.4300	0.3356	0.0118
15965	0.4301	0.3357	0.0118
15966	0.4297	0.3359	0.0118
15967	0.4298	0.3359	0.0118
15968	0.4301	0.3362	0.0118
15969	0.4298	0.3362	0.0118
15970	0.4298	0.3364	0.0118
15971	0.4298	0.3367	0.0118
15972	0.4294	0.3370	0.0118
15973	0.4293	0.3369	0.0118
15974	0.4296	0.3374	0.0118
15975	0.4293	0.3375	0.0118
15976	0.4297	0.3374	0.0118
15977	0.4291	0.3376	0.0118
15978	0.4294	0.3378	0.0118
15979	0.4293	0.3379	0.0118
15980	0.4295	0.3382	0.0118
15981	0.4294	0.3384	0.0118
15982	0.4294	0.3387	0.0118
15983	0.4297	0.3386	0.0118
15984	0.4295	0.3392	0.0118
15985	0.4299	0.3395	0.0118
15986	0.4296	0.3396	0.0118
15987	0.4294	0.3397	0.0118
15988	0.4295	0.3397	0.0118
15989	0.4301	0.3398	0.0118
15990	0.4302	0.3401	0.0118
15991	0.4303	0.3396	0.0118
15992	0.4303	0.3403	0.0118
15993	0.4303	0.3402	0.0118
15994	0.4305	0.3403	0.0118
15995	0.4306	0.3408	0.0118
15996	0.4312	0.3408	0.0118
15997	0.4309	0.3408	0.0118
15998	0.4315	0.3409	0.0118
15999	0.4316	0.3413	0.0118
16000	0.4320	0.3408	0.0118
16001	0.4321	0.3412	0.0118
16002	0.4321	0.3411	0.0118
16003	0.4324	0.3415	0.0118
16004	0.4326	0.3416	0.0118
16005	0.4330	0.3415	0.0118
16006	0.4330	0.3416	0.0118
16007	0.4332	0.3416	0.0118
16008	0.4334	0.3415	0.0118
16009	0.4337	0.3416	0.0118
16010	0.4340	0.3419	0.0118
16011	0.4344	0.3424	0.0118
16012	0.4352	0.3417	0.0118
16013	0.4355	0.3419	0.0118
16014	0.4355	0.3417	0.0118
16015	0.4353	0.3415	0.0118
16016	0.4360	0.3416	0.0118
16017	0.4368	0.3417	0.0118
16018	0.4363	0.3417	0.0118
16019	0.4366	0.3415	0.0118
16020	0.4370	0.3410	0.0118
16021	0.4372	0.3414	0.0118
16022	0.4375	0.3412	0.0118
16023	0.4381	0.3415	0.0118
16024	0.4380	0.3407	0.0118
16025	0.4390	0.3407	0.0118
16026	0.4397	0.3400	0.0118
16027	0.4394	0.3410	0.0118
16028	0.4398	0.3403	0.0118
16029	0.4405	0.3400	0.0118
16030	0.4410	0.3403	0.0118
16031	0.4408	0.3391	0.0118
16032	0.4412	0.3393	0.0118
16033	0.4414	0.3390	0.0118
16034	0.4420	0.3385	0.0118
16035	0.4426	0.3386	0.0118
16036	0.4424	0.3381	0.0118
16037	0.4432	0.3376	0.0118
16038	0.4436	0.3368	0.0118
16039	0.4445	0.3364	0.0118
16040	0.4441	0.3364	0.0118
16041	0.4441	0.3358	0.0118
16042	0.4452	0.3353	0.0118
16043	0.4458	0.3346	0.0118
16044	0.4457	0.3334	0.0118
16045	0.4464	0.3332	0.0118
16046	0.4469	0.3326	0.0118
16047	0.4469	0.3324	0.0118
16048	0.4468	0.3318	0.0118
16049	0.4472	0.3312	0.0118
16050	0.4483	0.3301	0.0118
16051	0.4480	0.3296	0.0118
16052	0.4486	0.3287	0.0118
16053	0.4489	0.3280	0.0118
16054	0.4491	0.3272	0.0118
16055	0.4499	0.3267	0.0118
16056	0.4499	0.3255	0.0118
16057	0.4501	0.3247	0.0118
16058	0.4501	0.3243	0.0118
16059	0.4504	0.3231	0.0118
16060	0.4505	0.3222	0.0118
16061	0.4507	0.3214	0.0118
16062	0.4507	0.3208	0.0118
16063	0.4511	0.3200	0.0118
16064	0.4508	0.3192	0.0118
16065	0.4511	0.3184	0.0118
16066	0.4512	0.3179	0.0118
16067	0.4512	0.3170	0.0118
16068	0.4515	0.3166	0.0118
16069	0.4514	0.3156	0.0118
16070	0.4512	0.3150	0.0118
16071	0.4519	0.3148	0.0118
16072	0.4516	0.3142	0.0118
16073	0.4517	0.3131	0.0118
16074	0.4521	0.3123	0.0118
16075	0.4521	0.3122	0.0118
16076	0.4516	0.3117	0.0118
16077	0.4516	0.3115	0.0118
16078	0.4515	0.3112	0.0118
16079	0.4514	0.3105	0.0118
16080	0.4516	0.3102	0.0118
16081	0.4516	0.3099	0.0118
16082	0.4515	0.3105	0.0118
16083	0.4508	0.3097	0.0118
16084	0.4513	0.3093	0.0118
16085	0.4513	0.3087	0.0118
16086	0.4505	0.3093	0.0118
16087	0.4504	0.3083	0.0118
16088	0.4509	0.3086	0.0118
16089	0.4505	0.3084	0.0118
16090	0.4503	0.3083	0.0118
16091	0.4501	0.3081	0.0118
16092	0.4498	0.3084	0.0118
16093	0.4499	0.3083	0.0118
16094	0.4495	0.3082	0.0118
16095	0.4492	0.3076	0.0118
16096	0.4491	0.3082	0.0118
16097	0.4487	0.3083	0.0118
16098	0.4487	0.3083	0.0118
16099	0.4485	0.3083	0.0118
16100	0.4480	0.3084	0.0118
16101	0.4478	0.3085	0.0118
16102	0.4482	0.3087	0.0118
16103	0.4477	0.3090	0.0118
16104	0.4477	0.3090	0.0118
16105	0.4465	0.3090	0.0118
16106	0.4466	0.3096	0.0118
16107	0.4463	0.3093	0.0118
16108	0.4462	0.3095	0.0118
16109	0.4452	0.3101	0.0118
16110	0.4455	0.3102	0.0118
16111	0.4445	0.3108	0.0118
16112	0.4441	0.3107	0.0118
16113	0.4438	0.3109	0.0118
16114	0.4436	0.3113	0.0118
16115	0.4430	0.3119	0.0118
16116	0.4432	0.3116	0.0118
16117	0.4426	0.3120	0.0118
16118	0.4419	0.3124	0.0118
16119	0.4418	0.3127	0.0118
16120	0.4410	0.3132	0.0118
16121	0.4409	0.3138	0.0118
16122	0.4403	0.3139	0.0118
16123	0.4399	0.3142	0.0118
16124	0.4396	0.3148	0.0118
16125	0.4390	0.3154	0.0118
16126	0.4383	0.3158	0.0118
16127	0.4388	0.3156	0.0118
16128	0.4377	0.3163	0.0118
16129	0.4369	0.3171	0.0118
16130	0.4366	0.3176	0.0118
16131	0.4365	0.3183	0.0118
16132	0.4357	0.3186	0.0118
16133	0.4352	0.3191	0.0118
16134	0.4351	0.3197	0.0118
16135	0.4346	0.3199	0.0118
16136	0.4339	0.3207	0.0118
16137	0.4338	0.3212	0.0118
16138	0.4334	0.3214	0.0118
16139	0.4326	0.3220	0.0118
16140	0.4327	0.3228	0.0118
16141	0.4323	0.3232	0.0118
16142	0.4320	0.3236	0.0118
16143	0.4317	0.3246	0.0118
16144	0.4318	0.3250	0.0118
16145	0.4312	0.3259	0.0118
16146	0.4312	0.3261	0.0118
16147	0.4307	0.3273	0.0118
16148	0.4308	0.3276	0.0118
16149	0.4309	0.3278	0.0118
16150	0.4299	0.3284	0.0118
16151	0.4298	0.3292	0.0118
16152	0.4298	0.3289	0.0118
16153	0.4292	0.3297	0.0118
16154	0.4298	0.3304	0.0118
16155	0.4293	0.3304	0.0118
16156	0.4292	0.3311	0.0118
16157	0.4289	0.3312	0.0118
16158	0.4288	0.3317	0.0118
16159	0.4283	0.3323	0.0118
16160	0.4285	0.3323	0.0118
16161	0.4285	0.3328	0.0118
16162	0.4283	0.3329	0.0118
16163	0.4289	0.3338	0.0118
16164	0.4280	0.3345	0.0118
16165	0.4285	0.3342	0.0118
16166	0.4285	0.3345	0.0118
16167	0.4287	0.3352	0.0118
16168	0.4282	0.3356	0.0118
16169	0.4281	0.3360	0.0118
16170	0.4280	0.3362	0.0118
16171	0.4280	0.3361	0.0118
16172	0.4277	0.3364	0.0118
16173	0.4279	0.3364	0.0118
16174	0.4282	0.3365	0.0118
16175	0.4279	0.3369	0.0118
16176	0.4280	0.3371	0.0118
16177	0.4283	0.3364	0.0118
16178	0.4279	0.3371	0.0118
16179	0.4279	0.3373	0.0118
16180	0.4271	0.3374	0.0118
16181	0.4276	0.3374	0.0118
16182	0.4269	0.3378	0.0118
16183	0.4273	0.3379	0.0118
16184	0.4277	0.3379	0.0118
16185	0.4273	0.3380	0.0118
16186	0.4273	0.3380	0.0118
16187	0.4273	0.3376	0.0118
16188	0.4275	0.3379	0.0118
16189	0.4271	0.3380	0.0118
16190	0.4273	0.3379	0.0118
16191	0.4269	0.3381	0.0118
16192	0.4270	0.3383	0.0118
16193	0.4272	0.3381	0.0118
16194	0.4273	0.3382	0.0118
16195	0.4273	0.3381	0.0118
16196	0.4270	0.3379	0.0118
16197	0.4271	0.3378	0.0118
16198	0.4276	0.3383	0.0118
16199	0.4273	0.3376	0.0118
16200	0.4272	0.3376	0.0118
16201	0.4271	0.3381	0.0118
16202	0.4273	0.3379	0.0118
16203	0.4272	0.3379	0.0118
16204	0.4273	0.3375	0.0118
16205	0.4272	0.3378	0.0118
16206	0.4279	0.3375	0.0118
16207	0.4276	0.3382	0.0118
16208	0.4280	0.3376	0.0118
16209	0.4273	0.3382	0.0118
16210	0.4276	0.3379	0.0118
16211	0.4280	0.3375	0.0118
16212	0.4280	0.3378	0.0118
16213	0.4281	0.3376	0.0118
16214	0.4281	0.3379	0.0118
16215	0.4281	0.3378	0.0118
16216	0.4280	0.3376	0.0118
16217	0.4284	0.3378	0.0118
16218	0.4287	0.3379	0.0118
16219	0.4291	0.3380	0.0118
16220	0.4290	0.3382	0.0118
16221	0.4290	0.3383	0.0118
16222	0.4288	0.3387	0.0118
16223	0.4296	0.3379	0.0118
16224	0.4298	0.3381	0.0118
16225	0.4298	0.3383	0.0118
16226	0.4293	0.3382	0.0118
16227	0.4297	0.3385	0.0118
16228	0.4304	0.3384	0.0118
16229	0.4304	0.3388	0.0118
16230	0.4308	0.3389	0.0118
16231	0.4311	0.3387	0.0118
16232	0.4308	0.3385	0.0118
16233	0.4311	0.3392	0.0118
16234	0.4314	0.3394	0.0118
16235	0.4313	0.3395	0.0118
16236	0.4315	0.3393	0.0118
16237	0.4320	0.3395	0.0118
16238	0.4321	0.3396	0.0118
16239	0.4327	0.3395	0.0118
16240	0.4322	0.3396	0.0118
16241	0.4323	0.3401	0.0118
16242	0.4327	0.3402	0.0118
16243	0.4332	0.3406	0.0118
16244	0.4331	0.3404	0.0118
16245	0.4334	0.3411	0.0118
16246	0.4335	0.3406	0.0118
16247	0.4335	0.3414	0.0118
16248	0.4336	0.3414	0.0118
16249	0.4342	0.3416	0.0118
16250	0.4349	0.3414	0.0118
16251	0.4349	0.3414	0.0118
16252	0.4348	0.3418	0.0118
16253	0.4352	0.3423	0.0118
16254	0.4353	0.3420	0.0118
16255	0.4354	0.3422	0.0118
16256	0.4357	0.3423	0.0118
16257	0.4361	0.3423	0.0118
16258	0.4363	0.3423	0.0118
16259	0.4370	0.3426	0.0118
16260	0.4373	0.3423	0.0118
16261	0.4372	0.3425	0.0118
16262	0.4376	0.3427	0.0118
16263	0.4374	0.3430	0.0118
16264	0.4379	0.3429	0.0118
16265	0.4379	0.3429	0.0118
16266	0.4384	0.3428	0.0118
16267	0.4388	0.3432	0.0118
16268	0.4387	0.3430	0.0118
16269	0.4396	0.3429	0.0118
16270	0.4399	0.3431	0.0118
16271	0.4397	0.3425	0.0118
16272	0.4403	0.3429	0.0118
16273	0.4404	0.3430	0.0118
16274	0.4405	0.3427	0.0118
16275	0.4411	0.3424	0.0118
16276	0.4410	0.3427	0.0118
16277	0.4415	0.3428	0.0118
16278	0.4419	0.3422	0.0118
16279	0.4418	0.3420	0.0118
16280	0.4428	0.3419	0.0119
16281	0.4426	0.3416	0.0118
16282	0.4427	0.3413	0.0118
16283	0.4430	0.3416	0.0118
16284	0.4436	0.3414	0.0119
16285	0.4434	0.3411	0.0118
16286	0.4439	0.3406	0.0118
16287	0.4440	0.3406	0.0118
16288	0.4446	0.3406	0.0119
16289	0.4442	0.3402	0.0118
16290	0.4443	0.3406	0.0118
16291	0.4447	0.3397	0.0118
16292	0.4450	0.3398	0.0118
16293	0.4449	0.3394	0.0118
16294	0.4451	0.3392	0.0118
16295	0.4454	0.3388	0.0118
16296	0.4459	0.3391	0.0118
16297	0.4451	0.3387	0.0118
16298	0.4457	0.3386	0.0118
16299	0.4454	0.3383	0.0118
16300	0.4459	0.3382	0.0118
16301	0.4455	0.3379	0.0118
16302	0.4458	0.3378	0.0118
16303	0.4459	0.3377	0.0118
16304	0.4458	0.3376	0.0118
16305	0.4455	0.3375	0.0118
16306	0.4452	0.3372	0.0118
16307	0.4460	0.3377	0.0118
16308	0.4456	0.3372	0.0118
16309	0.4454	0.3369	0.0118
16310	0.4454	0.3372	0.0118
16311	0.4455	0.3371	0.0118
16312	0.4455	0.3372	0.0118
16313	0.4456	0.3372	0.0118
16314	0.4454	0.3370	0.0118
16315	0.4454	0.3372	0.0118
16316	0.4453	0.3372	0.0118
16317	0.4456	0.3374	0.0118
16318	0.4456	0.3372	0.0118
16319	0.4451	0.3378	0.0118
16320	0.4452	0.3372	0.0118
16321	0.4453	0.3375	0.0118
16322	0.4448	0.3376	0.0118
16323	0.4450	0.3376	0.0118
16324	0.4449	0.3375	0.0118
16325	0.4449	0.3382	0.0118
16326	0.4446	0.3382	0.0118
16327	0.4444	0.3388	0.0118
16328	0.4445	0.3380	0.0118
16329	0.4439	0.3382	0.0118
16330	0.4440	0.3386	0.0118
16331	0.4439	0.3388	0.0118
16332	0.4441	0.3392	0.0118
16333	0.4436	0.3391	0.0118
16334	0.4435	0.3396	0.0118
16335	0.4439	0.3397	0.0118
16336	0.4430	0.3402	0.0118
16337	0.4435	0.3396	0.0118
16338	0.4427	0.3405	0.0118
16339	0.4430	0.3406	0.0118
16340	0.4424	0.3410	0.0118
16341	0.4423	0.3410	0.0118
16342	0.4425	0.3408	0.0118
16343	0.4421	0.3414	0.0118
16344	0.4422	0.3414	0.0118
16345	0.4425	0.3417	0.0118
16346	0.4419	0.3422	0.0118
16347	0.4420	0.3424	0.0118
16348	0.4419	0.3424	0.0118
16349	0.4415	0.3425	0.0118
16350	0.4411	0.3434	0.0119
16351	0.4410	0.3431	0.0118
16352	0.4413	0.3432	0.0119
16353	0.4410	0.3437	0.0119
16354	0.4410	0.3438	0.0119
16355	0.4408	0.3441	0.0119
16356	0.4406	0.3441	0.0119
16357	0.4402	0.3444	0.0119
16358	0.4404	0.3448	0.0119
16359	0.4399	0.3449	0.0119
16360	0.4399	0.3443	0.0119
16361	0.4402	0.3448	0.0119
16362	0.4400	0.3449	0.0119
16363	0.4398	0.3455	0.0119
16364	0.4398	0.3455	0.0119
16365	0.4400	0.3458	0.0119
16366	0.4396	0.3464	0.0119
16367	0.4394	0.3458	0.0119
16368	0.4395	0.3458	0.0119
16369	0.4395	0.3458	0.0119
16370	0.4394	0.3464	0.0119
16371	0.4397	0.3465	0.0119
16372	0.4394	0.3464	0.0119
16373	0.4394	0.3468	0.0119
16374	0.4395	0.3467	0.0119
16375	0.4394	0.3468	0.0119
16376	0.4393	0.3468	0.0119
16377	0.4393	0.3465	0.0119
16378	0.4405	0.3467	0.0119
16379	0.4401	0.3468	0.0119
16380	0.4395	0.3469	0.0119
16381	0.4399	0.3466	0.0119
16382	0.4402	0.3464	0.0119
16383	0.4401	0.3464	0.0119
16384	0.4404	0.3464	0.0119
16385	0.4402	0.3466	0.0119
16386	0.4402	0.3465	0.0119
16387	0.4412	0.3469	0.0119
16388	0.4405	0.3463	0.0119
16389	0.4409	0.3464	0.0119
16390	0.4409	0.3465	0.0119
16391	0.4410	0.3461	0.0119
16392	0.4411	0.3465	0.0119
16393	0.4411	0.3463	0.0119
16394	0.4415	0.3462	0.0119
16395	0.4413	0.3460	0.0119
16396	0.4417	0.3460	0.0119
16397	0.4420	0.3460	0.0119
16398	0.4427	0.3453	0.0119
16399	0.4429	0.3454	0.0119
16400	0.4428	0.3459	0.0119
16401	0.4430	0.3454	0.0119
16402	0.4434	0.3456	0.0119
16403	0.4436	0.3453	0.0119
16404	0.4438	0.3455	0.0119
16405	0.4446	0.3453	0.0119
16406	0.4442	0.3451	0.0119
16407	0.4446	0.3449	0.0119
16408	0.4448	0.3451	0.0119
16409	0.4448	0.3448	0.0119
16410	0.4451	0.3445	0.0119
16411	0.4455	0.3444	0.0119
16412	0.4459	0.3438	0.0119
16413	0.4457	0.3440	0.0119
16414	0.4466	0.3437	0.0119
16415	0.4468	0.3442	0.0119
16416	0.4472	0.3439	0.0119
16417	0.4475	0.3437	0.0119
16418	0.4477	0.3432	0.0119
16419	0.4484	0.3436	0.0119
16420	0.4482	0.3437	0.0119
16421	0.4489	0.3432	0.0119
16422	0.4491	0.3435	0.0119
16423	0.4501	0.3431	0.0119
16424	0.4498	0.3434	0.0119
16425	0.4505	0.3430	0.0119
16426	0.4507	0.3427	0.0119
16427	0.4516	0.3425	0.0119
16428	0.4516	0.3426	0.0119
16429	0.4523	0.3425	0.0119
16430	0.4526	0.3425	0.0119
16431	0.4526	0.3426	0.0119
16432	0.4525	0.3422	0.0119
16433	0.4533	0.3424	0.0119
16434	0.4533	0.3423	0.0119
16435	0.4541	0.3424	0.0119
16436	0.4540	0.3423	0.0119
16437	0.4545	0.3420	0.0119
16438	0.4553	0.3422	0.0119
16439	0.4551	0.3420	0.0119
16440	0.4555	0.3425	0.0119
16441	0.4566	0.3423	0.0119
16442	0.4562	0.3422	0.0119
16443	0.4565	0.3425	0.0119
16444	0.4570	0.3423	0.0119
16445	0.4569	0.3424	0.0119
16446	0.4579	0.3421	0.0119
16447	0.4584	0.3421	0.0119
16448	0.4591	0.3423	0.0119
16449	0.4593	0.3424	0.0119
16450	0.4597	0.3419	0.0119
16451	0.4596	0.3420	0.0119
16452	0.4603	0.3421	0.0119
16453	0.4608	0.3420	0.0119
16454	0.4610	0.3420	0.0119
16455	0.4609	0.3423	0.0119
16456	0.4613	0.3420	0.0119
16457	0.4614	0.3417	0.0119
16458	0.4619	0.3422	0.0119
16459	0.4623	0.3418	0.0119
16460	0.4627	0.3420	0.0119
16461	0.4633	0.3418	0.0119
16462	0.4633	0.3418	0.0119
16463	0.4636	0.3423	0.0119
16464	0.4640	0.3421	0.0119
16465	0.4641	0.3419	0.0119
16466	0.4641	0.3420	0.0119
16467	0.4645	0.3420	0.0119
16468	0.4647	0.3424	0.0119
16469	0.4650	0.3423	0.0119
16470	0.4654	0.3425	0.0119
16471	0.4656	0.3423	0.0119
16472	0.4662	0.3423	0.0119
16473	0.4663	0.3422	0.0119
16474	0.4662	0.3422	0.0119
16475	0.4666	0.3427	0.0119
16476	0.4673	0.3424	0.0119
16477	0.4671	0.3421	0.0119
16478	0.4677	0.3427	0.0119
16479	0.4678	0.3429	0.0119
16480	0.4677	0.3425	0.0119
16481	0.4673	0.3428	0.0119
16482	0.4678	0.3429	0.0119
16483	0.4681	0.3427	0.0119
16484	0.4684	0.3428	0.0119
16485	0.4686	0.3431	0.0119
16486	0.4687	0.3427	0.0119
16487	0.4690	0.3433	0.0119
16488	0.4688	0.3432	0.0119
16489	0.4689	0.3433	0.0119
16490	0.4693	0.3431	0.0119
16491	0.4696	0.3436	0.0119
16492	0.4696	0.3434	0.0119
16493	0.4698	0.3430	0.0119
16494	0.4696	0.3431	0.0119
16495	0.4700	0.3433	0.0119
16496	0.4702	0.3434	0.0119
16497	0.4702	0.3434	0.0119
16498	0.4699	0.3432	0.0119
16499	0.4704	0.3432	0.0119
16500	0.4706	0.3433	0.0119
16501	0.4707	0.3428	0.0119
16502	0.4709	0.3434	0.0119
16503	0.4705	0.3436	0.0119
16504	0.4708	0.3428	0.0119
16505	0.4709	0.3426	0.0119
16506	0.4711	0.3434	0.0119
16507	0.4712	0.3432	0.0119
16508	0.4713	0.3430	0.0119
16509	0.4711	0.3429	0.0119
16510	0.4710	0.3430	0.0119
16511	0.4710	0.3433	0.0119
16512	0.4714	0.3425	0.0119
16513	0.4713	0.3427	0.0119
16514	0.4712	0.3428	0.0119
16515	0.4711	0.3421	0.0119
16516	0.4717	0.3421	0.0119
16517	0.4718	0.3424	0.0119
16518	0.4716	0.3424	0.0119
16519	0.4714	0.3418	0.0119
16520	0.4717	0.3420	0.0119
16521	0.4720	0.3418	0.0119
16522	0.4717	0.3420	0.0119
16523	0.4718	0.3415	0.0119
16524	0.4716	0.3412	0.0119
16525	0.4716	0.3410	0.0119
16526	0.4716	0.3409	0.0119
16527	0.4717	0.3403	0.0119
16528	0.4720	0.3407	0.0119
16529	0.4723	0.3405	0.0119
16530	0.4723	0.3398	0.0119
16531	0.4714	0.3398	0.0119
16532	0.4721	0.3394	0.0119
16533	0.4715	0.3391	0.0119
16534	0.4718	0.3389	0.0119
16535	0.4717	0.3381	0.0119
16536	0.4724	0.3381	0.0119
16537	0.4721	0.3378	0.0119
16538	0.4720	0.3375	0.0119
16539	0.4722	0.3374	0.0119
16540	0.4725	0.3367	0.0119
16541	0.4718	0.3360	0.0119
16542	0.4720	0.3360	0.0119
16543	0.4722	0.3353	0.0119
16544	0.4721	0.3349	0.0119
16545	0.4721	0.3345	0.0119
16546	0.4715	0.3341	0.0119
16547	0.4719	0.3331	0.0119
16548	0.4718	0.3327	0.0119
16549	0.4717	0.3322	0.0119
16550	0.4715	0.3314	0.0119
16551	0.4721	0.3310	0.0119
16552	0.4718	0.3308	0.0119
16553	0.4722	0.3300	0.0119
16554	0.4722	0.3295	0.0119
16555	0.4721	0.3287	0.0119
16556	0.4720	0.3287	0.0119
16557	0.4720	0.3279	0.0119
16558	0.4720	0.3278	0.0119
16559	0.4720	0.3271	0.0119
16560	0.4720	0.3261	0.0119
16561	0.4715	0.3259	0.0119
16562	0.4715	0.3259	0.0119
16563	0.4714	0.3245	0.0119
16564	0.4715	0.3243	0.0119
16565	0.4714	0.3240	0.0119
16566	0.4718	0.3230	0.0119
16567	0.4718	0.3231	0.0119
16568	0.4714	0.3220	0.0119
16569	0.4715	0.3216	0.0119
16570	0.4710	0.3212	0.0119
16571	0.4714	0.3208	0.0119
16572	0.4713	0.3202	0.0118
16573	0.4708	0.3202	0.0118
16574	0.4709	0.3196	0.0118
16575	0.4713	0.3189	0.0118
16576	0.4711	0.3189	0.0118
16577	0.4708	0.3182	0.0118
16578	0.4705	0.3180	0.0118
16579	0.4707	0.3176	0.0118
16580	0.4705	0.3175	0.0118
16581	0.4707	0.3168	0.0118
16582	0.4703	0.3165	0.0118
16583	0.4706	0.3159	0.0118
16584	0.4709	0.3157	0.0118
16585	0.4703	0.3157	0.0118
16586	0.4707	0.3154	0.0118
16587	0.4706	0.3148	0.0118
16588	0.4704	0.3142	0.0118
16589	0.4704	0.3143	0.0118
16590	0.4705	0.3140	0.0118
16591	0.4708	0.3136	0.0118
16592	0.4703	0.3133	0.0118
16593	0.4704	0.3132	0.0118
16594	0.4707	0.3127	0.0118
16595	0.4705	0.3124	0.0118
16596	0.4705	0.3121	0.0118
16597	0.4702	0.3122	0.0118
16598	0.4702	0.3123	0.0118
16599	0.4701	0.3115	0.0118
16600	0.4702	0.3111	0.0118
16601	0.4703	0.3110	0.0118
16602	0.4699	0.3108	0.0118
16603	0.4703	0.3105	0.0118
16604	0.4700	0.3107	0.0118
16605	0.4704	0.3103	0.0118
16606	0.4706	0.3102	0.0118
16607	0.4704	0.3100	0.0118
16608	0.4701	0.3100	0.0118
16609	0.4699	0.3096	0.0118
16610	0.4702	0.3095	0.0118
16611	0.4700	0.3095	0.0118
16612	0.4702	0.3095	0.0118
16613	0.4703	0.3095	0.0118
16614	0.4698	0.3091	0.0118
16615	0.4704	0.3090	0.0118
16616	0.4697	0.3090	0.0118
