	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
165	71.2	4.1	479.8	-67.2	9.4	358.8	66.8	9.4	518.0	-58.1	47.2	366.7	87.2	25.3	578.2	-49.3	39.7	347.8
166	71.5	4.5	480.9	-67.4	9.7	359.4	67.1	9.5	520.3	-58.4	47.3	368.2	86.9	25.7	579.5	-49.1	40.3	349.6
167	71.9	4.9	481.9	-67.5	10.1	360.0	67.5	9.6	522.6	-58.6	47.5	369.8	86.7	26.0	581.0	-48.9	40.9	351.4
168	72.2	5.3	483.0	-67.6	10.5	360.6	67.8	9.7	524.9	-58.9	47.6	371.2	86.4	26.4	582.4	-48.6	41.4	353.2
169	72.5	5.7	484.0	-67.7	10.9	361.3	68.2	9.8	527.1	-59.2	47.6	372.7	86.1	26.8	583.9	-48.4	42.0	355.1
170	72.8	6.1	485.1	-67.8	11.3	361.9	68.5	9.9	529.2	-59.5	47.7	374.2	85.8	27.2	585.5	-48.2	42.6	357.0
171	73.1	6.6	486.1	-67.8	11.7	362.6	68.8	10.0	531.3	-59.7	47.8	375.6	85.5	27.6	587.1	-47.9	43.2	359.0
172	73.4	7.0	487.2	-67.9	12.1	363.3	69.1	10.1	533.4	-60.0	47.8	377.0	85.1	28.0	588.8	-47.7	43.8	361.0
173	73.6	7.4	488.2	-68.0	12.6	364.1	69.4	10.2	535.4	-60.3	47.9	378.4	84.8	28.4	590.6	-47.4	44.4	363.0
174	73.9	7.9	489.2	-68.1	13.0	364.8	69.7	10.2	537.3	-60.6	47.9	379.7	84.4	28.9	592.4	-47.1	45.1	365.0
175	74.2	8.3	490.2	-68.1	13.5	365.6	70.0	10.3	539.3	-60.9	47.9	381.1	84.0	29.3	594.2	-46.9	45.7	367.1
176	74.4	8.7	491.3	-68.2	14.0	366.4	70.3	10.4	541.1	-61.2	47.9	382.4	83.6	29.8	596.2	-46.6	46.3	369.3
177	74.6	9.2	492.3	-68.2	14.5	367.3	70.6	10.4	543.0	-61.5	47.9	383.7	83.2	30.2	598.2	-46.3	47.0	371.5
178	74.8	9.6	493.3	-68.3	15.0	368.1	70.8	10.4	544.7	-61.8	47.8	384.9	82.8	30.7	600.2	-46.0	47.7	373.7
179	75.0	10.1	494.3	-68.3	15.5	369.0	71.1	10.5	546.5	-62.1	47.8	386.2	82.4	31.2	602.3	-45.8	48.3	375.9
180	75.2	10.6	495.4	-68.3	16.0	370.0	71.3	10.5	548.2	-62.4	47.7	387.4	81.9	31.7	604.5	-45.5	49.0	378.2
181	75.4	11.0	496.4	-68.3	16.5	370.9	71.6	10.5	549.8	-62.7	47.7	388.6	81.4	32.2	606.8	-45.2	49.7	380.6
182	75.6	11.5	497.5	-68.3	17.1	371.9	71.8	10.5	551.4	-63.0	47.6	389.7	80.9	32.7	609.1	-44.9	50.4	383.0
183	75.7	12.0	498.6	-68.4	17.7	372.9	72.0	10.5	553.0	-63.3	47.5	390.9	80.4	33.3	611.5	-44.6	51.1	385.4
184	75.8	12.4	499.6	-68.4	18.2	374.0	72.2	10.5	554.6	-63.5	47.3	392.0	79.9	33.9	613.9	-44.3	51.9	387.9
185	75.9	12.9	500.7	-68.3	18.8	375.1	72.4	10.5	556.1	-63.8	47.2	393.0	79.4	34.4	616.4	-44.0	52.6	390.4
186	76.0	13.4	501.8	-68.3	19.4	376.3	72.6	10.5	557.5	-64.1	47.1	394.1	78.9	35.0	619.0	-43.7	53.3	392.9
187	76.1	13.9	503.0	-68.3	20.1	377.4	72.8	10.4	558.9	-64.4	46.9	395.1	78.3	35.6	621.7	-43.4	54.1	395.6
188	76.1	14.4	504.1	-68.3	20.7	378.7	72.9	10.4	560.3	-64.7	46.7	396.2	77.8	36.2	624.4	-43.1	54.9	398.2
189	76.2	14.9	505.2	-68.3	21.3	379.9	73.1	10.4	561.7	-65.0	46.5	397.2	77.2	36.9	627.1	-42.8	55.7	400.9
190	76.2	15.4	506.4	-68.2	22.0	381.2	73.2	10.3	563.0	-65.3	46.4	398.1	76.6	37.5	630.0	-42.5	56.4	403.7
191	76.2	15.9	507.6	-68.2	22.7	382.6	73.3	10.2	564.3	-65.6	46.1	399.1	76.0	38.2	632.9	-42.2	57.3	406.5
192	76.2	16.5	508.8	-68.2	23.4	384.0	73.4	10.2	565.5	-65.9	45.9	400.0	75.4	38.9	635.9	-41.9	58.1	409.4
193	76.2	17.0	510.1	-68.1	24.1	385.4	73.6	10.1	566.8	-66.1	45.7	400.9	74.8	39.6	638.9	-41.5	58.9	412.3
194	76.1	17.5	511.3	-68.1	24.8	386.8	73.7	10.0	567.9	-66.4	45.5	401.8	74.2	40.3	642.0	-41.2	59.7	415.3
195	76.0	18.1	512.6	-68.0	25.5	388.4	73.7	9.9	569.1	-66.7	45.2	402.7	73.6	41.1	645.1	-40.9	60.6	418.3
196	75.9	18.6	513.9	-68.0	26.3	389.9	73.8	9.8	570.2	-66.9	44.9	403.6	73.0	41.8	648.3	-40.6	61.5	421.4
197	75.8	19.2	515.3	-67.9	27.1	391.5	73.9	9.7	571.3	-67.2	44.7	404.4	72.3	42.6	651.5	-40.3	62.3	424.6
198	75.7	19.8	516.7	-67.8	27.9	393.1	73.9	9.6	572.4	-67.4	44.4	405.3	71.7	43.4	654.8	-40.0	63.2	427.8
199	75.6	20.3	518.1	-67.8	28.7	394.8	74.0	9.5	573.5	-67.7	44.1	406.1	71.0	44.2	658.2	-39.7	64.1	431.0
200	75.4	20.9	519.5	-67.7	29.5	396.6	74.0	9.4	574.5	-67.9	43.8	406.9	70.4	45.0	661.6	-39.4	65.0	434.3
201	75.2	21.5	521.0	-67.6	30.3	398.3	74.0	9.3	575.5	-68.1	43.5	407.7	69.7	45.8	665.0	-39.2	66.0	437.7
202	75.0	22.1	522.4	-67.5	31.1	400.1	74.0	9.2	576.5	-68.4	43.2	408.5	69.0	46.7	668.5	-38.9	66.9	441.1
203	74.8	22.7	524.0	-67.4	32.0	402.0	74.0	9.1	577.5	-68.6	42.9	409.3	68.4	47.5	672.0	-38.6	67.9	444.6
204	74.5	23.4	525.5	-67.3	32.9	403.9	74.0	8.9	578.4	-68.8	42.6	410.1	67.7	48.4	675.6	-38.3	68.8	448.2
205	74.3	24.0	527.1	-67.2	33.8	405.8	74.0	8.8	579.3	-69.0	42.3	410.8	67.0	49.3	679.2	-38.0	69.8	451.8
206	74.0	24.7	528.7	-67.1	34.7	407.8	74.0	8.7	580.3	-69.2	42.0	411.6	66.3	50.2	682.8	-37.7	70.8	455.5
207	73.7	25.3	530.4	-67.0	35.6	409.9	74.0	8.5	581.1	-69.3	41.7	412.4	65.6	51.1	686.4	-37.5	71.8	459.2
208	73.4	26.0	532.1	-66.9	36.5	411.9	73.9	8.4	582.0	-69.5	41.3	413.1	65.0	52.0	690.1	-37.2	72.8	463.0
209	73.1	26.7	533.8	-66.8	37.5	414.1	73.9	8.2	582.9	-69.7	41.0	413.9	64.3	53.0	693.8	-36.9	73.8	466.8
210	72.7	27.4	535.6	-66.7	38.4	416.2	73.8	8.1	583.7	-69.8	40.7	414.7	63.6	53.9	697.6	-36.7	74.9	470.7
211	72.4	28.1	537.4	-66.5	39.4	418.4	73.7	7.9	584.6	-70.0	40.4	415.4	62.9	54.9	701.3	-36.4	75.9	474.7
212	72.0	28.8	539.2	-66.4	40.4	420.7	73.7	7.8	585.4	-70.1	40.0	416.2	62.2	55.8	705.1	-36.2	77.0	478.7
213	71.6	29.6	541.1	-66.3	41.4	422.9	73.6	7.6	586.2	-70.2	39.7	417.0	61.5	56.8	708.9	-35.9	78.0	482.8
214	71.2	30.3	543.0	-66.1	42.4	425.3	73.5	7.5	587.0	-70.4	39.4	417.7	60.8	57.8	712.7	-35.7	79.1	486.9
215	70.7	31.1	544.9	-66.0	43.4	427.6	73.4	7.3	587.8	-70.5	39.1	418.5	60.1	58.8	716.5	-35.4	80.2	491.1
216	70.3	31.9	546.9	-65.8	44.4	430.0	73.3	7.2	588.6	-70.6	38.8	419.3	59.4	59.8	720.3	-35.2	81.3	495.3
217	69.8	32.7	548.9	-65.7	45.5	432.5	73.1	7.0	589.4	-70.6	38.5	420.0	58.7	60.8	724.2	-35.0	82.5	499.6
218	69.3	33.5	551.0	-65.5	46.5	434.9	73.0	6.9	590.1	-70.7	38.2	420.8	58.0	61.8	728.0	-34.8	83.6	504.0
219	68.8	34.3	553.1	-65.4	47.6	437.4	72.9	6.7	590.9	-70.8	37.9	421.6	57.4	62.9	731.8	-34.6	84.8	508.3
220	68.3	35.1	555.2	-65.2	48.7	440.0	72.7	6.6	591.7	-70.8	37.6	422.4	56.7	63.9	735.7	-34.4	85.9	512.8
221	67.8	36.0	557.3	-65.0	49.7	442.6	72.6	6.4	592.5	-70.9	37.4	423.2	56.0	64.9	739.5	-34.2	87.1	517.3
222	67.3	36.8	559.5	-64.9	50.8	445.2	72.4	6.3	593.3	-70.9	37.1	423.9	55.3	65.9	743.4	-34.0	88.3	521.8
223	66.7	37.7	561.8	-64.7	51.9	447.8	72.3	6.1	594.1	-70.9	36.8	424.7	54.6	67.0	747.2	-33.8	89.5	526.3
224	66.2	38.6	564.0	-64.5	53.0	450.5	72.1	6.0	594.9	-70.9	36.6	425.5	54.0	68.0	751.0	-33.6	90.7	531.0
225	65.6	39.5	566.3	-64.3	54.2	453.2	71.9	5.8	595.7	-70.9	36.3	426.3	53.3	69.1	754.8	-33.5	91.9	535.6
226	65.0	40.4	568.6	-64.2	55.3	456.0	71.8	5.7	596.5	-70.9	36.1	427.1	52.6	70.1	758.6	-33.3	93.1	540.3
227	64.4	41.3	571.0	-64.0	56.4	458.8	71.6	5.6	597.3	-70.9	35.9	427.9	52.0	71.2	762.4	-33.1	94.4	545.0
228	63.8	42.2	573.4	-63.8	57.5	461.6	71.4	5.4	598.1	-70.8	35.7	428.7	51.3	72.2	766.2	-33.0	95.6	549.7
229	63.2	43.1	575.8	-63.6	58.7	464.4	71.2	5.3	598.9	-70.8	35.5	429.6	50.7	73.2	769.9	-32.9	96.8	554.5
230	62.6	44.1	578.3	-63.4	59.8	467.3	71.0	5.2	599.8	-70.7	35.3	430.4	50.0	74.3	773.7	-32.8	98.1	559.3
231	62.0	45.0	580.8	-63.2	61.0	470.2	70.8	5.1	600.7	-70.6	35.1	431.2	49.4	75.3	777.4	-32.6	99.4	564.1
232	61.3	46.0	583.3	-63.0	62.1	473.1	70.6	4.9	601.6	-70.5	35.0	432.0	48.7	76.4	781.1	-32.5	100.6	568.9
233	60.7	46.9	585.9	-62.8	63.3	476.1	70.4	4.8	602.5	-70.4	34.8	432.8	48.1	77.4	784.7	-32.4	101.9	573.8
234	60.0	47.9	588.5	-62.6	64.4	479.0	70.2	4.7	603.4	-70.3	34.7	433.6	47.5	78.4	788.4	-32.4	103.2	578.6
235	59.4	48.9	591.1	-62.4	65.6	482.0	69.9	4.6	604.3	-70.2	34.6	434.4	46.9	79.5	792.0	-32.3	104.5	583.5
236	58.7	49.8	593.7	-62.2	66.7	485.1	69.7	4.5	605.3	-70.0	34.4	435.2	46.3	80.5	795.6	-32.2	105.7	588.4
237	58.1	50.8	596.4	-62.0	67.9	488.1	69.5	4.4	606.2	-69.9	34.4	436.1	45.7	81.5	799.1	-32.1	107.0	593.3
238	57.4	51.8	599.1	-61.8	69.0	491.2	69.2	4.3	607.2	-69.7	34.3	436.9	45.2	82.5	802.6	-32.1	108.3	598.2
239	56.7	52.8	601.8	-61.6	70.2	494.3	69.0	4.3	608.3	-69.5	34.2	437.7	44.6	83.5	806.1	-32.1	109.6	603.0
240	56.1	53.8	604.6	-61.4	71.3	497.4	68.7	4.2	609.3	-69.3	34.2	438.5	44.0	84.5	809.5	-32.0	110.8	607.9
241	55.4	54.8	607.4	-61.2	72.5	500.5	68.5	4.1	610.4	-69.1	34.1	439.3	43.5	85.5	812.9	-32.0	112.1	612.8
242	54.7	55.8	610.2	-61.0	73.6	503.7	68.2	4.1	611.5	-68.8	34.1	440.1	43.0	86.5	816.3	-32.0	113.3	617.6
243	54.0	56.8	613.0	-60.8	74.8	506.9	67.9	4.0	612.6	-68.6	34.1	440.9	42.5	87.4	819.6	-32.0	114.6	622.4
244	53.4	57.7	615.8	-60.6	75.9	510.0	67.7	4.0	613.7	-68.3	34.1	441.7	42.0	88.4	822.9	-32.0	115.8	627.2
245	52.7	58.7	618.7	-60.4	77.1	513.2	67.4	4.0	614.9	-68.0	34.2	442.5	41.5	89.3	826.1	-32.0	117.0	632.0
246	52.0	59.7	621.6	-60.2	78.2	516.5	67.1	4.0	616.1	-67.8	34.2	443.3	41.0	90.3	829.3	-32.0	118.2	636.8
247	51.3	60.7	624.5	-60.0	79.3	519.7	66.8	3.9	617.3	-67.4	34.3	444.1	40.5	91.2	832.4	-32.1	119.4	641.5
248	50.7	61.7	627.4	-59.8	80.5	522.9	66.5	3.9	618.6	-67.1	34.4	444.9	40.1	92.1	835.5	-32.1	120.5	646.2
249	50.0	62.6	630.4	-59.6	81.6	526.2	66.2	4.0	619.8	-66.8	34.5	445.7	39.7	93.0	838.5	-32.2	121.7	650.8
250	49.3	63.6	633.3	-59.5	82.7	529.4	65.9	4.0	621.1	-66.4	34.6	446.5	39.3	93.8	841.5	-32.2	122.8	655.4
251	48.7	64.5	636.3	-59.3	83.8	532.7	65.6	4.0	622.5	-66.1	34.8	447.3	38.9	94.7	844.4	-32.3	123.9	660.0
252	48.0	65.5	639.3	-59.1	84.9	536.0	65.3	4.1	623.8	-65.7	34.9	448.1	38.5	95.5	847.2	-32.4	124.9	664.4
253	47.4	66.4	642.3	-59.0	86.0	539.3	64.9	4.1	625.2	-65.3	35.1	448.9	38.1	96.3	850.0	-32.5	126.0	668.9
254	46.8	67.3	645.3	-58.8	87.0	542.5	64.6	4.2	626.6	-64.9	35.3	449.7	37.8	97.1	852.7	-32.6	127.0	673.2
255	46.1	68.2	648.3	-58.7	88.1	545.8	64.3	4.3	628.1	-64.5	35.5	450.5	37.5	97.9	855.4	-32.7	127.9	677.5
256	45.5	69.1	651.3	-58.5	89.1	549.1	63.9	4.3	629.5	-64.1	35.7	451.4	37.1	98.6	858.0	-32.8	128.9	681.8
257	44.9	70.0	654.3	-58.4	90.2	552.4	63.6	4.5	631.0	-63.7	36.0	452.2	36.9	99.4	860.5	-32.9	129.8	685.9
258	44.3	70.9	657.4	-58.2	91.2	555.7	63.2	4.6	632.6	-63.2	36.2	453.0	36.6	100.1	863.0	-33.0	130.6	690.0
259	43.7	71.8	660.4	-58.1	92.2	558.9	62.8	4.7	634.1	-62.8	36.5	453.8	36.3	100.7	865.4	-33.2	131.5	694.0
260	43.1	72.6	663.4	-58.0	93.2	562.2	62.4	4.8	635.7	-62.3	36.8	454.6	36.1	101.4	867.8	-33.3	132.3	698.0
261	42.5	73.4	666.4	-57.9	94.2	565.4	62.1	5.0	637.3	-61.8	37.1	455.5	35.9	102.0	870.0	-33.4	133.0	701.8
262	41.9	74.2	669.4	-57.7	95.2	568.7	61.7	5.2	639.0	-61.4	37.4	456.3	35.7	102.6	872.2	-33.6	133.7	705.6
263	41.4	75.0	672.5	-57.6	96.1	571.9	61.3	5.4	640.6	-60.9	37.8	457.1	35.5	103.2	874.4	-33.8	134.4	709.2
264	40.8	75.8	675.5	-57.5	97.0	575.1	60.8	5.6	642.3	-60.4	38.2	458.0	35.3	103.7	876.4	-33.9	135.0	712.8
265	40.3	76.6	678.5	-57.5	98.0	578.3	60.4	5.8	644.1	-59.9	38.5	458.8	35.2	104.2	878.4	-34.1	135.6	716.3
266	39.8	77.3	681.5	-57.4	98.8	581.5	60.0	6.0	645.8	-59.4	38.9	459.7	35.1	104.7	880.3	-34.3	136.2	719.6
267	39.3	78.0	684.4	-57.3	99.7	584.7	59.6	6.2	647.6	-58.9	39.4	460.6	35.0	105.1	882.2	-34.5	136.7	722.9
268	38.8	78.7	687.4	-57.2	100.6	587.8	59.1	6.5	649.4	-58.4	39.8	461.5	34.9	105.5	884.0	-34.7	137.1	726.1
269	38.3	79.4	690.3	-57.2	101.4	590.9	58.7	6.8	651.3	-57.9	40.2	462.4	34.8	105.9	885.6	-34.9	137.6	729.2
270	37.9	80.0	693.3	-57.1	102.2	594.0	58.2	7.1	653.1	-57.3	40.7	463.3	34.8	106.3	887.3	-35.1	138.0	732.1
271	37.4	80.7	696.2	-57.1	103.0	597.0	57.7	7.4	655.0	-56.8	41.2	464.2	34.7	106.6	888.8	-35.3	138.3	735.0
272	37.0	81.3	699.1	-57.0	103.8	600.0	57.3	7.7	657.0	-56.3	41.7	465.1	34.7	106.8	890.3	-35.5	138.6	737.7
273	36.6	81.9	701.9	-57.0	104.5	603.0	56.8	8.1	658.9	-55.8	42.2	466.0	34.7	107.1	891.7	-35.7	138.8	740.3
274	36.2	82.4	704.8	-57.0	105.2	606.0	56.3	8.4	660.9	-55.3	42.7	467.0	34.7	107.3	893.0	-36.0	139.0	742.9
275	35.8	83.0	707.6	-56.9	105.9	608.9	55.8	8.8	662.9	-54.7	43.2	467.9	34.8	107.5	894.2	-36.2	139.2	745.3
276	35.5	83.5	710.4	-56.9	106.6	611.7	55.3	9.2	665.0	-54.2	43.8	468.9	34.8	107.6	895.3	-36.4	139.3	747.6
277	35.1	84.0	713.1	-56.9	107.2	614.5	54.8	9.6	667.1	-53.7	44.4	469.9	34.9	107.7	896.4	-36.7	139.4	749.8
278	34.8	84.5	715.9	-56.9	107.8	617.3	54.3	10.0	669.2	-53.2	44.9	470.8	35.0	107.8	897.4	-36.9	139.5	751.9
279	34.5	84.9	718.6	-56.9	108.4	620.0	53.8	10.5	671.3	-52.6	45.5	471.8	35.1	107.8	898.3	-37.2	139.5	753.8
280	34.3	85.3	721.3	-56.9	109.0	622.7	53.3	10.9	673.4	-52.1	46.1	472.8	35.2	107.8	899.1	-37.5	139.5	755.7
281	34.0	85.7	723.9	-56.9	109.5	625.3	52.8	11.4	675.6	-51.6	46.7	473.9	35.4	107.7	899.8	-37.7	139.4	757.5
282	33.8	86.1	726.5	-56.9	110.0	627.9	52.3	11.9	677.8	-51.1	47.4	474.9	35.5	107.6	900.5	-38.0	139.3	759.1
283	33.5	86.5	729.1	-57.0	110.5	630.4	51.7	12.5	680.1	-50.6	48.0	475.9	35.7	107.5	901.1	-38.3	139.2	760.6
284	33.3	86.8	731.6	-57.0	110.9	632.8	51.2	13.0	682.3	-50.1	48.6	477.0	35.9	107.3	901.5	-38.5	139.0	762.0
285	33.2	87.1	734.2	-57.0	111.3	635.2	50.7	13.6	684.6	-49.6	49.3	478.0	36.1	107.1	901.9	-38.8	138.8	763.3
286	33.0	87.4	736.6	-57.1	111.7	637.5	50.2	14.2	686.9	-49.0	50.0	479.1	36.4	106.9	902.3	-39.1	138.6	764.5
287	32.9	87.6	739.1	-57.1	112.1	639.8	49.6	14.8	689.2	-48.5	50.7	480.2	36.6	106.6	902.5	-39.4	138.3	765.6
288	32.7	87.9	741.5	-57.1	112.4	642.0	49.1	15.4	691.6	-48.0	51.3	481.3	36.9	106.3	902.6	-39.7	138.0	766.6
289	32.7	88.1	743.8	-57.2	112.7	644.2	48.6	16.0	694.0	-47.6	52.0	482.4	37.1	105.9	902.7	-40.0	137.7	767.5
290	32.6	88.3	746.1	-57.2	113.0	646.2	48.1	16.7	696.3	-47.1	52.7	483.5	37.4	105.5	902.6	-40.3	137.3	768.3
291	32.5	88.4	748.4	-57.3	113.2	648.2	47.5	17.4	698.8	-46.6	53.5	484.6	37.7	105.1	902.5	-40.7	137.0	768.9
292	32.5	88.6	750.6	-57.3	113.4	650.2	47.0	18.1	701.2	-46.1	54.2	485.7	38.0	104.6	902.3	-41.0	136.6	769.5
293	32.5	88.7	752.8	-57.4	113.6	652.0	46.5	18.8	703.7	-45.6	54.9	486.8	38.4	104.1	902.0	-41.3	136.2	770.0
294	32.5	88.8	755.0	-57.4	113.7	653.8	46.0	19.6	706.1	-45.2	55.7	488.0	38.7	103.6	901.6	-41.7	135.7	770.3
295	32.5	88.9	757.1	-57.5	113.9	655.5	45.5	20.3	708.6	-44.7	56.4	489.1	39.1	103.0	901.2	-42.0	135.3	770.6
296	32.6	88.9	759.1	-57.6	113.9	657.2	45.0	21.1	711.1	-44.2	57.2	490.3	39.5	102.4	900.6	-42.3	134.8	770.8
297	32.6	89.0	761.1	-57.6	114.0	658.7	44.5	21.9	713.6	-43.8	57.9	491.4	39.9	101.7	900.0	-42.7	134.3	770.8
298	32.7	89.0	763.1	-57.7	114.0	660.2	44.0	22.7	716.2	-43.3	58.7	492.6	40.3	101.0	899.3	-43.1	133.8	770.8
299	32.8	89.0	765.0	-57.8	114.0	661.7	43.6	23.6	718.7	-42.9	59.5	493.8	40.7	100.3	898.5	-43.4	133.2	770.7
300	32.9	89.0	766.9	-57.8	114.0	663.0	43.1	24.4	721.3	-42.4	60.3	495.0	41.1	99.5	897.6	-43.8	132.7	770.4
301	33.1	88.9	768.7	-57.9	114.0	664.3	42.6	25.3	723.8	-42.0	61.1	496.1	41.6	98.8	896.6	-44.2	132.1	770.1
302	33.2	88.9	770.5	-57.9	113.9	665.5	42.2	26.2	726.4	-41.6	61.9	497.3	42.0	97.9	895.6	-44.6	131.5	769.7
303	33.4	88.8	772.2	-58.0	113.8	666.6	41.8	27.2	729.0	-41.1	62.7	498.5	42.5	97.1	894.5	-45.0	130.9	769.2
304	33.6	88.7	773.9	-58.1	113.7	667.6	41.3	28.1	731.6	-40.7	63.5	499.7	43.0	96.2	893.3	-45.4	130.3	768.6
305	33.8	88.6	775.6	-58.1	113.5	668.6	40.9	29.1	734.2	-40.3	64.3	500.9	43.5	95.3	892.0	-45.8	129.7	767.9
306	34.1	88.5	777.1	-58.2	113.3	669.4	40.5	30.1	736.8	-39.9	65.1	502.1	44.0	94.4	890.7	-46.3	129.1	767.2
307	34.3	88.4	778.6	-58.2	113.1	670.3	40.1	31.1	739.4	-39.5	65.9	503.3	44.5	93.4	889.2	-46.7	128.4	766.3
308	34.6	88.3	780.1	-58.3	112.9	671.0	39.8	32.1	742.1	-39.1	66.8	504.5	45.1	92.5	887.7	-47.2	127.8	765.4
309	34.9	88.1	781.5	-58.3	112.6	671.6	39.4	33.1	744.7	-38.7	67.6	505.7	45.6	91.4	886.2	-47.6	127.1	764.4
310	35.1	88.0	782.9	-58.4	112.4	672.2	39.1	34.2	747.3	-38.3	68.5	506.9	46.2	90.4	884.5	-48.1	126.4	763.3
311	35.5	87.8	784.2	-58.4	112.1	672.7	38.7	35.3	749.9	-37.9	69.3	508.2	46.8	89.4	882.8	-48.6	125.8	762.1
312	35.8	87.6	785.5	-58.5	111.8	673.2	38.4	36.4	752.5	-37.6	70.2	509.4	47.3	88.3	881.0	-49.0	125.1	760.8
313	36.1	87.4	786.7	-58.5	111.5	673.5	38.1	37.5	755.1	-37.2	71.1	510.6	48.0	87.2	879.2	-49.5	124.4	759.4
314	36.5	87.2	787.8	-58.6	111.1	673.8	37.9	38.6	757.7	-36.8	72.0	511.8	48.6	86.1	877.3	-50.0	123.7	758.0
315	36.8	87.0	788.9	-58.6	110.8	674.1	37.6	39.8	760.3	-36.5	72.8	513.0	49.2	85.0	875.3	-50.6	122.9	756.5
316	37.2	86.8	789.9	-58.6	110.4	674.2	37.3	40.9	762.9	-36.1	73.7	514.3	49.8	83.8	873.3	-51.1	122.2	754.9
317	37.6	86.6	790.9	-58.7	110.0	674.3	37.1	42.1	765.5	-35.8	74.6	515.5	50.5	82.7	871.2	-51.6	121.5	753.2
318	38.0	86.3	791.8	-58.7	109.6	674.3	36.9	43.3	768.1	-35.4	75.5	516.7	51.1	81.5	869.0	-52.2	120.7	751.5
319	38.4	86.1	792.6	-58.7	109.2	674.3	36.7	44.5	770.7	-35.1	76.4	517.9	51.8	80.3	866.8	-52.7	120.0	749.7
320	38.9	85.8	793.4	-58.8	108.8	674.2	36.6	45.8	773.2	-34.8	77.4	519.2	52.5	79.1	864.6	-53.3	119.2	747.8
321	39.3	85.6	794.2	-58.8	108.4	674.0	36.4	47.0	775.8	-34.5	78.3	520.4	53.2	77.9	862.3	-53.8	118.4	745.8
322	39.8	85.3	794.8	-58.8	108.0	673.8	36.3	48.3	778.3	-34.2	79.2	521.6	53.8	76.6	859.9	-54.4	117.6	743.8
323	40.2	85.0	795.5	-58.9	107.6	673.5	36.2	49.5	780.8	-33.9	80.2	522.9	54.6	75.4	857.5	-55.0	116.8	741.7
324	40.7	84.7	796.0	-58.9	107.1	673.2	36.1	50.8	783.3	-33.6	81.1	524.1	55.3	74.1	855.0	-55.6	116.0	739.5
325	41.2	84.5	796.5	-58.9	106.7	672.8	36.0	52.1	785.8	-33.3	82.0	525.3	56.0	72.8	852.5	-56.2	115.2	737.3
326	41.7	84.2	797.0	-58.9	106.2	672.3	36.0	53.4	788.2	-33.0	83.0	526.6	56.7	71.5	849.9	-56.8	114.4	735.0
327	42.2	83.9	797.3	-59.0	105.8	671.8	36.0	54.7	790.6	-32.8	84.0	527.8	57.5	70.2	847.3	-57.4	113.6	732.6
328	42.7	83.6	797.7	-59.0	105.4	671.3	36.0	56.0	793.1	-32.5	84.9	529.0	58.2	68.9	844.7	-58.1	112.7	730.2
329	43.2	83.3	797.9	-59.0	104.9	670.7	36.0	57.3	795.4	-32.3	85.9	530.3	59.0	67.6	842.0	-58.7	111.8	727.7
330	43.7	82.9	798.1	-59.1	104.5	670.0	36.1	58.6	797.8	-32.0	86.9	531.5	59.7	66.2	839.3	-59.4	111.0	725.2
331	44.2	82.6	798.3	-59.1	104.0	669.3	36.1	60.0	800.1	-31.8	87.8	532.7	60.5	64.9	836.5	-60.0	110.1	722.6
