	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d
	FP3	FP3	FP3	FP3	FP3	FP3	FP3	FP3	FP3
	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z
1190	0.4121	0.4545	0.0121	0.2920	0.3816	0.0117			
1191	0.4128	0.4517	0.0121	0.2919	0.3797	0.0117			
1192	0.4126	0.4482	0.0121	0.2912	0.3777	0.0117			
1193	0.4125	0.4464	0.0120	0.2910	0.3758	0.0117			
1194	0.4120	0.4449	0.0120	0.2902	0.3744	0.0117			
1195	0.4116	0.4413	0.0120	0.2911	0.3728	0.0117			
1196	0.4118	0.4408	0.0120	0.2907	0.3721	0.0116			
1197	0.4113	0.4402	0.0120	0.2906	0.3714	0.0116			
1198	0.4095	0.4384	0.0120	0.2908	0.3702	0.0116			
1199	0.4109	0.4373	0.0120	0.2902	0.3696	0.0116			
1200	0.4094	0.4345	0.0120	0.2904	0.3695	0.0116			
1201	0.4107	0.4342	0.0120	0.2896	0.3683	0.0116			
1202	0.4108	0.4327	0.0120	0.2887	0.3680	0.0116			
1203	0.4113	0.4305	0.0120	0.2897	0.3669	0.0116			
1204	0.4122	0.4296	0.0120	0.2884	0.3652	0.0116			
1205	0.4124	0.4286	0.0120	0.2885	0.3642	0.0116			
1206	0.4132	0.4279	0.0120	0.2873	0.3615	0.0116			
1207	0.4136	0.4275	0.0120	0.2861	0.3600	0.0116			
1208	0.4143	0.4271	0.0120	0.2863	0.3571	0.0116			
1209	0.4140	0.4267	0.0120	0.2849	0.3518	0.0116			
1210	0.4147	0.4265	0.0120	0.2841	0.3487	0.0116			
1211	0.4149	0.4260	0.0120	0.2842	0.3450	0.0116			
1212	0.4148	0.4257	0.0120	0.2838	0.3358	0.0115			
1213	0.4155	0.4250	0.0120	0.2846	0.3306	0.0115			
1214	0.4154	0.4243	0.0120	0.2853	0.3254	0.0115			
1215	0.4153	0.4243	0.0120	0.2866	0.3152	0.0115			
1216	0.4159	0.4235	0.0120	0.2876	0.3107	0.0115			
1217	0.4159	0.4219	0.0120	0.2882	0.3064	0.0115			
1218	0.4159	0.4211	0.0120	0.2893	0.2985	0.0115			
1219	0.4162	0.4198	0.0120	0.2898	0.2953	0.0115			
1220	0.4166	0.4169	0.0120	0.2911	0.2893	0.0115			
1221	0.4169	0.4146	0.0120	0.2915	0.2868	0.0114			
1222	0.4176	0.4091	0.0120	0.2918	0.2844	0.0114	0.4172	0.3768	0.0119
1223	0.4180	0.4060	0.0120	0.2927	0.2807	0.0114	0.4348	0.3569	0.0119
1224	0.4186	0.4024	0.0120	0.2930	0.2792	0.0114	0.4214	0.3962	0.0119
1225	0.4199	0.3959	0.0119	0.2933	0.2777	0.0114	0.4282	0.3719	0.0119
1226	0.4201	0.3927	0.0119	0.2941	0.2758	0.0114	0.4384	0.3789	0.0119
1227	0.4208	0.3894	0.0119	0.2942	0.2752	0.0114	0.4240	0.3668	0.0119
1228	0.4217	0.3831	0.0119	0.2947	0.2750	0.0114	0.4381	0.3713	0.0119
1229	0.4218	0.3800	0.0119	0.2951	0.2752	0.0114	0.4355	0.3720	0.0119
1230	0.4223	0.3771	0.0119	0.2954	0.2756	0.0114	0.4321	0.3636	0.0119
1231	0.4228	0.3724	0.0119	0.2954	0.2773	0.0114	0.4391	0.3630	0.0119
1232	0.4228	0.3703	0.0119	0.2954	0.2786	0.0114	0.4384	0.3595	0.0119
1233	0.4231	0.3681	0.0119	0.2951	0.2801	0.0114	0.4355	0.3543	0.0119
1234	0.4234	0.3652	0.0119	0.2950	0.2838	0.0114	0.4383	0.3518	0.0119
1235	0.4237	0.3639	0.0119	0.2946	0.2859	0.0114	0.4386	0.3471	0.0119
1236	0.4239	0.3619	0.0119	0.2947	0.2883	0.0115	0.4399	0.3442	0.0119
1237	0.4239	0.3613	0.0119	0.2937	0.2932	0.0115	0.4399	0.3418	0.0118
1238	0.4243	0.3608	0.0119	0.2933	0.2959	0.0115	0.4387	0.3407	0.0118
1239	0.4244	0.3605	0.0119	0.2930	0.2987	0.0115	0.4396	0.3388	0.0118
1240				0.2923	0.3049	0.0115	0.4389	0.3376	0.0118
1241				0.2922	0.3079	0.0115	0.4357	0.3365	0.0118
1242				0.2914	0.3145	0.0115	0.4359	0.3347	0.0118
1243				0.2911	0.3175	0.0115	0.4372	0.3331	0.0118
1244				0.2907	0.3208	0.0115	0.4342	0.3298	0.0118
1245				0.2903	0.3268	0.0115	0.4359	0.3278	0.0118
1246				0.2897	0.3299	0.0115	0.4369	0.3259	0.0118
1247				0.2896	0.3328	0.0116	0.4364	0.3229	0.0118
1248				0.2885	0.3381	0.0116	0.4377	0.3214	0.0118
1249				0.2887	0.3406	0.0116	0.4379	0.3204	0.0118
1250				0.2879	0.3427	0.0116	0.4391	0.3183	0.0118
1251				0.2879	0.3464	0.0116	0.4393	0.3180	0.0118
1252				0.2877	0.3483	0.0116	0.4395	0.3170	0.0118
1253				0.2872	0.3502	0.0116	0.4400	0.3170	0.0118
1254				0.2872	0.3527	0.0116	0.4401	0.3166	0.0118
1255				0.2871	0.3539	0.0116	0.4401	0.3167	0.0118
1256				0.2872	0.3557	0.0116	0.4399	0.3167	0.0118
1257				0.2873	0.3567	0.0116	0.4401	0.3164	0.0118
1258				0.2873	0.3573	0.0116	0.4399	0.3161	0.0118
1259				0.2877	0.3584	0.0116	0.4402	0.3160	0.0118
1260				0.2875	0.3586	0.0116	0.4405	0.3153	0.0118
1261				0.2877	0.3592	0.0116	0.4398	0.3143	0.0118
1262				0.2882	0.3593	0.0116	0.4400	0.3140	0.0118
1263				0.2885	0.3596	0.0116	0.4400	0.3125	0.0118
1264				0.2883	0.3598	0.0116	0.4400	0.3118	0.0118
1265				0.2893	0.3593	0.0116	0.4404	0.3104	0.0118
1266				0.2894	0.3591	0.0116	0.4405	0.3081	0.0118
1267				0.2900	0.3585	0.0116	0.4407	0.3070	0.0118
1268				0.2902	0.3580	0.0116	0.4409	0.3041	0.0118
1269				0.2903	0.3577	0.0116	0.4416	0.2998	0.0117
1270				0.2912	0.3567	0.0116	0.4423	0.2966	0.0117
1271				0.2910	0.3561	0.0116	0.4432	0.2933	0.0117
1272				0.2913	0.3552	0.0116	0.4448	0.2854	0.0117
1273				0.2920	0.3541	0.0116	0.4457	0.2810	0.0117
1274				0.2923	0.3530	0.0116	0.4470	0.2762	0.0117
1275				0.2923	0.3522	0.0116	0.4496	0.2679	0.0117
1276				0.2929	0.3504	0.0116	0.4506	0.2644	0.0117
1277				0.2932	0.3496	0.0116	0.4527	0.2573	0.0117
1278				0.2935	0.3476	0.0116	0.4539	0.2541	0.0117
1279				0.2937	0.3466	0.0116	0.4547	0.2513	0.0117
1280				0.2940	0.3457	0.0116	0.4566	0.2465	0.0116
1281				0.2942	0.3442	0.0116	0.4573	0.2445	0.0116
1282				0.2946	0.3430	0.0116	0.4581	0.2427	0.0116
1283				0.2944	0.3419	0.0116	0.4593	0.2398	0.0116
1284				0.2943	0.3404	0.0116	0.4601	0.2383	0.0116
1285				0.2947	0.3395	0.0116	0.4607	0.2371	0.0116
1286				0.2948	0.3385	0.0116	0.4617	0.2357	0.0116
1287				0.2948	0.3370	0.0116	0.4621	0.2353	0.0116
1288				0.2949	0.3363	0.0116	0.4628	0.2349	0.0116
1289				0.2951	0.3354	0.0116	0.4630	0.2350	0.0116
1290				0.2955	0.3339	0.0116	0.4631	0.2352	0.0116
1291				0.2953	0.3330	0.0116	0.4633	0.2365	0.0116
1292				0.2950	0.3316	0.0116	0.4630	0.2374	0.0116
1293				0.2954	0.3310	0.0116	0.4628	0.2386	0.0116
1294				0.2952	0.3303	0.0116	0.4624	0.2415	0.0116
1295				0.2954	0.3291	0.0116	0.4619	0.2433	0.0116
1296				0.2952	0.3284	0.0116	0.4617	0.2452	0.0117
1297				0.2956	0.3277	0.0116	0.4609	0.2492	0.0117
1298				0.2959	0.3267	0.0115	0.4604	0.2517	0.0117
1299				0.2959	0.3260	0.0115	0.4601	0.2563	0.0117
1300				0.2959	0.3256	0.0115	0.4596	0.2587	0.0117
1301				0.2965	0.3245	0.0115	0.4596	0.2613	0.0117
1302				0.2968	0.3241	0.0115	0.4588	0.2662	0.0117
1303				0.2972	0.3231	0.0115	0.4584	0.2686	0.0117
1304				0.2974	0.3229	0.0115	0.4584	0.2713	0.0117
1305				0.2977	0.3222	0.0115	0.4581	0.2761	0.0117
1306							0.4576	0.2782	0.0117
1307							0.4572	0.2803	0.0117
1308							0.4575	0.2840	0.0117
1309							0.4571	0.2857	0.0117
1310							0.4569	0.2874	0.0117
1311							0.4570	0.2898	0.0118
1312							0.4569	0.2912	0.0118
1313							0.4571	0.2930	0.0118
1314							0.4574	0.2936	0.0118
1315							0.4574	0.2942	0.0118
1316							0.4581	0.2949	0.0118
1317							0.4585	0.2954	0.0118
1318							0.4584	0.2956	0.0118
1319							0.4590	0.2957	0.0118
1320							0.4595	0.2956	0.0118
1321							0.4594	0.2952	0.0118
1322							0.4602	0.2948	0.0118
1323							0.4605	0.2944	0.0118
1324							0.4614	0.2930	0.0118
1325							0.4618	0.2924	0.0118
1326							0.4619	0.2915	0.0118
1327							0.4628	0.2902	0.0118
1328							0.4630	0.2894	0.0118
1329							0.4634	0.2883	0.0118
1330							0.4637	0.2869	0.0118
1331							0.4640	0.2855	0.0118
1332							0.4644	0.2847	0.0118
1333							0.4648	0.2831	0.0117
1334							0.4649	0.2822	0.0117
1335							0.4645	0.2806	0.0117
1336							0.4648	0.2799	0.0117
1337							0.4651	0.2791	0.0117
1338							0.4653	0.2774	0.0117
1339							0.4650	0.2770	0.0117
1340							0.4653	0.2762	0.0117
1341							0.4651	0.2750	0.0117
1342							0.4654	0.2745	0.0117
1343							0.4650	0.2740	0.0117
1344							0.4650	0.2732	0.0117
1345							0.4649	0.2727	0.0117
1346							0.4646	0.2726	0.0117
1347							0.4647	0.2720	0.0117
1348							0.4646	0.2717	0.0117
1349							0.4644	0.2713	0.0117
1350							0.4645	0.2711	0.0117
1351							0.4644	0.2707	0.0117
1352							0.4644	0.2704	0.0117
1353							0.4647	0.2704	0.0117
1354							0.4644	0.2704	0.0117
1355							0.4644	0.2704	0.0117
1356							0.4644	0.2700	0.0117
1357							0.4646	0.2702	0.0117
1358							0.4645	0.2699	0.0117
1359							0.4646	0.2694	0.0117
1360							0.4650	0.2694	0.0117
1361							0.4652	0.2692	0.0117
1362							0.4651	0.2693	0.0117
1363							0.4654	0.2691	0.0117
1364							0.4656	0.2688	0.0117
1365							0.4658	0.2687	0.0117
1366							0.4658	0.2687	0.0117
1367							0.4658	0.2684	0.0117
1368							0.4663	0.2681	0.0117
1369							0.4662	0.2677	0.0117
1370							0.4661	0.2675	0.0117
1371							0.4664	0.2674	0.0117
1372							0.4661	0.2672	0.0117
1373							0.4663	0.2672	0.0117
1374							0.4665	0.2667	0.0117
